utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.24 W,10.7,1.06,0.3228,393592883,
0 %, 3 MiB, 24576 MiB,10.33 W,10.9,2.1,
0 %, 3 MiB, 24576 MiB,10.81 W,10.7,42.37,
0 %, 3 MiB, 24576 MiB,10.63 W,10.9,43.4,
0 %, 3 MiB, 24576 MiB,11.14 W,11.0,44.43,
0 %, 3 MiB, 24576 MiB,10.85 W,10.7,45.47,
0 %, 3 MiB, 24576 MiB,11.58 W,11.0,46.5,
0 %, 3 MiB, 24576 MiB,10.88 W,10.8,47.53,
0 %, 3 MiB, 24576 MiB,10.86 W,10.8,48.57,
0 %, 3 MiB, 24576 MiB,10.95 W,11.1,49.6,
0 %, 3 MiB, 24576 MiB,11.10 W,11.8,50.63,
0 %, 3 MiB, 24576 MiB,11.30 W,11.1,51.67,
0 %, 3 MiB, 24576 MiB,11.38 W,11.5,52.7,
0 %, 3 MiB, 24576 MiB,10.86 W,11.0,53.73,
0 %, 3 MiB, 24576 MiB,11.02 W,10.8,54.76,
0 %, 3 MiB, 24576 MiB,11.09 W,10.9,55.8,
0 %, 3 MiB, 24576 MiB,10.64 W,10.7,56.83,
0 %, 3 MiB, 24576 MiB,10.59 W,10.7,57.86,
0 %, 3 MiB, 24576 MiB,11.52 W,10.8,58.9,
0 %, 3 MiB, 24576 MiB,11.55 W,10.9,59.93,
0 %, 3 MiB, 24576 MiB,11.03 W,10.6,60.96,
0 %, 3 MiB, 24576 MiB,10.91 W,10.8,61.99,
0 %, 3 MiB, 24576 MiB,10.97 W,10.7,63.03,
0 %, 3 MiB, 24576 MiB,10.74 W,10.9,64.06,
0 %, 3 MiB, 24576 MiB,11.72 W,11.1,65.09,
0 %, 3 MiB, 24576 MiB,11.21 W,11.7,66.13,
0 %, 3 MiB, 24576 MiB,10.91 W,10.7,67.16,
0 %, 3 MiB, 24576 MiB,10.84 W,11.0,68.19,
0 %, 3 MiB, 24576 MiB,11.45 W,10.8,69.22,
0 %, 3 MiB, 24576 MiB,11.47 W,10.7,70.26,
0 %, 3 MiB, 24576 MiB,12.10 W,10.9,71.29,
0 %, 3 MiB, 24576 MiB,11.26 W,10.7,72.32,
0 %, 3 MiB, 24576 MiB,11.10 W,10.7,73.35,
0 %, 3 MiB, 24576 MiB,11.06 W,10.9,74.39,
0 %, 3 MiB, 24576 MiB,11.36 W,10.9,75.42,
0 %, 3 MiB, 24576 MiB,11.01 W,10.7,76.45,
0 %, 3 MiB, 24576 MiB,10.65 W,10.8,77.49,
0 %, 3 MiB, 24576 MiB,11.45 W,10.8,78.52,
0 %, 3 MiB, 24576 MiB,11.26 W,11.0,79.56,
0 %, 3 MiB, 24576 MiB,11.30 W,11.6,80.6,
0 %, 3 MiB, 24576 MiB,11.13 W,11.1,81.63,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,82.66,
0 %, 3 MiB, 24576 MiB,11.10 W,10.8,83.69,
0 %, 3 MiB, 24576 MiB,11.14 W,11.0,84.73,
0 %, 3 MiB, 24576 MiB,11.05 W,10.7,85.76,
0 %, 3 MiB, 24576 MiB,11.35 W,10.8,86.79,
0 %, 3 MiB, 24576 MiB,11.60 W,10.8,87.83,
0 %, 3 MiB, 24576 MiB,10.70 W,10.9,88.86,
0 %, 3 MiB, 24576 MiB,11.17 W,10.5,89.89,
0 %, 3 MiB, 24576 MiB,10.86 W,10.8,90.93,
0 %, 3 MiB, 24576 MiB,11.15 W,10.9,91.96,
0 %, 3 MiB, 24576 MiB,11.52 W,10.8,92.99,
0 %, 3 MiB, 24576 MiB,12.02 W,11.0,94.02,
0 %, 3 MiB, 24576 MiB,11.34 W,11.1,95.06,
0 %, 3 MiB, 24576 MiB,10.87 W,13.0,96.09,
0 %, 3 MiB, 24576 MiB,11.08 W,10.8,97.12,
0 %, 3 MiB, 24576 MiB,10.80 W,10.8,98.15,
0 %, 3 MiB, 24576 MiB,11.25 W,10.7,99.19,
0 %, 3 MiB, 24576 MiB,11.57 W,10.8,100.22,
0 %, 3 MiB, 24576 MiB,10.95 W,10.8,101.25,
0 %, 3 MiB, 24576 MiB,11.84 W,10.7,102.28,
0 %, 3 MiB, 24576 MiB,11.25 W,10.8,103.32,
0 %, 3 MiB, 24576 MiB,11.19 W,10.8,104.35,
0 %, 3 MiB, 24576 MiB,11.27 W,10.8,105.38,
0 %, 3 MiB, 24576 MiB,11.56 W,10.9,106.42,
0 %, 3 MiB, 24576 MiB,11.89 W,11.0,107.45,
0 %, 3 MiB, 24576 MiB,11.77 W,10.9,108.48,
0 %, 3 MiB, 24576 MiB,12.02 W,11.1,109.51,
0 %, 3 MiB, 24576 MiB,11.70 W,10.8,110.55,
0 %, 3 MiB, 24576 MiB,11.73 W,11.9,111.58,
0 %, 3 MiB, 24576 MiB,11.97 W,11.9,112.61,
0 %, 3 MiB, 24576 MiB,11.59 W,11.6,113.64,
0 %, 3 MiB, 24576 MiB,11.79 W,10.8,114.68,
0 %, 3 MiB, 24576 MiB,11.16 W,11.2,115.71,
0 %, 3 MiB, 24576 MiB,10.98 W,11.2,116.75,
0 %, 3 MiB, 24576 MiB,11.75 W,10.8,117.78,
0 %, 3 MiB, 24576 MiB,11.87 W,10.8,118.82,
0 %, 3 MiB, 24576 MiB,11.04 W,11.0,119.85,
0 %, 3 MiB, 24576 MiB,11.75 W,10.7,120.88,
0 %, 3 MiB, 24576 MiB,11.38 W,10.9,121.91,
0 %, 3 MiB, 24576 MiB,10.91 W,10.9,122.95,
0 %, 3 MiB, 24576 MiB,10.87 W,10.7,123.98,
0 %, 3 MiB, 24576 MiB,11.14 W,11.2,125.01,
0 %, 3 MiB, 24576 MiB,11.26 W,12.3,126.05,
0 %, 3 MiB, 24576 MiB,11.39 W,10.6,127.08,
0 %, 3 MiB, 24576 MiB,11.38 W,10.8,128.11,
0 %, 3 MiB, 24576 MiB,10.84 W,10.8,129.14,
0 %, 3 MiB, 24576 MiB,11.35 W,11.0,130.18,
0 %, 3 MiB, 24576 MiB,11.77 W,10.8,131.21,
0 %, 3 MiB, 24576 MiB,11.61 W,10.8,132.24,
0 %, 3 MiB, 24576 MiB,11.18 W,10.9,133.27,
0 %, 3 MiB, 24576 MiB,11.46 W,10.7,134.31,
0 %, 3 MiB, 24576 MiB,11.62 W,10.8,135.34,
0 %, 3 MiB, 24576 MiB,11.45 W,10.6,136.37,
0 %, 3 MiB, 24576 MiB,11.78 W,10.7,137.41,
0 %, 3 MiB, 24576 MiB,11.82 W,10.9,138.44,
0 %, 3 MiB, 24576 MiB,11.58 W,11.0,139.47,
0 %, 3 MiB, 24576 MiB,11.06 W,11.0,140.51,
0 %, 3 MiB, 24576 MiB,11.28 W,12.1,141.54,
0 %, 3 MiB, 24576 MiB,11.74 W,10.8,142.57,
0 %, 3 MiB, 24576 MiB,11.21 W,10.7,143.6,
0 %, 3 MiB, 24576 MiB,10.97 W,10.9,144.64,
0 %, 3 MiB, 24576 MiB,10.93 W,11.0,145.67,
0 %, 3 MiB, 24576 MiB,11.76 W,10.8,146.7,
0 %, 3 MiB, 24576 MiB,11.13 W,10.8,147.73,
0 %, 3 MiB, 24576 MiB,11.23 W,11.0,148.77,
0 %, 3 MiB, 24576 MiB,11.15 W,10.7,149.8,
0 %, 3 MiB, 24576 MiB,11.03 W,10.8,150.83,
0 %, 3 MiB, 24576 MiB,10.86 W,11.0,151.87,
0 %, 3 MiB, 24576 MiB,11.30 W,10.6,152.9,
0 %, 3 MiB, 24576 MiB,11.17 W,11.0,153.93,
0 %, 3 MiB, 24576 MiB,11.59 W,11.2,154.96,
0 %, 3 MiB, 24576 MiB,11.20 W,11.5,156.0,
0 %, 3 MiB, 24576 MiB,10.62 W,11.9,157.03,
0 %, 3 MiB, 24576 MiB,10.77 W,10.8,158.06,
0 %, 3 MiB, 24576 MiB,11.17 W,10.8,159.1,
0 %, 3 MiB, 24576 MiB,11.40 W,10.9,160.13,
0 %, 3 MiB, 24576 MiB,11.41 W,10.8,161.16,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,162.2,
0 %, 3 MiB, 24576 MiB,11.07 W,10.6,163.23,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,164.26,
0 %, 3 MiB, 24576 MiB,10.82 W,10.7,165.29,
0 %, 3 MiB, 24576 MiB,11.34 W,10.6,166.33,
0 %, 3 MiB, 24576 MiB,11.59 W,10.9,167.36,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,168.39,
0 %, 3 MiB, 24576 MiB,11.49 W,10.7,169.42,
0 %, 3 MiB, 24576 MiB,11.47 W,11.1,170.46,
0 %, 3 MiB, 24576 MiB,11.00 W,12.2,171.49,
0 %, 3 MiB, 24576 MiB,11.23 W,10.8,172.52,
0 %, 3 MiB, 24576 MiB,10.66 W,11.6,173.55,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,174.59,
0 %, 3 MiB, 24576 MiB,10.88 W,11.0,175.62,
0 %, 3 MiB, 24576 MiB,10.94 W,10.8,176.65,
0 %, 3 MiB, 24576 MiB,10.87 W,11.0,177.69,
0 %, 3 MiB, 24576 MiB,10.68 W,11.0,178.72,
0 %, 3 MiB, 24576 MiB,10.89 W,10.6,179.76,
0 %, 3 MiB, 24576 MiB,11.21 W,10.9,180.79,
0 %, 3 MiB, 24576 MiB,11.10 W,10.7,181.82,
0 %, 3 MiB, 24576 MiB,11.54 W,10.9,182.85,
0 %, 3 MiB, 24576 MiB,10.79 W,11.0,183.89,
0 %, 3 MiB, 24576 MiB,11.01 W,10.8,184.92,
0 %, 3 MiB, 24576 MiB,11.12 W,11.9,185.95,
0 %, 3 MiB, 24576 MiB,11.36 W,11.1,186.98,
0 %, 3 MiB, 24576 MiB,11.25 W,10.7,188.02,
0 %, 3 MiB, 24576 MiB,11.48 W,10.8,189.05,
0 %, 3 MiB, 24576 MiB,10.58 W,11.0,190.08,
0 %, 3 MiB, 24576 MiB,11.26 W,10.7,191.11,
0 %, 3 MiB, 24576 MiB,11.00 W,11.0,192.15,
0 %, 3 MiB, 24576 MiB,11.11 W,10.9,193.18,
0 %, 3 MiB, 24576 MiB,11.54 W,10.7,194.21,
0 %, 3 MiB, 24576 MiB,11.06 W,11.0,195.24,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,196.28,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,197.31,
0 %, 3 MiB, 24576 MiB,11.44 W,11.0,198.34,
0 %, 3 MiB, 24576 MiB,10.13 W,10.8,199.38,
0 %, 3 MiB, 24576 MiB,11.60 W,11.0,200.41,
0 %, 3 MiB, 24576 MiB,11.18 W,11.6,201.44,
0 %, 3 MiB, 24576 MiB,11.43 W,11.3,202.47,
0 %, 3 MiB, 24576 MiB,11.47 W,10.5,203.51,
0 %, 3 MiB, 24576 MiB,11.92 W,10.7,204.54,
0 %, 3 MiB, 24576 MiB,11.61 W,10.8,205.57,
0 %, 3 MiB, 24576 MiB,11.99 W,10.7,206.61,
0 %, 3 MiB, 24576 MiB,11.42 W,10.9,207.64,
0 %, 3 MiB, 24576 MiB,10.78 W,11.0,208.67,
0 %, 3 MiB, 24576 MiB,10.67 W,10.9,209.7,
0 %, 3 MiB, 24576 MiB,11.04 W,10.9,210.73,
0 %, 3 MiB, 24576 MiB,10.39 W,10.8,211.77,
0 %, 3 MiB, 24576 MiB,11.12 W,10.7,212.8,
0 %, 3 MiB, 24576 MiB,11.23 W,10.9,213.83,
0 %, 3 MiB, 24576 MiB,11.21 W,10.9,214.87,
0 %, 3 MiB, 24576 MiB,10.87 W,12.0,215.9,
0 %, 3 MiB, 24576 MiB,11.31 W,11.0,216.93,
0 %, 3 MiB, 24576 MiB,11.30 W,11.3,217.96,
0 %, 3 MiB, 24576 MiB,10.85 W,11.5,219.0,
0 %, 3 MiB, 24576 MiB,10.94 W,10.9,220.03,
0 %, 3 MiB, 24576 MiB,11.47 W,11.0,221.06,
0 %, 3 MiB, 24576 MiB,11.07 W,10.8,222.1,
0 %, 3 MiB, 24576 MiB,11.67 W,10.6,223.13,
0 %, 3 MiB, 24576 MiB,11.02 W,10.9,224.16,
0 %, 3 MiB, 24576 MiB,11.48 W,10.9,225.19,
0 %, 3 MiB, 24576 MiB,10.69 W,10.8,226.23,
0 %, 3 MiB, 24576 MiB,10.81 W,10.8,227.26,
0 %, 3 MiB, 24576 MiB,10.99 W,10.8,228.29,
0 %, 3 MiB, 24576 MiB,10.87 W,10.7,229.33,
0 %, 3 MiB, 24576 MiB,11.60 W,11.1,230.36,
0 %, 3 MiB, 24576 MiB,10.79 W,11.9,231.39,
0 %, 3 MiB, 24576 MiB,10.96 W,11.6,232.42,
0 %, 3 MiB, 24576 MiB,11.57 W,10.7,233.46,
0 %, 3 MiB, 24576 MiB,11.49 W,10.8,234.49,
0 %, 3 MiB, 24576 MiB,11.84 W,10.8,235.52,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,236.56,
0 %, 3 MiB, 24576 MiB,11.21 W,10.8,237.59,
0 %, 3 MiB, 24576 MiB,11.80 W,10.6,238.62,
0 %, 3 MiB, 24576 MiB,11.20 W,10.6,239.66,
0 %, 3 MiB, 24576 MiB,11.14 W,10.9,240.69,
0 %, 3 MiB, 24576 MiB,11.19 W,10.8,241.72,
0 %, 3 MiB, 24576 MiB,11.07 W,11.0,242.76,
0 %, 3 MiB, 24576 MiB,10.86 W,10.9,243.79,
0 %, 3 MiB, 24576 MiB,11.17 W,10.9,244.82,
0 %, 3 MiB, 24576 MiB,11.51 W,11.6,245.86,
0 %, 3 MiB, 24576 MiB,11.54 W,11.1,246.89,
0 %, 3 MiB, 24576 MiB,11.56 W,11.1,247.92,
0 %, 3 MiB, 24576 MiB,11.69 W,10.9,248.95,
0 %, 3 MiB, 24576 MiB,11.48 W,10.9,249.98,
0 %, 3 MiB, 24576 MiB,11.54 W,10.9,251.02,
0 %, 3 MiB, 24576 MiB,10.93 W,10.7,252.05,
0 %, 3 MiB, 24576 MiB,10.74 W,10.8,253.09,
0 %, 3 MiB, 24576 MiB,10.71 W,10.8,254.12,
0 %, 3 MiB, 24576 MiB,10.94 W,10.6,255.16,
0 %, 3 MiB, 24576 MiB,10.66 W,10.8,256.19,
0 %, 3 MiB, 24576 MiB,10.97 W,11.0,257.23,
0 %, 3 MiB, 24576 MiB,10.92 W,10.7,258.26,
0 %, 3 MiB, 24576 MiB,10.50 W,10.8,259.3,
0 %, 3 MiB, 24576 MiB,10.20 W,10.7,260.33,
0 %, 3 MiB, 24576 MiB,10.79 W,11.4,261.37,
0 %, 3 MiB, 24576 MiB,11.20 W,10.7,262.4,
0 %, 3 MiB, 24576 MiB,10.74 W,11.2,263.44,
0 %, 3 MiB, 24576 MiB,10.85 W,10.7,264.47,
0 %, 3 MiB, 24576 MiB,11.05 W,10.9,265.51,
0 %, 3 MiB, 24576 MiB,11.04 W,10.9,266.54,
0 %, 3 MiB, 24576 MiB,11.40 W,10.9,267.58,
0 %, 3 MiB, 24576 MiB,10.89 W,10.9,268.61,
0 %, 3 MiB, 24576 MiB,10.90 W,10.8,269.64,
0 %, 3 MiB, 24576 MiB,11.61 W,10.8,270.68,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,271.71,
0 %, 3 MiB, 24576 MiB,11.16 W,11.0,272.75,
0 %, 3 MiB, 24576 MiB,11.47 W,10.4,273.78,
0 %, 3 MiB, 24576 MiB,10.96 W,10.7,274.82,
0 %, 3 MiB, 24576 MiB,11.22 W,11.5,275.86,
0 %, 3 MiB, 24576 MiB,11.17 W,11.0,276.89,
0 %, 3 MiB, 24576 MiB,11.14 W,11.1,277.92,
0 %, 3 MiB, 24576 MiB,11.03 W,10.8,278.96,
0 %, 3 MiB, 24576 MiB,10.91 W,11.4,279.99,
0 %, 3 MiB, 24576 MiB,11.52 W,11.0,281.03,
0 %, 3 MiB, 24576 MiB,10.60 W,10.9,282.06,
0 %, 3 MiB, 24576 MiB,10.85 W,10.9,283.1,
0 %, 3 MiB, 24576 MiB,11.52 W,10.8,284.13,
0 %, 3 MiB, 24576 MiB,11.10 W,10.9,285.17,
0 %, 3 MiB, 24576 MiB,11.02 W,10.7,286.2,
0 %, 3 MiB, 24576 MiB,11.26 W,10.8,287.24,
0 %, 3 MiB, 24576 MiB,11.50 W,10.7,288.27,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,289.3,
0 %, 3 MiB, 24576 MiB,11.44 W,10.6,290.33,
0 %, 3 MiB, 24576 MiB,11.42 W,11.6,291.37,
0 %, 3 MiB, 24576 MiB,10.74 W,11.5,292.4,
0 %, 3 MiB, 24576 MiB,10.88 W,11.4,293.43,
0 %, 3 MiB, 24576 MiB,10.95 W,10.8,294.46,
0 %, 3 MiB, 24576 MiB,11.41 W,10.7,295.5,
0 %, 3 MiB, 24576 MiB,11.03 W,10.7,296.53,
0 %, 3 MiB, 24576 MiB,10.99 W,10.9,297.56,
0 %, 3 MiB, 24576 MiB,11.01 W,11.0,298.59,
0 %, 3 MiB, 24576 MiB,11.10 W,10.7,299.63,
0 %, 3 MiB, 24576 MiB,10.88 W,11.0,300.66,
0 %, 3 MiB, 24576 MiB,11.02 W,10.9,301.7,
0 %, 3 MiB, 24576 MiB,11.01 W,10.8,302.73,
0 %, 3 MiB, 24576 MiB,11.12 W,11.0,303.77,
0 %, 3 MiB, 24576 MiB,11.40 W,10.8,304.8,
0 %, 3 MiB, 24576 MiB,11.05 W,11.4,305.83,
0 %, 3 MiB, 24576 MiB,11.36 W,11.3,306.86,
0 %, 3 MiB, 24576 MiB,11.09 W,11.1,307.9,
0 %, 3 MiB, 24576 MiB,11.31 W,11.0,308.93,
0 %, 3 MiB, 24576 MiB,10.92 W,10.8,309.96,
0 %, 3 MiB, 24576 MiB,10.98 W,10.9,310.99,
0 %, 3 MiB, 24576 MiB,11.41 W,10.5,312.03,
0 %, 3 MiB, 24576 MiB,11.49 W,11.0,313.06,
0 %, 3 MiB, 24576 MiB,11.44 W,10.7,314.09,
0 %, 3 MiB, 24576 MiB,11.00 W,10.6,315.12,
0 %, 3 MiB, 24576 MiB,11.44 W,10.7,316.15,
0 %, 3 MiB, 24576 MiB,11.02 W,10.9,317.19,
0 %, 3 MiB, 24576 MiB,10.36 W,10.9,318.22,
0 %, 3 MiB, 24576 MiB,11.21 W,10.8,319.25,
0 %, 3 MiB, 24576 MiB,11.21 W,11.5,320.28,
0 %, 3 MiB, 24576 MiB,11.22 W,12.4,321.32,
0 %, 3 MiB, 24576 MiB,10.70 W,11.0,322.35,
0 %, 3 MiB, 24576 MiB,11.08 W,10.7,323.38,
0 %, 3 MiB, 24576 MiB,11.20 W,11.3,324.42,
0 %, 3 MiB, 24576 MiB,10.53 W,10.8,325.45,
0 %, 3 MiB, 24576 MiB,10.95 W,11.0,326.48,
0 %, 3 MiB, 24576 MiB,11.04 W,10.5,327.51,
0 %, 3 MiB, 24576 MiB,11.66 W,10.8,328.55,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,329.58,
0 %, 3 MiB, 24576 MiB,10.65 W,10.8,330.61,
0 %, 3 MiB, 24576 MiB,10.74 W,10.8,331.64,
0 %, 3 MiB, 24576 MiB,10.83 W,10.9,332.68,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,333.71,
0 %, 3 MiB, 24576 MiB,11.36 W,10.9,334.74,
0 %, 3 MiB, 24576 MiB,10.78 W,11.6,335.78,
0 %, 3 MiB, 24576 MiB,11.36 W,11.2,336.81,
0 %, 3 MiB, 24576 MiB,11.06 W,10.9,337.84,
0 %, 3 MiB, 24576 MiB,11.26 W,11.2,338.87,
0 %, 3 MiB, 24576 MiB,11.57 W,10.9,339.91,
0 %, 3 MiB, 24576 MiB,11.81 W,10.8,340.94,
0 %, 3 MiB, 24576 MiB,11.14 W,11.8,341.97,
0 %, 3 MiB, 24576 MiB,11.38 W,10.9,343.01,
0 %, 3 MiB, 24576 MiB,11.11 W,11.0,344.04,
0 %, 3 MiB, 24576 MiB,11.21 W,11.0,345.07,
0 %, 3 MiB, 24576 MiB,10.94 W,10.9,346.1,
0 %, 3 MiB, 24576 MiB,11.07 W,10.8,347.13,
0 %, 3 MiB, 24576 MiB,11.31 W,10.9,348.17,
0 %, 3 MiB, 24576 MiB,11.17 W,10.9,349.2,
0 %, 3 MiB, 24576 MiB,11.38 W,10.7,350.23,
0 %, 3 MiB, 24576 MiB,11.27 W,11.9,351.27,
0 %, 3 MiB, 24576 MiB,11.18 W,11.2,352.3,
0 %, 3 MiB, 24576 MiB,11.12 W,11.5,353.33,
0 %, 3 MiB, 24576 MiB,10.97 W,11.3,354.36,
0 %, 3 MiB, 24576 MiB,11.42 W,10.8,355.4,
0 %, 3 MiB, 24576 MiB,11.00 W,10.6,356.43,
0 %, 3 MiB, 24576 MiB,11.46 W,10.7,357.46,
0 %, 3 MiB, 24576 MiB,10.85 W,10.7,358.49,
0 %, 3 MiB, 24576 MiB,10.41 W,10.6,359.53,
0 %, 3 MiB, 24576 MiB,11.29 W,11.0,360.56,
0 %, 3 MiB, 24576 MiB,10.98 W,10.9,361.59,
0 %, 3 MiB, 24576 MiB,10.95 W,11.9,362.63,
0 %, 3 MiB, 24576 MiB,11.60 W,10.8,363.66,
0 %, 3 MiB, 24576 MiB,11.35 W,11.1,364.69,
0 %, 3 MiB, 24576 MiB,11.18 W,11.7,365.72,
0 %, 3 MiB, 24576 MiB,11.31 W,11.0,366.76,
0 %, 3 MiB, 24576 MiB,10.89 W,11.2,367.79,
0 %, 3 MiB, 24576 MiB,11.72 W,10.7,368.82,
0 %, 3 MiB, 24576 MiB,11.25 W,11.3,369.85,
0 %, 3 MiB, 24576 MiB,11.55 W,11.1,370.89,
0 %, 3 MiB, 24576 MiB,11.51 W,10.7,371.92,
0 %, 3 MiB, 24576 MiB,11.51 W,10.8,372.95,
0 %, 3 MiB, 24576 MiB,11.48 W,11.0,373.98,
0 %, 3 MiB, 24576 MiB,11.64 W,10.8,375.02,
0 %, 3 MiB, 24576 MiB,11.38 W,10.6,376.05,
0 %, 3 MiB, 24576 MiB,11.23 W,10.9,377.09,
0 %, 3 MiB, 24576 MiB,11.30 W,10.8,378.12,
0 %, 3 MiB, 24576 MiB,11.60 W,10.7,379.15,
0 %, 3 MiB, 24576 MiB,11.45 W,10.9,380.19,
0 %, 3 MiB, 24576 MiB,11.77 W,11.7,381.22,
0 %, 3 MiB, 24576 MiB,11.65 W,10.7,382.26,
0 %, 3 MiB, 24576 MiB,11.77 W,11.0,383.29,
0 %, 3 MiB, 24576 MiB,10.89 W,11.1,384.32,
0 %, 3 MiB, 24576 MiB,11.00 W,11.0,385.35,
0 %, 3 MiB, 24576 MiB,11.12 W,11.0,386.39,
0 %, 3 MiB, 24576 MiB,11.08 W,10.7,387.42,
0 %, 3 MiB, 24576 MiB,10.86 W,10.7,388.45,
0 %, 3 MiB, 24576 MiB,11.11 W,11.1,389.49,
0 %, 3 MiB, 24576 MiB,10.51 W,11.0,390.52,
0 %, 3 MiB, 24576 MiB,10.52 W,10.7,391.55,
0 %, 3 MiB, 24576 MiB,10.65 W,10.7,392.58,
0 %, 3 MiB, 24576 MiB,11.01 W,10.9,393.62,
0 %, 3 MiB, 24576 MiB,11.25 W,10.9,394.65,
0 %, 3 MiB, 24576 MiB,11.25 W,12.0,395.68,
0 %, 3 MiB, 24576 MiB,11.07 W,15.9,396.72,
0 %, 3 MiB, 24576 MiB,10.44 W,11.7,397.75,
0 %, 3 MiB, 24576 MiB,10.59 W,10.7,398.78,
0 %, 3 MiB, 24576 MiB,11.46 W,11.0,399.81,
0 %, 3 MiB, 24576 MiB,10.63 W,10.8,400.85,
0 %, 3 MiB, 24576 MiB,10.83 W,10.8,401.88,
0 %, 3 MiB, 24576 MiB,11.30 W,11.6,402.91,
0 %, 3 MiB, 24576 MiB,11.05 W,10.9,403.95,
0 %, 3 MiB, 24576 MiB,11.35 W,10.9,404.98,
0 %, 3 MiB, 24576 MiB,10.85 W,11.0,406.01,
0 %, 3 MiB, 24576 MiB,11.59 W,10.9,407.04,
0 %, 3 MiB, 24576 MiB,11.83 W,10.9,408.08,
0 %, 3 MiB, 24576 MiB,11.37 W,10.9,409.11,
0 %, 3 MiB, 24576 MiB,11.48 W,10.6,410.14,
0 %, 3 MiB, 24576 MiB,12.04 W,11.6,411.17,
0 %, 3 MiB, 24576 MiB,11.60 W,10.9,412.21,
0 %, 3 MiB, 24576 MiB,11.35 W,12.7,413.24,
0 %, 3 MiB, 24576 MiB,11.32 W,11.0,414.27,
0 %, 3 MiB, 24576 MiB,11.45 W,11.6,415.3,
0 %, 3 MiB, 24576 MiB,10.74 W,11.2,416.34,
0 %, 3 MiB, 24576 MiB,10.64 W,11.0,417.37,
0 %, 3 MiB, 24576 MiB,10.93 W,10.9,418.4,
0 %, 3 MiB, 24576 MiB,10.96 W,10.8,419.44,
