utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.97 W,11.7,146.87,
0 %, 3 MiB, 24576 MiB,10.31 W,11.4,147.9,
0 %, 3 MiB, 24576 MiB,10.42 W,11.8,148.93,
0 %, 3 MiB, 24576 MiB,10.15 W,12.1,149.97,
0 %, 3 MiB, 24576 MiB,9.90 W,12.0,151.0,
0 %, 3 MiB, 24576 MiB,9.82 W,12.0,152.03,
0 %, 3 MiB, 24576 MiB,11.19 W,12.1,153.07,
0 %, 3 MiB, 24576 MiB,11.34 W,11.7,154.1,
0 %, 3 MiB, 24576 MiB,11.52 W,12.3,155.14,
0 %, 3 MiB, 24576 MiB,10.36 W,11.8,156.17,
0 %, 3 MiB, 24576 MiB,10.68 W,11.9,157.21,
0 %, 3 MiB, 24576 MiB,10.46 W,11.8,158.24,
0 %, 3 MiB, 24576 MiB,10.58 W,12.8,159.28,
0 %, 3 MiB, 24576 MiB,11.22 W,11.9,160.31,
0 %, 3 MiB, 24576 MiB,11.14 W,11.7,161.34,
0 %, 3 MiB, 24576 MiB,10.84 W,11.9,162.38,
0 %, 3 MiB, 24576 MiB,10.48 W,12.1,163.42,
0 %, 3 MiB, 24576 MiB,10.95 W,12.0,164.46,
0 %, 3 MiB, 24576 MiB,10.73 W,12.0,165.49,
0 %, 3 MiB, 24576 MiB,10.03 W,11.7,166.52,
0 %, 3 MiB, 24576 MiB,10.11 W,11.6,167.56,
0 %, 3 MiB, 24576 MiB,10.94 W,11.6,168.59,
0 %, 3 MiB, 24576 MiB,10.64 W,12.2,169.62,
0 %, 3 MiB, 24576 MiB,10.96 W,12.0,170.66,
0 %, 3 MiB, 24576 MiB,10.75 W,11.9,171.69,
0 %, 3 MiB, 24576 MiB,10.82 W,12.1,172.72,
0 %, 3 MiB, 24576 MiB,10.53 W,11.9,173.75,
0 %, 3 MiB, 24576 MiB,10.48 W,12.6,174.79,
0 %, 3 MiB, 24576 MiB,10.35 W,11.7,175.82,
0 %, 3 MiB, 24576 MiB,10.98 W,12.3,176.85,
0 %, 3 MiB, 24576 MiB,10.75 W,12.2,177.89,
0 %, 3 MiB, 24576 MiB,10.86 W,12.3,178.92,
0 %, 3 MiB, 24576 MiB,10.57 W,12.3,179.96,
0 %, 3 MiB, 24576 MiB,10.75 W,12.0,180.98,
0 %, 3 MiB, 24576 MiB,10.44 W,11.7,182.02,
0 %, 3 MiB, 24576 MiB,10.52 W,11.9,183.05,
0 %, 3 MiB, 24576 MiB,10.09 W,12.0,184.09,
0 %, 3 MiB, 24576 MiB,10.93 W,11.7,185.12,
0 %, 3 MiB, 24576 MiB,10.83 W,11.9,186.16,
0 %, 3 MiB, 24576 MiB,10.78 W,12.1,187.2,
0 %, 3 MiB, 24576 MiB,10.41 W,11.8,188.23,
0 %, 3 MiB, 24576 MiB,11.03 W,12.7,189.27,
0 %, 3 MiB, 24576 MiB,10.28 W,11.5,190.31,
0 %, 3 MiB, 24576 MiB,10.62 W,11.6,191.34,
0 %, 3 MiB, 24576 MiB,10.93 W,11.8,192.38,
0 %, 3 MiB, 24576 MiB,11.00 W,11.9,193.41,
0 %, 3 MiB, 24576 MiB,9.76 W,11.7,194.45,
0 %, 3 MiB, 24576 MiB,10.28 W,12.1,195.48,
0 %, 3 MiB, 24576 MiB,11.06 W,11.9,196.52,
0 %, 3 MiB, 24576 MiB,9.59 W,11.8,197.55,
0 %, 3 MiB, 24576 MiB,10.58 W,12.1,198.58,
0 %, 3 MiB, 24576 MiB,10.62 W,11.6,199.62,
0 %, 3 MiB, 24576 MiB,10.53 W,12.3,200.65,
0 %, 3 MiB, 24576 MiB,10.19 W,12.0,201.68,
0 %, 3 MiB, 24576 MiB,10.57 W,12.1,202.72,
0 %, 3 MiB, 24576 MiB,10.35 W,11.8,203.76,
0 %, 3 MiB, 24576 MiB,9.97 W,12.5,204.8,
0 %, 3 MiB, 24576 MiB,10.42 W,11.9,205.83,
