utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,13.56 W,12.3,1.07,0.36,393592883,
0 %, 3 MiB, 24576 MiB,13.98 W,11.7,2.1,
0 %, 3 MiB, 24576 MiB,12.05 W,12.1,108.76,
0 %, 3 MiB, 24576 MiB,12.18 W,12.1,109.8,
0 %, 3 MiB, 24576 MiB,12.05 W,11.6,110.83,
0 %, 3 MiB, 24576 MiB,11.71 W,11.9,111.87,
0 %, 3 MiB, 24576 MiB,11.78 W,12.2,112.9,
0 %, 3 MiB, 24576 MiB,11.75 W,11.8,113.94,
0 %, 3 MiB, 24576 MiB,12.02 W,12.1,114.98,
0 %, 3 MiB, 24576 MiB,12.01 W,12.6,116.01,
0 %, 3 MiB, 24576 MiB,12.04 W,12.7,117.05,
0 %, 3 MiB, 24576 MiB,11.36 W,12.0,118.08,
0 %, 3 MiB, 24576 MiB,11.41 W,11.8,119.12,
0 %, 3 MiB, 24576 MiB,11.81 W,12.1,120.16,
0 %, 3 MiB, 24576 MiB,11.48 W,11.9,121.19,
0 %, 3 MiB, 24576 MiB,11.97 W,12.2,122.23,
0 %, 3 MiB, 24576 MiB,11.96 W,12.1,123.26,
0 %, 3 MiB, 24576 MiB,11.24 W,12.3,124.3,
0 %, 3 MiB, 24576 MiB,11.46 W,11.8,125.33,
0 %, 3 MiB, 24576 MiB,11.56 W,11.8,126.37,
0 %, 3 MiB, 24576 MiB,11.51 W,11.9,127.4,
0 %, 3 MiB, 24576 MiB,12.75 W,11.9,128.44,
0 %, 3 MiB, 24576 MiB,12.39 W,11.9,129.47,
0 %, 3 MiB, 24576 MiB,11.99 W,11.9,130.5,
0 %, 3 MiB, 24576 MiB,12.10 W,12.8,131.54,
0 %, 3 MiB, 24576 MiB,12.11 W,11.9,132.57,
0 %, 3 MiB, 24576 MiB,11.51 W,11.6,133.61,
0 %, 3 MiB, 24576 MiB,12.16 W,12.3,134.64,
0 %, 3 MiB, 24576 MiB,11.73 W,12.0,135.68,
0 %, 3 MiB, 24576 MiB,12.48 W,11.8,136.71,
0 %, 3 MiB, 24576 MiB,11.90 W,12.4,137.75,
0 %, 3 MiB, 24576 MiB,11.80 W,12.0,138.79,
0 %, 3 MiB, 24576 MiB,11.46 W,12.0,139.82,
0 %, 3 MiB, 24576 MiB,11.89 W,11.8,140.85,
0 %, 3 MiB, 24576 MiB,11.93 W,12.2,141.89,
0 %, 3 MiB, 24576 MiB,11.52 W,11.9,142.93,
0 %, 3 MiB, 24576 MiB,12.04 W,11.8,143.96,
0 %, 3 MiB, 24576 MiB,11.74 W,11.8,145.0,
0 %, 3 MiB, 24576 MiB,11.25 W,12.6,146.04,
0 %, 3 MiB, 24576 MiB,11.73 W,12.6,147.07,
0 %, 3 MiB, 24576 MiB,11.80 W,12.1,148.1,
0 %, 3 MiB, 24576 MiB,11.82 W,12.2,149.13,
0 %, 3 MiB, 24576 MiB,11.76 W,12.3,150.17,
0 %, 3 MiB, 24576 MiB,11.70 W,12.1,151.2,
0 %, 3 MiB, 24576 MiB,11.54 W,11.8,152.24,
0 %, 3 MiB, 24576 MiB,11.65 W,12.6,153.27,
0 %, 3 MiB, 24576 MiB,11.82 W,11.8,154.31,
0 %, 3 MiB, 24576 MiB,11.91 W,12.0,155.34,
0 %, 3 MiB, 24576 MiB,11.66 W,11.8,156.38,
0 %, 3 MiB, 24576 MiB,11.39 W,12.1,157.41,
0 %, 3 MiB, 24576 MiB,11.48 W,11.8,158.44,
0 %, 3 MiB, 24576 MiB,11.56 W,11.8,159.47,
0 %, 3 MiB, 24576 MiB,12.33 W,12.0,160.51,
0 %, 3 MiB, 24576 MiB,12.13 W,12.6,161.54,
0 %, 3 MiB, 24576 MiB,12.02 W,12.7,162.58,
0 %, 3 MiB, 24576 MiB,11.31 W,11.8,163.62,
0 %, 3 MiB, 24576 MiB,11.42 W,11.8,164.65,
0 %, 3 MiB, 24576 MiB,11.53 W,12.3,165.69,
0 %, 3 MiB, 24576 MiB,12.43 W,12.1,166.72,
0 %, 3 MiB, 24576 MiB,11.90 W,11.9,167.76,
0 %, 3 MiB, 24576 MiB,12.05 W,12.6,168.8,
0 %, 3 MiB, 24576 MiB,11.67 W,11.9,169.83,
0 %, 3 MiB, 24576 MiB,11.49 W,12.2,170.87,
0 %, 3 MiB, 24576 MiB,11.04 W,11.8,171.91,
0 %, 3 MiB, 24576 MiB,11.54 W,12.0,172.94,
0 %, 3 MiB, 24576 MiB,12.04 W,11.9,173.99,
0 %, 3 MiB, 24576 MiB,11.04 W,11.7,175.03,
0 %, 3 MiB, 24576 MiB,11.40 W,12.5,176.06,
0 %, 3 MiB, 24576 MiB,11.84 W,11.9,177.1,
0 %, 3 MiB, 24576 MiB,12.01 W,12.6,178.13,
0 %, 3 MiB, 24576 MiB,11.82 W,12.2,179.17,
0 %, 3 MiB, 24576 MiB,11.44 W,12.5,180.2,
0 %, 3 MiB, 24576 MiB,11.52 W,11.9,181.23,
0 %, 3 MiB, 24576 MiB,11.34 W,12.4,182.27,
0 %, 3 MiB, 24576 MiB,11.65 W,12.3,183.3,
0 %, 3 MiB, 24576 MiB,11.03 W,11.8,184.33,
0 %, 3 MiB, 24576 MiB,10.73 W,12.2,185.37,
0 %, 3 MiB, 24576 MiB,11.11 W,12.1,186.4,
0 %, 3 MiB, 24576 MiB,11.41 W,11.9,187.44,
0 %, 3 MiB, 24576 MiB,11.58 W,11.8,188.47,
0 %, 3 MiB, 24576 MiB,11.65 W,11.6,189.5,
0 %, 3 MiB, 24576 MiB,11.78 W,12.0,190.54,
0 %, 3 MiB, 24576 MiB,11.53 W,12.8,191.58,
0 %, 3 MiB, 24576 MiB,12.42 W,12.1,192.61,
0 %, 3 MiB, 24576 MiB,12.31 W,12.1,193.64,
0 %, 3 MiB, 24576 MiB,11.57 W,12.1,194.68,
0 %, 3 MiB, 24576 MiB,11.09 W,12.4,195.72,
0 %, 3 MiB, 24576 MiB,10.75 W,12.0,196.75,
0 %, 3 MiB, 24576 MiB,11.48 W,12.0,197.78,
0 %, 3 MiB, 24576 MiB,11.70 W,12.4,198.82,
0 %, 3 MiB, 24576 MiB,11.55 W,11.8,199.86,
0 %, 3 MiB, 24576 MiB,11.22 W,12.2,200.89,
0 %, 3 MiB, 24576 MiB,11.08 W,11.8,201.93,
0 %, 3 MiB, 24576 MiB,11.38 W,11.8,202.96,
0 %, 3 MiB, 24576 MiB,11.42 W,12.0,204.01,
0 %, 3 MiB, 24576 MiB,11.04 W,12.2,205.04,
0 %, 3 MiB, 24576 MiB,11.35 W,12.4,206.08,
0 %, 3 MiB, 24576 MiB,11.56 W,12.1,207.12,
0 %, 3 MiB, 24576 MiB,11.50 W,11.9,208.15,
0 %, 3 MiB, 24576 MiB,11.46 W,12.1,209.19,
0 %, 3 MiB, 24576 MiB,11.26 W,12.3,210.22,
0 %, 3 MiB, 24576 MiB,10.63 W,11.7,211.26,
0 %, 3 MiB, 24576 MiB,10.83 W,12.0,212.3,
0 %, 3 MiB, 24576 MiB,10.48 W,12.0,213.33,
0 %, 3 MiB, 24576 MiB,11.39 W,12.5,214.37,
0 %, 3 MiB, 24576 MiB,10.88 W,12.0,215.4,
0 %, 3 MiB, 24576 MiB,11.18 W,11.8,216.44,
0 %, 3 MiB, 24576 MiB,10.81 W,11.9,217.48,
0 %, 3 MiB, 24576 MiB,10.63 W,12.0,218.52,
0 %, 3 MiB, 24576 MiB,11.64 W,12.0,219.55,
0 %, 3 MiB, 24576 MiB,11.27 W,12.0,220.59,
0 %, 3 MiB, 24576 MiB,11.23 W,12.4,221.62,
0 %, 3 MiB, 24576 MiB,11.70 W,12.2,222.66,
0 %, 3 MiB, 24576 MiB,11.63 W,12.1,223.69,
0 %, 3 MiB, 24576 MiB,11.06 W,12.1,224.73,
0 %, 3 MiB, 24576 MiB,11.76 W,12.2,225.76,
0 %, 3 MiB, 24576 MiB,11.89 W,11.8,226.79,
0 %, 3 MiB, 24576 MiB,12.31 W,12.0,227.83,
0 %, 3 MiB, 24576 MiB,11.55 W,12.6,228.86,
0 %, 3 MiB, 24576 MiB,11.71 W,11.8,229.9,
0 %, 3 MiB, 24576 MiB,11.91 W,12.1,230.94,
0 %, 3 MiB, 24576 MiB,11.50 W,12.0,231.97,
0 %, 3 MiB, 24576 MiB,11.44 W,12.0,233.01,
0 %, 3 MiB, 24576 MiB,11.61 W,11.8,234.05,
0 %, 3 MiB, 24576 MiB,11.49 W,12.0,235.09,
0 %, 3 MiB, 24576 MiB,11.26 W,12.8,236.12,
0 %, 3 MiB, 24576 MiB,11.36 W,12.3,237.16,
0 %, 3 MiB, 24576 MiB,11.98 W,11.8,238.19,
0 %, 3 MiB, 24576 MiB,11.12 W,11.9,239.23,
0 %, 3 MiB, 24576 MiB,11.21 W,14.3,240.27,
0 %, 3 MiB, 24576 MiB,11.27 W,14.2,241.31,
0 %, 3 MiB, 24576 MiB,11.43 W,13.6,242.35,
0 %, 3 MiB, 24576 MiB,11.72 W,13.8,243.39,
0 %, 3 MiB, 24576 MiB,11.77 W,14.2,244.43,
0 %, 3 MiB, 24576 MiB,11.34 W,13.7,245.47,
0 %, 3 MiB, 24576 MiB,10.90 W,13.9,246.51,
0 %, 3 MiB, 24576 MiB,10.93 W,13.8,247.55,
0 %, 3 MiB, 24576 MiB,11.63 W,13.9,248.58,
0 %, 3 MiB, 24576 MiB,11.92 W,14.1,249.62,
0 %, 3 MiB, 24576 MiB,11.59 W,13.6,250.66,
0 %, 3 MiB, 24576 MiB,11.40 W,14.7,251.69,
0 %, 3 MiB, 24576 MiB,11.16 W,13.8,252.73,
0 %, 3 MiB, 24576 MiB,11.48 W,12.0,253.77,
0 %, 3 MiB, 24576 MiB,11.89 W,11.5,254.8,
0 %, 3 MiB, 24576 MiB,11.75 W,12.3,255.84,
0 %, 3 MiB, 24576 MiB,12.20 W,11.9,256.88,
0 %, 3 MiB, 24576 MiB,11.17 W,11.8,257.91,
0 %, 3 MiB, 24576 MiB,11.30 W,12.2,258.95,
0 %, 3 MiB, 24576 MiB,11.53 W,12.3,259.98,
0 %, 3 MiB, 24576 MiB,11.60 W,11.9,261.02,
0 %, 3 MiB, 24576 MiB,11.47 W,11.9,262.06,
0 %, 3 MiB, 24576 MiB,11.64 W,12.1,263.09,
0 %, 3 MiB, 24576 MiB,11.16 W,12.1,264.13,
0 %, 3 MiB, 24576 MiB,11.32 W,12.1,265.17,
0 %, 3 MiB, 24576 MiB,11.78 W,12.9,266.2,
0 %, 3 MiB, 24576 MiB,11.78 W,11.9,267.24,
0 %, 3 MiB, 24576 MiB,11.30 W,12.1,268.28,
0 %, 3 MiB, 24576 MiB,11.64 W,11.9,269.31,
0 %, 3 MiB, 24576 MiB,11.62 W,12.0,270.35,
0 %, 3 MiB, 24576 MiB,11.39 W,12.1,271.38,
0 %, 3 MiB, 24576 MiB,11.26 W,12.1,272.42,
0 %, 3 MiB, 24576 MiB,11.78 W,12.1,273.45,
0 %, 3 MiB, 24576 MiB,11.88 W,12.3,274.49,
0 %, 3 MiB, 24576 MiB,12.01 W,12.2,275.52,
0 %, 3 MiB, 24576 MiB,11.10 W,12.0,276.56,
0 %, 3 MiB, 24576 MiB,11.18 W,11.9,277.6,
0 %, 3 MiB, 24576 MiB,11.33 W,12.3,278.63,
0 %, 3 MiB, 24576 MiB,11.23 W,12.0,279.67,
0 %, 3 MiB, 24576 MiB,10.82 W,11.8,280.7,
0 %, 3 MiB, 24576 MiB,11.50 W,12.9,281.74,
0 %, 3 MiB, 24576 MiB,10.90 W,11.9,282.77,
0 %, 3 MiB, 24576 MiB,11.30 W,12.7,283.8,
0 %, 3 MiB, 24576 MiB,10.90 W,11.7,284.84,
0 %, 3 MiB, 24576 MiB,11.50 W,11.8,285.88,
0 %, 3 MiB, 24576 MiB,11.83 W,12.3,286.92,
0 %, 3 MiB, 24576 MiB,11.77 W,11.9,287.96,
0 %, 3 MiB, 24576 MiB,11.66 W,12.1,288.99,
0 %, 3 MiB, 24576 MiB,11.46 W,12.3,290.03,
0 %, 3 MiB, 24576 MiB,11.21 W,11.8,291.07,
0 %, 3 MiB, 24576 MiB,11.67 W,11.8,292.1,
0 %, 3 MiB, 24576 MiB,11.59 W,11.8,293.14,
0 %, 3 MiB, 24576 MiB,10.99 W,11.7,294.18,
0 %, 3 MiB, 24576 MiB,11.21 W,12.2,295.21,
0 %, 3 MiB, 24576 MiB,10.69 W,12.6,296.25,
0 %, 3 MiB, 24576 MiB,11.23 W,11.8,297.29,
0 %, 3 MiB, 24576 MiB,10.86 W,12.3,298.33,
0 %, 3 MiB, 24576 MiB,10.93 W,12.0,299.37,
0 %, 3 MiB, 24576 MiB,10.76 W,12.0,300.41,
0 %, 3 MiB, 24576 MiB,11.21 W,13.9,301.45,
0 %, 3 MiB, 24576 MiB,11.03 W,14.2,302.48,
0 %, 3 MiB, 24576 MiB,11.38 W,14.1,303.52,
0 %, 3 MiB, 24576 MiB,11.40 W,14.2,304.55,
0 %, 3 MiB, 24576 MiB,11.28 W,14.1,305.6,
0 %, 3 MiB, 24576 MiB,11.20 W,14.1,306.64,
0 %, 3 MiB, 24576 MiB,11.24 W,14.3,307.67,
0 %, 3 MiB, 24576 MiB,11.41 W,14.1,308.71,
0 %, 3 MiB, 24576 MiB,13.49 W,14.2,309.75,
0 %, 3 MiB, 24576 MiB,11.89 W,14.1,310.78,
0 %, 3 MiB, 24576 MiB,11.87 W,14.7,311.82,
0 %, 3 MiB, 24576 MiB,11.55 W,13.0,312.86,
0 %, 3 MiB, 24576 MiB,11.55 W,12.1,313.9,
0 %, 3 MiB, 24576 MiB,12.10 W,12.2,314.94,
0 %, 3 MiB, 24576 MiB,11.01 W,12.1,315.97,
0 %, 3 MiB, 24576 MiB,11.36 W,12.3,317.01,
0 %, 3 MiB, 24576 MiB,11.40 W,12.0,318.04,
0 %, 3 MiB, 24576 MiB,11.46 W,11.9,319.07,
0 %, 3 MiB, 24576 MiB,11.79 W,12.3,320.11,
0 %, 3 MiB, 24576 MiB,11.45 W,12.0,321.14,
0 %, 3 MiB, 24576 MiB,11.56 W,12.0,322.17,
0 %, 3 MiB, 24576 MiB,11.38 W,11.8,323.21,
0 %, 3 MiB, 24576 MiB,11.08 W,12.0,324.25,
0 %, 3 MiB, 24576 MiB,10.94 W,11.8,325.28,
0 %, 3 MiB, 24576 MiB,11.08 W,12.8,326.32,
0 %, 3 MiB, 24576 MiB,11.22 W,12.1,327.35,
0 %, 3 MiB, 24576 MiB,11.47 W,12.0,328.39,
0 %, 3 MiB, 24576 MiB,10.95 W,11.9,329.42,
0 %, 3 MiB, 24576 MiB,11.41 W,12.0,330.46,
0 %, 3 MiB, 24576 MiB,11.30 W,11.9,331.5,
0 %, 3 MiB, 24576 MiB,11.47 W,11.8,332.53,
0 %, 3 MiB, 24576 MiB,11.06 W,11.9,333.57,
0 %, 3 MiB, 24576 MiB,11.39 W,12.1,334.6,
0 %, 3 MiB, 24576 MiB,11.02 W,12.5,335.64,
0 %, 3 MiB, 24576 MiB,11.20 W,12.0,336.68,
0 %, 3 MiB, 24576 MiB,11.38 W,11.7,337.71,
0 %, 3 MiB, 24576 MiB,11.01 W,12.1,338.75,
0 %, 3 MiB, 24576 MiB,10.94 W,11.9,339.78,
0 %, 3 MiB, 24576 MiB,11.56 W,11.7,340.82,
0 %, 3 MiB, 24576 MiB,11.31 W,13.1,341.85,
0 %, 3 MiB, 24576 MiB,11.19 W,12.7,342.89,
0 %, 3 MiB, 24576 MiB,11.37 W,13.2,343.92,
0 %, 3 MiB, 24576 MiB,11.26 W,11.8,344.96,
0 %, 3 MiB, 24576 MiB,11.36 W,12.4,345.99,
0 %, 3 MiB, 24576 MiB,11.61 W,12.4,347.03,
0 %, 3 MiB, 24576 MiB,12.14 W,12.2,348.06,
0 %, 3 MiB, 24576 MiB,11.93 W,12.1,349.1,
0 %, 3 MiB, 24576 MiB,11.86 W,11.9,350.14,
0 %, 3 MiB, 24576 MiB,11.94 W,12.1,351.17,
0 %, 3 MiB, 24576 MiB,12.04 W,12.0,352.21,
0 %, 3 MiB, 24576 MiB,11.62 W,11.7,353.24,
0 %, 3 MiB, 24576 MiB,11.20 W,11.8,354.28,
0 %, 3 MiB, 24576 MiB,11.45 W,12.0,355.32,
0 %, 3 MiB, 24576 MiB,11.09 W,12.8,356.35,
0 %, 3 MiB, 24576 MiB,11.15 W,12.1,357.38,
0 %, 3 MiB, 24576 MiB,11.16 W,11.8,358.42,
0 %, 3 MiB, 24576 MiB,11.68 W,11.9,359.45,
0 %, 3 MiB, 24576 MiB,11.62 W,12.0,360.49,
0 %, 3 MiB, 24576 MiB,11.57 W,11.6,361.52,
0 %, 3 MiB, 24576 MiB,11.24 W,13.3,362.56,
0 %, 3 MiB, 24576 MiB,10.78 W,14.1,363.59,
0 %, 3 MiB, 24576 MiB,11.43 W,14.1,364.62,
0 %, 3 MiB, 24576 MiB,11.31 W,14.4,365.66,
0 %, 3 MiB, 24576 MiB,11.79 W,14.5,366.69,
0 %, 3 MiB, 24576 MiB,11.16 W,14.1,367.73,
0 %, 3 MiB, 24576 MiB,10.91 W,13.9,368.77,
0 %, 3 MiB, 24576 MiB,10.65 W,14.0,369.81,
0 %, 3 MiB, 24576 MiB,11.00 W,14.4,370.85,
0 %, 3 MiB, 24576 MiB,11.83 W,14.9,371.88,
0 %, 3 MiB, 24576 MiB,11.42 W,14.0,372.92,
0 %, 3 MiB, 24576 MiB,11.45 W,14.0,373.96,
0 %, 3 MiB, 24576 MiB,11.64 W,12.1,374.99,
0 %, 3 MiB, 24576 MiB,11.36 W,11.9,376.03,
0 %, 3 MiB, 24576 MiB,11.56 W,12.2,377.06,
0 %, 3 MiB, 24576 MiB,10.90 W,12.1,378.09,
0 %, 3 MiB, 24576 MiB,11.61 W,11.8,379.13,
0 %, 3 MiB, 24576 MiB,11.59 W,11.7,380.16,
0 %, 3 MiB, 24576 MiB,12.11 W,12.2,381.2,
0 %, 3 MiB, 24576 MiB,11.84 W,12.3,382.23,
0 %, 3 MiB, 24576 MiB,11.61 W,11.9,383.26,
0 %, 3 MiB, 24576 MiB,11.00 W,12.0,384.31,
0 %, 3 MiB, 24576 MiB,11.33 W,11.8,385.34,
0 %, 3 MiB, 24576 MiB,11.24 W,12.7,386.38,
0 %, 3 MiB, 24576 MiB,10.92 W,11.7,387.41,
0 %, 3 MiB, 24576 MiB,11.32 W,12.0,388.45,
0 %, 3 MiB, 24576 MiB,10.78 W,11.9,389.48,
0 %, 3 MiB, 24576 MiB,11.45 W,12.0,390.52,
0 %, 3 MiB, 24576 MiB,11.12 W,12.0,391.55,
0 %, 3 MiB, 24576 MiB,11.62 W,12.0,392.59,
0 %, 3 MiB, 24576 MiB,11.31 W,12.0,393.63,
0 %, 3 MiB, 24576 MiB,11.03 W,12.0,394.67,
0 %, 3 MiB, 24576 MiB,11.09 W,11.7,395.7,
0 %, 3 MiB, 24576 MiB,10.90 W,12.7,396.75,
0 %, 3 MiB, 24576 MiB,11.49 W,11.9,397.78,
0 %, 3 MiB, 24576 MiB,11.28 W,11.9,398.82,
0 %, 3 MiB, 24576 MiB,11.43 W,12.1,399.85,
0 %, 3 MiB, 24576 MiB,11.55 W,12.3,400.89,
0 %, 3 MiB, 24576 MiB,11.70 W,12.5,401.92,
0 %, 3 MiB, 24576 MiB,11.24 W,12.4,402.96,
0 %, 3 MiB, 24576 MiB,11.81 W,11.9,404.0,
0 %, 3 MiB, 24576 MiB,11.02 W,12.1,405.04,
0 %, 3 MiB, 24576 MiB,10.93 W,11.9,406.07,
0 %, 3 MiB, 24576 MiB,10.99 W,11.9,407.11,
0 %, 3 MiB, 24576 MiB,11.04 W,12.2,408.15,
0 %, 3 MiB, 24576 MiB,11.13 W,12.1,409.18,
0 %, 3 MiB, 24576 MiB,11.22 W,12.0,410.22,
0 %, 3 MiB, 24576 MiB,11.52 W,12.3,411.26,
0 %, 3 MiB, 24576 MiB,12.24 W,11.8,412.29,
0 %, 3 MiB, 24576 MiB,12.05 W,11.7,413.33,
0 %, 3 MiB, 24576 MiB,11.65 W,12.1,414.36,
0 %, 3 MiB, 24576 MiB,11.22 W,12.0,415.4,
0 %, 3 MiB, 24576 MiB,11.43 W,12.7,416.44,
0 %, 3 MiB, 24576 MiB,11.70 W,12.1,417.47,
0 %, 3 MiB, 24576 MiB,11.20 W,12.0,418.51,
0 %, 3 MiB, 24576 MiB,11.33 W,12.1,419.54,
0 %, 3 MiB, 24576 MiB,11.18 W,11.9,420.58,
0 %, 3 MiB, 24576 MiB,11.43 W,12.0,421.61,
