utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
3 %, 23633 MiB, 24576 MiB,60.17 W,10.9,191.16,
3 %, 23633 MiB, 24576 MiB,60.41 W,10.9,192.24,
3 %, 23633 MiB, 24576 MiB,60.32 W,11.6,193.31,
3 %, 23633 MiB, 24576 MiB,60.06 W,11.0,194.39,
3 %, 23633 MiB, 24576 MiB,60.32 W,10.7,195.47,
3 %, 23633 MiB, 24576 MiB,60.70 W,11.1,196.56,
3 %, 23633 MiB, 24576 MiB,59.95 W,11.0,197.63,
3 %, 23633 MiB, 24576 MiB,60.31 W,11.0,198.7,
3 %, 23633 MiB, 24576 MiB,60.29 W,11.8,199.77,
3 %, 23633 MiB, 24576 MiB,60.59 W,10.9,200.84,
3 %, 23633 MiB, 24576 MiB,59.71 W,10.9,201.92,
3 %, 23633 MiB, 24576 MiB,59.95 W,10.9,203.0,
3 %, 23633 MiB, 24576 MiB,60.47 W,10.8,204.07,
3 %, 23633 MiB, 24576 MiB,60.54 W,10.9,205.14,
3 %, 23633 MiB, 24576 MiB,60.27 W,10.9,206.21,
3 %, 23633 MiB, 24576 MiB,60.43 W,10.9,207.28,
3 %, 23633 MiB, 24576 MiB,60.48 W,11.7,208.36,
3 %, 23633 MiB, 24576 MiB,60.36 W,11.0,209.43,
3 %, 23633 MiB, 24576 MiB,60.69 W,11.0,210.5,
3 %, 23633 MiB, 24576 MiB,60.48 W,10.8,211.57,
3 %, 23633 MiB, 24576 MiB,60.09 W,10.9,212.65,
3 %, 23633 MiB, 24576 MiB,60.70 W,11.0,213.72,
3 %, 23633 MiB, 24576 MiB,60.33 W,11.7,214.79,
3 %, 23633 MiB, 24576 MiB,60.35 W,11.0,215.87,
3 %, 23633 MiB, 24576 MiB,59.80 W,10.8,216.94,
3 %, 23633 MiB, 24576 MiB,60.17 W,10.7,218.01,
3 %, 23633 MiB, 24576 MiB,60.26 W,11.1,219.09,
3 %, 23633 MiB, 24576 MiB,60.14 W,10.9,220.16,
3 %, 23633 MiB, 24576 MiB,60.64 W,10.8,221.23,
3 %, 23633 MiB, 24576 MiB,60.15 W,10.9,222.3,
3 %, 23633 MiB, 24576 MiB,59.85 W,11.1,223.37,
3 %, 23633 MiB, 24576 MiB,60.22 W,11.2,224.44,
3 %, 23633 MiB, 24576 MiB,60.37 W,10.9,225.52,
3 %, 23633 MiB, 24576 MiB,60.15 W,11.2,226.59,
3 %, 23633 MiB, 24576 MiB,60.19 W,10.9,227.67,
3 %, 23633 MiB, 24576 MiB,60.33 W,10.7,228.74,
3 %, 23633 MiB, 24576 MiB,60.10 W,11.4,229.81,
3 %, 23633 MiB, 24576 MiB,60.35 W,11.0,230.88,
