utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.17 W,11.5,1.06,0.3552,393592883,
0 %, 3 MiB, 24576 MiB,11.07 W,10.8,2.09,
0 %, 3 MiB, 24576 MiB,11.55 W,10.9,38.28,
0 %, 3 MiB, 24576 MiB,11.38 W,10.7,39.31,
0 %, 3 MiB, 24576 MiB,10.68 W,10.7,40.34,
0 %, 3 MiB, 24576 MiB,11.37 W,10.8,41.38,
0 %, 3 MiB, 24576 MiB,10.71 W,11.3,42.41,
0 %, 3 MiB, 24576 MiB,12.28 W,11.8,43.44,
0 %, 3 MiB, 24576 MiB,12.12 W,10.8,44.48,
0 %, 3 MiB, 24576 MiB,12.13 W,10.7,45.51,
0 %, 3 MiB, 24576 MiB,11.43 W,10.9,46.54,
0 %, 3 MiB, 24576 MiB,11.49 W,11.0,47.57,
0 %, 3 MiB, 24576 MiB,11.15 W,10.8,48.61,
0 %, 3 MiB, 24576 MiB,11.33 W,11.1,49.64,
0 %, 3 MiB, 24576 MiB,11.94 W,10.9,50.67,
0 %, 3 MiB, 24576 MiB,11.30 W,10.9,51.7,
0 %, 3 MiB, 24576 MiB,11.19 W,10.7,52.74,
0 %, 3 MiB, 24576 MiB,11.72 W,10.9,53.77,
0 %, 3 MiB, 24576 MiB,11.71 W,10.7,54.8,
0 %, 3 MiB, 24576 MiB,11.61 W,10.8,55.83,
0 %, 3 MiB, 24576 MiB,11.70 W,10.8,56.87,
0 %, 3 MiB, 24576 MiB,11.56 W,11.2,57.9,
0 %, 3 MiB, 24576 MiB,11.66 W,11.5,58.94,
0 %, 3 MiB, 24576 MiB,11.77 W,11.6,59.97,
0 %, 3 MiB, 24576 MiB,10.94 W,10.6,61.0,
0 %, 3 MiB, 24576 MiB,11.38 W,10.7,62.03,
0 %, 3 MiB, 24576 MiB,10.83 W,11.0,63.07,
0 %, 3 MiB, 24576 MiB,11.50 W,10.6,64.1,
0 %, 3 MiB, 24576 MiB,12.11 W,10.9,65.13,
0 %, 3 MiB, 24576 MiB,12.33 W,10.9,66.17,
0 %, 3 MiB, 24576 MiB,11.49 W,10.7,67.2,
0 %, 3 MiB, 24576 MiB,11.76 W,10.9,68.23,
0 %, 3 MiB, 24576 MiB,11.39 W,10.9,69.26,
0 %, 3 MiB, 24576 MiB,11.90 W,10.8,70.3,
0 %, 3 MiB, 24576 MiB,12.10 W,10.8,71.33,
0 %, 3 MiB, 24576 MiB,11.43 W,10.9,72.36,
0 %, 3 MiB, 24576 MiB,11.32 W,11.9,73.39,
0 %, 3 MiB, 24576 MiB,11.73 W,10.8,74.43,
0 %, 3 MiB, 24576 MiB,11.41 W,10.8,75.46,
0 %, 3 MiB, 24576 MiB,11.55 W,10.7,76.49,
0 %, 3 MiB, 24576 MiB,11.71 W,10.7,77.53,
0 %, 3 MiB, 24576 MiB,12.08 W,10.7,78.56,
0 %, 3 MiB, 24576 MiB,12.57 W,10.9,79.59,
0 %, 3 MiB, 24576 MiB,11.23 W,10.9,80.62,
0 %, 3 MiB, 24576 MiB,11.40 W,10.9,81.66,
0 %, 3 MiB, 24576 MiB,11.33 W,10.8,82.69,
0 %, 3 MiB, 24576 MiB,11.28 W,10.7,83.72,
0 %, 3 MiB, 24576 MiB,10.97 W,10.9,84.75,
0 %, 3 MiB, 24576 MiB,11.46 W,10.9,85.79,
0 %, 3 MiB, 24576 MiB,11.58 W,10.8,86.82,
0 %, 3 MiB, 24576 MiB,11.19 W,11.1,87.85,
0 %, 3 MiB, 24576 MiB,11.41 W,11.8,88.89,
0 %, 3 MiB, 24576 MiB,11.51 W,10.7,89.92,
0 %, 3 MiB, 24576 MiB,11.62 W,10.7,90.95,
0 %, 3 MiB, 24576 MiB,11.99 W,10.9,91.98,
0 %, 3 MiB, 24576 MiB,11.87 W,10.9,93.02,
0 %, 3 MiB, 24576 MiB,11.69 W,10.9,94.05,
0 %, 3 MiB, 24576 MiB,12.09 W,12.0,95.08,
0 %, 3 MiB, 24576 MiB,11.48 W,11.0,96.12,
0 %, 3 MiB, 24576 MiB,11.56 W,10.8,97.15,
0 %, 3 MiB, 24576 MiB,12.06 W,10.7,98.18,
0 %, 3 MiB, 24576 MiB,12.02 W,10.8,99.21,
0 %, 3 MiB, 24576 MiB,11.49 W,10.7,100.24,
0 %, 3 MiB, 24576 MiB,11.02 W,11.0,101.28,
0 %, 3 MiB, 24576 MiB,11.50 W,11.0,102.31,
0 %, 3 MiB, 24576 MiB,11.55 W,11.7,103.34,
0 %, 3 MiB, 24576 MiB,11.73 W,11.2,104.37,
0 %, 3 MiB, 24576 MiB,11.19 W,10.8,105.41,
0 %, 3 MiB, 24576 MiB,11.78 W,10.7,106.44,
0 %, 3 MiB, 24576 MiB,11.17 W,10.9,107.47,
0 %, 3 MiB, 24576 MiB,11.07 W,10.8,108.5,
0 %, 3 MiB, 24576 MiB,10.96 W,10.6,109.54,
0 %, 3 MiB, 24576 MiB,11.03 W,11.2,110.57,
0 %, 3 MiB, 24576 MiB,11.56 W,10.9,111.61,
0 %, 3 MiB, 24576 MiB,11.91 W,10.7,112.64,
0 %, 3 MiB, 24576 MiB,12.17 W,10.9,113.67,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,114.71,
0 %, 3 MiB, 24576 MiB,11.29 W,10.7,115.74,
0 %, 3 MiB, 24576 MiB,11.40 W,10.7,116.77,
0 %, 3 MiB, 24576 MiB,11.89 W,10.8,117.81,
0 %, 3 MiB, 24576 MiB,12.11 W,11.8,118.84,
0 %, 3 MiB, 24576 MiB,11.77 W,11.2,119.87,
0 %, 3 MiB, 24576 MiB,11.66 W,10.8,120.91,
0 %, 3 MiB, 24576 MiB,11.42 W,10.7,121.94,
0 %, 3 MiB, 24576 MiB,11.82 W,10.9,122.97,
0 %, 3 MiB, 24576 MiB,11.88 W,11.0,124.0,
0 %, 3 MiB, 24576 MiB,11.22 W,10.8,125.04,
0 %, 3 MiB, 24576 MiB,11.65 W,11.1,126.07,
0 %, 3 MiB, 24576 MiB,11.76 W,10.8,127.1,
0 %, 3 MiB, 24576 MiB,11.81 W,10.8,128.13,
0 %, 3 MiB, 24576 MiB,11.01 W,10.7,129.17,
0 %, 3 MiB, 24576 MiB,11.83 W,10.9,130.2,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,131.23,
0 %, 3 MiB, 24576 MiB,11.25 W,11.1,132.27,
0 %, 3 MiB, 24576 MiB,10.96 W,12.1,133.3,
0 %, 3 MiB, 24576 MiB,11.48 W,10.9,134.33,
0 %, 3 MiB, 24576 MiB,11.82 W,10.6,135.36,
0 %, 3 MiB, 24576 MiB,11.16 W,10.7,136.4,
0 %, 3 MiB, 24576 MiB,11.36 W,10.9,137.43,
0 %, 3 MiB, 24576 MiB,11.71 W,11.0,138.46,
0 %, 3 MiB, 24576 MiB,10.56 W,10.6,139.49,
0 %, 3 MiB, 24576 MiB,11.05 W,11.0,140.53,
0 %, 3 MiB, 24576 MiB,11.03 W,10.7,141.56,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,142.59,
0 %, 3 MiB, 24576 MiB,11.16 W,10.8,143.63,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,144.66,
0 %, 3 MiB, 24576 MiB,11.84 W,10.9,145.69,
0 %, 3 MiB, 24576 MiB,11.86 W,11.0,146.72,
0 %, 3 MiB, 24576 MiB,11.83 W,10.7,147.76,
0 %, 3 MiB, 24576 MiB,11.46 W,12.0,148.79,
0 %, 3 MiB, 24576 MiB,11.28 W,10.7,149.82,
0 %, 3 MiB, 24576 MiB,11.51 W,10.7,150.85,
0 %, 3 MiB, 24576 MiB,11.97 W,11.1,151.89,
0 %, 3 MiB, 24576 MiB,11.35 W,10.9,152.92,
0 %, 3 MiB, 24576 MiB,11.64 W,10.8,153.95,
0 %, 3 MiB, 24576 MiB,11.59 W,10.9,154.98,
0 %, 3 MiB, 24576 MiB,11.67 W,10.8,156.02,
0 %, 3 MiB, 24576 MiB,11.50 W,10.9,157.05,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,158.08,
0 %, 3 MiB, 24576 MiB,11.48 W,10.8,159.11,
0 %, 3 MiB, 24576 MiB,11.56 W,10.8,160.15,
0 %, 3 MiB, 24576 MiB,11.27 W,10.8,161.18,
0 %, 3 MiB, 24576 MiB,11.44 W,10.8,162.21,
0 %, 3 MiB, 24576 MiB,11.07 W,11.4,163.24,
0 %, 3 MiB, 24576 MiB,11.32 W,11.6,164.28,
0 %, 3 MiB, 24576 MiB,11.19 W,11.0,165.31,
0 %, 3 MiB, 24576 MiB,11.22 W,10.6,166.34,
0 %, 3 MiB, 24576 MiB,11.44 W,11.0,167.37,
0 %, 3 MiB, 24576 MiB,11.11 W,10.8,168.4,
0 %, 3 MiB, 24576 MiB,11.04 W,10.7,169.44,
0 %, 3 MiB, 24576 MiB,11.45 W,10.8,170.47,
0 %, 3 MiB, 24576 MiB,11.88 W,11.1,171.5,
0 %, 3 MiB, 24576 MiB,11.38 W,10.7,172.53,
0 %, 3 MiB, 24576 MiB,11.38 W,10.7,173.57,
0 %, 3 MiB, 24576 MiB,11.40 W,10.7,174.6,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,175.63,
0 %, 3 MiB, 24576 MiB,10.92 W,10.7,176.66,
0 %, 3 MiB, 24576 MiB,11.18 W,10.6,177.7,
0 %, 3 MiB, 24576 MiB,10.38 W,11.4,178.73,
0 %, 3 MiB, 24576 MiB,11.49 W,11.2,179.76,
0 %, 3 MiB, 24576 MiB,11.00 W,11.5,180.8,
0 %, 3 MiB, 24576 MiB,11.73 W,10.7,181.83,
0 %, 3 MiB, 24576 MiB,11.41 W,10.8,182.86,
0 %, 3 MiB, 24576 MiB,11.19 W,11.1,183.89,
0 %, 3 MiB, 24576 MiB,11.19 W,10.9,184.93,
0 %, 3 MiB, 24576 MiB,11.34 W,11.1,185.96,
0 %, 3 MiB, 24576 MiB,11.00 W,10.8,186.99,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,188.03,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,189.06,
0 %, 3 MiB, 24576 MiB,11.20 W,10.9,190.09,
0 %, 3 MiB, 24576 MiB,11.11 W,10.9,191.12,
0 %, 3 MiB, 24576 MiB,11.29 W,10.8,192.16,
0 %, 3 MiB, 24576 MiB,11.65 W,11.7,193.19,
0 %, 3 MiB, 24576 MiB,10.92 W,11.4,194.22,
0 %, 3 MiB, 24576 MiB,11.26 W,11.0,195.25,
0 %, 3 MiB, 24576 MiB,11.20 W,11.0,196.29,
0 %, 3 MiB, 24576 MiB,11.59 W,11.0,197.32,
0 %, 3 MiB, 24576 MiB,11.38 W,10.6,198.35,
0 %, 3 MiB, 24576 MiB,11.32 W,10.6,199.38,
0 %, 3 MiB, 24576 MiB,11.47 W,10.8,200.42,
0 %, 3 MiB, 24576 MiB,11.39 W,11.0,201.45,
0 %, 3 MiB, 24576 MiB,11.52 W,10.9,202.48,
0 %, 3 MiB, 24576 MiB,11.62 W,10.9,203.51,
0 %, 3 MiB, 24576 MiB,11.38 W,10.5,204.55,
0 %, 3 MiB, 24576 MiB,11.82 W,10.9,205.58,
0 %, 3 MiB, 24576 MiB,11.36 W,10.7,206.61,
0 %, 3 MiB, 24576 MiB,10.91 W,10.9,207.64,
0 %, 3 MiB, 24576 MiB,11.28 W,11.7,208.68,
0 %, 3 MiB, 24576 MiB,10.98 W,11.2,209.71,
0 %, 3 MiB, 24576 MiB,11.26 W,10.8,210.74,
0 %, 3 MiB, 24576 MiB,11.31 W,10.9,211.77,
0 %, 3 MiB, 24576 MiB,11.18 W,10.8,212.81,
0 %, 3 MiB, 24576 MiB,11.03 W,10.5,213.84,
0 %, 3 MiB, 24576 MiB,10.91 W,10.9,214.87,
0 %, 3 MiB, 24576 MiB,11.16 W,11.0,215.9,
0 %, 3 MiB, 24576 MiB,11.06 W,11.0,216.94,
0 %, 3 MiB, 24576 MiB,11.80 W,11.5,217.97,
0 %, 3 MiB, 24576 MiB,12.26 W,11.1,219.0,
0 %, 3 MiB, 24576 MiB,11.71 W,10.6,220.04,
0 %, 3 MiB, 24576 MiB,10.96 W,10.8,221.07,
0 %, 3 MiB, 24576 MiB,11.23 W,10.9,222.1,
0 %, 3 MiB, 24576 MiB,11.05 W,11.2,223.14,
0 %, 3 MiB, 24576 MiB,11.24 W,11.3,224.17,
0 %, 3 MiB, 24576 MiB,11.65 W,11.4,225.2,
0 %, 3 MiB, 24576 MiB,11.53 W,10.6,226.23,
0 %, 3 MiB, 24576 MiB,11.42 W,10.8,227.27,
0 %, 3 MiB, 24576 MiB,10.66 W,10.6,228.3,
0 %, 3 MiB, 24576 MiB,10.93 W,10.7,229.33,
0 %, 3 MiB, 24576 MiB,10.94 W,10.8,230.36,
0 %, 3 MiB, 24576 MiB,11.07 W,11.2,231.39,
0 %, 3 MiB, 24576 MiB,10.50 W,10.7,232.43,
0 %, 3 MiB, 24576 MiB,10.72 W,10.8,233.46,
0 %, 3 MiB, 24576 MiB,10.34 W,10.9,234.49,
0 %, 3 MiB, 24576 MiB,10.57 W,10.7,235.52,
0 %, 3 MiB, 24576 MiB,10.74 W,10.6,236.56,
0 %, 3 MiB, 24576 MiB,11.05 W,10.8,237.59,
0 %, 3 MiB, 24576 MiB,10.60 W,11.4,238.62,
0 %, 3 MiB, 24576 MiB,11.33 W,10.9,239.66,
0 %, 3 MiB, 24576 MiB,11.34 W,11.7,240.69,
0 %, 3 MiB, 24576 MiB,10.72 W,10.6,241.72,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,242.75,
0 %, 3 MiB, 24576 MiB,10.44 W,10.9,243.79,
0 %, 3 MiB, 24576 MiB,11.19 W,10.7,244.82,
0 %, 3 MiB, 24576 MiB,11.33 W,10.9,245.85,
0 %, 3 MiB, 24576 MiB,10.97 W,10.9,246.88,
0 %, 3 MiB, 24576 MiB,10.77 W,11.0,247.92,
0 %, 3 MiB, 24576 MiB,11.30 W,10.6,248.95,
0 %, 3 MiB, 24576 MiB,10.95 W,10.6,249.98,
0 %, 3 MiB, 24576 MiB,10.62 W,10.8,251.01,
0 %, 3 MiB, 24576 MiB,11.44 W,10.7,252.05,
0 %, 3 MiB, 24576 MiB,11.72 W,11.0,253.08,
0 %, 3 MiB, 24576 MiB,11.88 W,11.9,254.11,
0 %, 3 MiB, 24576 MiB,11.25 W,11.1,255.15,
0 %, 3 MiB, 24576 MiB,11.48 W,10.8,256.18,
0 %, 3 MiB, 24576 MiB,11.28 W,11.0,257.21,
0 %, 3 MiB, 24576 MiB,12.01 W,10.7,258.24,
0 %, 3 MiB, 24576 MiB,12.20 W,10.9,259.28,
0 %, 3 MiB, 24576 MiB,11.63 W,10.8,260.31,
0 %, 3 MiB, 24576 MiB,11.52 W,10.8,261.34,
0 %, 3 MiB, 24576 MiB,11.28 W,11.2,262.37,
0 %, 3 MiB, 24576 MiB,11.79 W,10.9,263.41,
0 %, 3 MiB, 24576 MiB,10.67 W,10.8,264.44,
0 %, 3 MiB, 24576 MiB,11.05 W,10.8,265.47,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,266.5,
0 %, 3 MiB, 24576 MiB,11.19 W,10.7,267.53,
0 %, 3 MiB, 24576 MiB,10.92 W,11.7,268.57,
0 %, 3 MiB, 24576 MiB,11.50 W,10.9,269.61,
0 %, 3 MiB, 24576 MiB,10.98 W,11.1,270.64,
0 %, 3 MiB, 24576 MiB,11.10 W,10.9,271.67,
0 %, 3 MiB, 24576 MiB,11.26 W,10.7,272.71,
0 %, 3 MiB, 24576 MiB,10.77 W,10.7,273.75,
0 %, 3 MiB, 24576 MiB,10.97 W,10.6,274.78,
0 %, 3 MiB, 24576 MiB,10.72 W,10.7,275.82,
0 %, 3 MiB, 24576 MiB,11.14 W,11.0,276.85,
0 %, 3 MiB, 24576 MiB,10.69 W,10.9,277.89,
0 %, 3 MiB, 24576 MiB,10.75 W,10.7,278.92,
0 %, 3 MiB, 24576 MiB,10.45 W,11.5,279.95,
0 %, 3 MiB, 24576 MiB,10.51 W,10.7,280.98,
0 %, 3 MiB, 24576 MiB,11.11 W,11.0,282.02,
0 %, 3 MiB, 24576 MiB,10.50 W,10.9,283.05,
0 %, 3 MiB, 24576 MiB,11.10 W,11.3,284.08,
0 %, 3 MiB, 24576 MiB,12.06 W,10.8,285.12,
0 %, 3 MiB, 24576 MiB,11.51 W,11.1,286.15,
0 %, 3 MiB, 24576 MiB,11.53 W,10.6,287.18,
0 %, 3 MiB, 24576 MiB,10.82 W,11.0,288.21,
0 %, 3 MiB, 24576 MiB,11.18 W,10.7,289.25,
0 %, 3 MiB, 24576 MiB,11.39 W,10.6,290.28,
0 %, 3 MiB, 24576 MiB,11.21 W,10.9,291.31,
0 %, 3 MiB, 24576 MiB,11.50 W,11.2,292.35,
0 %, 3 MiB, 24576 MiB,11.66 W,10.8,293.38,
0 %, 3 MiB, 24576 MiB,11.50 W,10.8,294.41,
0 %, 3 MiB, 24576 MiB,10.64 W,10.9,295.44,
0 %, 3 MiB, 24576 MiB,10.79 W,10.6,296.48,
0 %, 3 MiB, 24576 MiB,11.12 W,10.9,297.51,
0 %, 3 MiB, 24576 MiB,11.18 W,11.6,298.54,
0 %, 3 MiB, 24576 MiB,10.97 W,10.7,299.57,
0 %, 3 MiB, 24576 MiB,11.53 W,12.5,300.61,
0 %, 3 MiB, 24576 MiB,10.95 W,11.2,301.64,
0 %, 3 MiB, 24576 MiB,10.31 W,10.8,302.67,
0 %, 3 MiB, 24576 MiB,10.55 W,11.4,303.71,
0 %, 3 MiB, 24576 MiB,11.15 W,10.8,304.74,
0 %, 3 MiB, 24576 MiB,11.41 W,10.7,305.77,
0 %, 3 MiB, 24576 MiB,11.49 W,10.9,306.8,
0 %, 3 MiB, 24576 MiB,11.43 W,11.1,307.84,
0 %, 3 MiB, 24576 MiB,11.30 W,10.9,308.87,
0 %, 3 MiB, 24576 MiB,11.06 W,10.8,309.9,
0 %, 3 MiB, 24576 MiB,10.85 W,10.9,310.94,
0 %, 3 MiB, 24576 MiB,11.26 W,10.9,311.97,
0 %, 3 MiB, 24576 MiB,11.91 W,11.0,313.01,
0 %, 3 MiB, 24576 MiB,11.48 W,11.8,314.04,
0 %, 3 MiB, 24576 MiB,11.27 W,10.8,315.08,
0 %, 3 MiB, 24576 MiB,11.28 W,11.5,316.11,
0 %, 3 MiB, 24576 MiB,11.19 W,10.6,317.15,
0 %, 3 MiB, 24576 MiB,11.85 W,10.5,318.18,
0 %, 3 MiB, 24576 MiB,12.26 W,10.8,319.22,
0 %, 3 MiB, 24576 MiB,11.73 W,10.8,320.25,
0 %, 3 MiB, 24576 MiB,11.20 W,10.9,321.29,
0 %, 3 MiB, 24576 MiB,11.45 W,10.9,322.32,
0 %, 3 MiB, 24576 MiB,11.45 W,10.8,323.36,
0 %, 3 MiB, 24576 MiB,11.67 W,10.7,324.39,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,325.43,
0 %, 3 MiB, 24576 MiB,11.40 W,10.8,326.46,
0 %, 3 MiB, 24576 MiB,11.10 W,10.9,327.49,
0 %, 3 MiB, 24576 MiB,10.52 W,11.5,328.53,
0 %, 3 MiB, 24576 MiB,10.74 W,10.9,329.56,
0 %, 3 MiB, 24576 MiB,10.60 W,11.0,330.6,
0 %, 3 MiB, 24576 MiB,11.29 W,11.1,331.63,
0 %, 3 MiB, 24576 MiB,11.29 W,10.7,332.67,
0 %, 3 MiB, 24576 MiB,11.18 W,10.9,333.7,
0 %, 3 MiB, 24576 MiB,10.71 W,10.7,334.74,
0 %, 3 MiB, 24576 MiB,11.06 W,10.9,335.77,
0 %, 3 MiB, 24576 MiB,10.71 W,10.8,336.81,
0 %, 3 MiB, 24576 MiB,11.83 W,11.0,337.84,
0 %, 3 MiB, 24576 MiB,11.07 W,10.9,338.88,
0 %, 3 MiB, 24576 MiB,11.13 W,10.8,339.91,
0 %, 3 MiB, 24576 MiB,10.79 W,11.6,340.95,
0 %, 3 MiB, 24576 MiB,11.04 W,10.9,341.98,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,343.01,
0 %, 3 MiB, 24576 MiB,11.50 W,11.6,344.04,
0 %, 3 MiB, 24576 MiB,11.35 W,10.7,345.08,
0 %, 3 MiB, 24576 MiB,11.28 W,11.1,346.11,
0 %, 3 MiB, 24576 MiB,11.03 W,11.0,347.14,
0 %, 3 MiB, 24576 MiB,11.59 W,10.6,348.17,
0 %, 3 MiB, 24576 MiB,11.09 W,10.9,349.2,
0 %, 3 MiB, 24576 MiB,11.05 W,10.7,350.24,
0 %, 3 MiB, 24576 MiB,12.16 W,10.9,351.27,
0 %, 3 MiB, 24576 MiB,12.24 W,10.9,352.3,
0 %, 3 MiB, 24576 MiB,11.69 W,11.2,353.33,
0 %, 3 MiB, 24576 MiB,11.48 W,10.9,354.37,
0 %, 3 MiB, 24576 MiB,11.76 W,10.9,355.4,
0 %, 3 MiB, 24576 MiB,11.39 W,10.6,356.43,
0 %, 3 MiB, 24576 MiB,11.72 W,10.7,357.46,
0 %, 3 MiB, 24576 MiB,11.32 W,11.4,358.5,
0 %, 3 MiB, 24576 MiB,11.61 W,10.9,359.53,
0 %, 3 MiB, 24576 MiB,11.63 W,11.4,360.56,
0 %, 3 MiB, 24576 MiB,10.54 W,11.2,361.6,
0 %, 3 MiB, 24576 MiB,10.67 W,10.6,362.63,
0 %, 3 MiB, 24576 MiB,10.78 W,10.8,363.66,
0 %, 3 MiB, 24576 MiB,11.19 W,10.7,364.69,
0 %, 3 MiB, 24576 MiB,11.04 W,10.9,365.73,
0 %, 3 MiB, 24576 MiB,11.20 W,10.7,366.76,
0 %, 3 MiB, 24576 MiB,11.36 W,11.2,367.8,
0 %, 3 MiB, 24576 MiB,10.91 W,10.8,368.83,
0 %, 3 MiB, 24576 MiB,11.19 W,10.6,369.86,
0 %, 3 MiB, 24576 MiB,11.24 W,10.9,370.9,
0 %, 3 MiB, 24576 MiB,10.94 W,10.6,371.93,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,372.97,
0 %, 3 MiB, 24576 MiB,10.50 W,11.6,374.0,
0 %, 3 MiB, 24576 MiB,10.40 W,10.7,375.04,
0 %, 3 MiB, 24576 MiB,10.55 W,10.8,376.07,
0 %, 3 MiB, 24576 MiB,10.64 W,11.1,377.11,
0 %, 3 MiB, 24576 MiB,10.69 W,10.9,378.14,
0 %, 3 MiB, 24576 MiB,11.22 W,10.6,379.17,
0 %, 3 MiB, 24576 MiB,10.70 W,10.8,380.21,
0 %, 3 MiB, 24576 MiB,11.01 W,10.8,381.24,
0 %, 3 MiB, 24576 MiB,10.64 W,10.7,382.27,
0 %, 3 MiB, 24576 MiB,10.77 W,11.1,383.31,
0 %, 3 MiB, 24576 MiB,11.01 W,10.9,384.34,
0 %, 3 MiB, 24576 MiB,11.31 W,10.8,385.38,
0 %, 3 MiB, 24576 MiB,11.97 W,10.9,386.41,
0 %, 3 MiB, 24576 MiB,11.00 W,10.9,387.44,
0 %, 3 MiB, 24576 MiB,10.94 W,11.4,388.48,
0 %, 3 MiB, 24576 MiB,10.66 W,11.0,389.51,
0 %, 3 MiB, 24576 MiB,10.89 W,10.8,390.54,
0 %, 3 MiB, 24576 MiB,11.23 W,10.5,391.57,
0 %, 3 MiB, 24576 MiB,11.60 W,11.0,392.61,
0 %, 3 MiB, 24576 MiB,11.49 W,10.9,393.64,
0 %, 3 MiB, 24576 MiB,10.69 W,10.6,394.67,
0 %, 3 MiB, 24576 MiB,11.05 W,10.8,395.7,
0 %, 3 MiB, 24576 MiB,10.57 W,10.9,396.74,
0 %, 3 MiB, 24576 MiB,10.97 W,10.7,397.77,
0 %, 3 MiB, 24576 MiB,10.87 W,11.0,398.8,
0 %, 3 MiB, 24576 MiB,11.03 W,10.8,399.83,
0 %, 3 MiB, 24576 MiB,11.01 W,10.8,400.87,
0 %, 3 MiB, 24576 MiB,10.92 W,10.8,401.89,
0 %, 3 MiB, 24576 MiB,11.13 W,12.1,402.93,
0 %, 3 MiB, 24576 MiB,10.82 W,11.6,403.96,
0 %, 3 MiB, 24576 MiB,11.03 W,10.8,404.99,
0 %, 3 MiB, 24576 MiB,11.32 W,10.9,406.02,
0 %, 3 MiB, 24576 MiB,11.28 W,11.0,407.05,
0 %, 3 MiB, 24576 MiB,10.43 W,10.7,408.09,
0 %, 3 MiB, 24576 MiB,11.32 W,10.8,409.12,
0 %, 3 MiB, 24576 MiB,10.86 W,11.1,410.15,
0 %, 3 MiB, 24576 MiB,11.12 W,10.9,411.18,
0 %, 3 MiB, 24576 MiB,11.35 W,10.9,412.22,
0 %, 3 MiB, 24576 MiB,11.73 W,11.0,413.25,
0 %, 3 MiB, 24576 MiB,11.48 W,11.0,414.28,
0 %, 3 MiB, 24576 MiB,11.56 W,10.9,415.31,
0 %, 3 MiB, 24576 MiB,10.93 W,10.8,416.35,
0 %, 3 MiB, 24576 MiB,11.09 W,10.7,417.38,
0 %, 3 MiB, 24576 MiB,11.98 W,11.7,418.41,
0 %, 3 MiB, 24576 MiB,11.26 W,10.8,419.45,
