utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,
4 , 23633 MiB, 24576 MiB,63.95 W,28.7,101.0,
4 , 23633 MiB, 24576 MiB,64.10 W,28.9,102.09,
4 , 23633 MiB, 24576 MiB,63.91 W,29.3,103.17,
4 , 23633 MiB, 24576 MiB,64.71 W,28.8,104.26,
4 , 23633 MiB, 24576 MiB,64.24 W,28.6,105.34,
4 , 23633 MiB, 24576 MiB,63.91 W,23.6,106.43,
4 , 23633 MiB, 24576 MiB,63.46 W,26.6,107.51,
4 , 23633 MiB, 24576 MiB,63.92 W,28.9,108.6,
4 , 23633 MiB, 24576 MiB,64.49 W,28.6,109.68,
4 , 23633 MiB, 24576 MiB,64.85 W,28.7,110.77,
4 , 23633 MiB, 24576 MiB,64.24 W,29.6,111.87,
4 , 23633 MiB, 24576 MiB,64.06 W,29.0,112.96,
4 , 23633 MiB, 24576 MiB,63.80 W,24.5,114.05,
4 , 23633 MiB, 24576 MiB,64.03 W,26.6,115.13,
4 , 23633 MiB, 24576 MiB,63.64 W,28.6,116.22,
4 , 23633 MiB, 24576 MiB,64.42 W,29.7,117.3,
4 , 23633 MiB, 24576 MiB,64.09 W,29.4,118.39,
4 , 23633 MiB, 24576 MiB,63.85 W,28.9,119.47,
4 , 23633 MiB, 24576 MiB,63.60 W,28.7,120.56,
4 , 23633 MiB, 24576 MiB,64.78 W,28.1,121.64,
4 , 23633 MiB, 24576 MiB,64.53 W,22.5,122.73,
4 , 23633 MiB, 24576 MiB,64.12 W,28.8,123.82,
4 , 23633 MiB, 24576 MiB,64.19 W,29.1,124.91,
4 , 23633 MiB, 24576 MiB,64.09 W,29.2,126.0,
4 , 23633 MiB, 24576 MiB,64.27 W,29.4,127.09,
4 , 23633 MiB, 24576 MiB,64.00 W,29.4,128.17,
4 , 23633 MiB, 24576 MiB,65.07 W,26.8,129.26,
4 , 23633 MiB, 24576 MiB,64.75 W,24.6,130.35,
4 , 23633 MiB, 24576 MiB,64.03 W,28.1,131.44,
4 , 23633 MiB, 24576 MiB,64.14 W,28.9,132.53,
4 , 23633 MiB, 24576 MiB,64.54 W,28.4,133.62,
4 , 23633 MiB, 24576 MiB,64.03 W,28.3,134.7,
4 , 23633 MiB, 24576 MiB,64.94 W,28.1,135.79,
4 , 23633 MiB, 24576 MiB,64.91 W,26.1,136.87,
4 , 23633 MiB, 24576 MiB,64.39 W,26.3,137.96,
4 , 23633 MiB, 24576 MiB,63.93 W,29.3,139.05,
4 , 23633 MiB, 24576 MiB,63.54 W,29.1,140.14,
4 , 23633 MiB, 24576 MiB,64.08 W,29.2,141.22,
4 , 23633 MiB, 24576 MiB,64.00 W,29.4,142.32,
4 , 23633 MiB, 24576 MiB,63.98 W,29.4,143.41,
4 , 23633 MiB, 24576 MiB,64.83 W,26.0,144.51,
4 , 23633 MiB, 24576 MiB,64.43 W,26.9,145.6,
4 , 23633 MiB, 24576 MiB,63.84 W,28.3,146.69,
4 , 23633 MiB, 24576 MiB,63.77 W,28.9,147.78,
4 , 23633 MiB, 24576 MiB,63.86 W,28.8,148.88,
4 , 23633 MiB, 24576 MiB,63.04 W,29.4,149.97,
4 , 23633 MiB, 24576 MiB,63.29 W,29.1,151.06,
4 , 23633 MiB, 24576 MiB,63.86 W,26.0,152.15,
4 , 23633 MiB, 24576 MiB,64.36 W,27.5,153.24,
4 , 23633 MiB, 24576 MiB,63.90 W,29.0,154.32,
4 , 23633 MiB, 24576 MiB,64.04 W,29.1,155.41,
4 , 23633 MiB, 24576 MiB,63.47 W,29.2,156.49,
4 , 23633 MiB, 24576 MiB,63.45 W,29.5,157.58,
4 , 23633 MiB, 24576 MiB,64.29 W,29.4,158.66,
4 , 23633 MiB, 24576 MiB,63.99 W,23.6,159.76,
4 , 23633 MiB, 24576 MiB,63.82 W,26.5,160.85,
4 , 23633 MiB, 24576 MiB,63.95 W,28.4,161.93,
4 , 23633 MiB, 24576 MiB,63.84 W,29.3,163.02,
4 , 23633 MiB, 24576 MiB,63.71 W,28.4,164.11,
4 , 23633 MiB, 24576 MiB,64.29 W,28.3,165.19,
4 , 23633 MiB, 24576 MiB,64.34 W,28.1,166.28,
4 , 23633 MiB, 24576 MiB,64.11 W,24.0,167.36,
4 , 23633 MiB, 24576 MiB,63.91 W,28.6,168.45,
4 , 23633 MiB, 24576 MiB,63.70 W,29.2,169.54,
4 , 23633 MiB, 24576 MiB,63.21 W,29.2,170.62,
4 , 23633 MiB, 24576 MiB,64.38 W,29.1,171.71,
4 , 23633 MiB, 24576 MiB,64.08 W,29.3,172.79,
4 , 23633 MiB, 24576 MiB,64.05 W,29.5,173.88,
4 , 23633 MiB, 24576 MiB,63.58 W,24.6,174.97,
4 , 23633 MiB, 24576 MiB,63.69 W,27.6,176.05,
4 , 23633 MiB, 24576 MiB,63.69 W,29.1,177.14,
4 , 23633 MiB, 24576 MiB,63.99 W,29.8,178.22,
4 , 23633 MiB, 24576 MiB,63.78 W,29.1,179.3,
4 , 23633 MiB, 24576 MiB,63.36 W,29.0,180.39,
4 , 23633 MiB, 24576 MiB,63.85 W,29.0,181.47,
4 , 23633 MiB, 24576 MiB,63.67 W,25.4,182.56,
4 , 23633 MiB, 24576 MiB,64.12 W,24.1,183.64,
4 , 23633 MiB, 24576 MiB,64.29 W,29.0,184.73,
4 , 23633 MiB, 24576 MiB,63.84 W,28.9,185.81,
4 , 23633 MiB, 24576 MiB,63.77 W,29.0,186.9,
4 , 23633 MiB, 24576 MiB,63.51 W,29.4,187.98,
4 , 23633 MiB, 24576 MiB,64.25 W,29.6,189.07,
4 , 23633 MiB, 24576 MiB,63.85 W,28.4,190.15,
4 , 23633 MiB, 24576 MiB,63.68 W,22.6,191.24,
4 , 23633 MiB, 24576 MiB,63.49 W,29.5,192.33,
4 , 23633 MiB, 24576 MiB,63.16 W,29.3,193.41,
4 , 23633 MiB, 24576 MiB,64.32 W,29.0,194.5,
4 , 23633 MiB, 24576 MiB,64.36 W,28.9,195.58,
4 , 23633 MiB, 24576 MiB,64.54 W,29.1,196.67,
4 , 23633 MiB, 24576 MiB,64.19 W,29.0,197.76,
4 , 23633 MiB, 24576 MiB,63.88 W,23.1,198.84,
4 , 23633 MiB, 24576 MiB,63.78 W,29.0,199.93,
4 , 23633 MiB, 24576 MiB,64.42 W,29.1,201.01,
4 , 23633 MiB, 24576 MiB,64.10 W,29.0,202.1,
4 , 23633 MiB, 24576 MiB,63.73 W,29.2,203.18,
4 , 23633 MiB, 24576 MiB,63.68 W,29.3,204.27,
4 , 23633 MiB, 24576 MiB,63.44 W,29.1,205.36,
4 , 23633 MiB, 24576 MiB,63.61 W,21.6,206.45,
4 , 23633 MiB, 24576 MiB,63.95 W,29.9,207.54,
4 , 23633 MiB, 24576 MiB,63.91 W,33.5,208.62,
4 , 23633 MiB, 24576 MiB,63.74 W,30.2,209.71,
4 , 23633 MiB, 24576 MiB,63.63 W,29.2,210.8,
4 , 23633 MiB, 24576 MiB,63.66 W,29.0,211.88,
4 , 23633 MiB, 24576 MiB,62.62 W,29.0,212.97,
4 , 23633 MiB, 24576 MiB,64.10 W,22.2,214.05,
4 , 23633 MiB, 24576 MiB,63.68 W,27.7,215.14,
4 , 23633 MiB, 24576 MiB,63.12 W,29.2,216.22,
4 , 23633 MiB, 24576 MiB,63.41 W,29.2,217.31,
4 , 23633 MiB, 24576 MiB,63.16 W,29.3,218.41,
4 , 23633 MiB, 24576 MiB,63.56 W,29.5,219.5,
4 , 23633 MiB, 24576 MiB,64.18 W,28.9,220.59,
4 , 23633 MiB, 24576 MiB,64.37 W,23.9,221.68,
4 , 23633 MiB, 24576 MiB,64.30 W,27.9,222.78,
4 , 23633 MiB, 24576 MiB,63.93 W,29.0,223.86,
4 , 23633 MiB, 24576 MiB,63.99 W,29.0,224.95,
4 , 23633 MiB, 24576 MiB,63.62 W,28.9,226.03,
4 , 23633 MiB, 24576 MiB,64.12 W,28.9,227.12,
4 , 23633 MiB, 24576 MiB,64.25 W,29.2,228.2,
4 , 23633 MiB, 24576 MiB,64.15 W,25.2,229.29,
4 , 23633 MiB, 24576 MiB,63.97 W,25.2,230.37,
4 , 23633 MiB, 24576 MiB,63.94 W,29.0,231.47,
4 , 23633 MiB, 24576 MiB,64.33 W,28.9,232.56,
4 , 23633 MiB, 24576 MiB,63.89 W,29.7,233.65,
4 , 23633 MiB, 24576 MiB,64.21 W,29.3,234.74,
4 , 23633 MiB, 24576 MiB,64.75 W,29.2,235.83,
4 , 23633 MiB, 24576 MiB,64.45 W,28.2,236.92,
4 , 23633 MiB, 24576 MiB,64.43 W,24.0,238.01,
4 , 23633 MiB, 24576 MiB,63.87 W,29.0,239.11,
4 , 23633 MiB, 24576 MiB,64.38 W,29.1,240.2,
4 , 23633 MiB, 24576 MiB,64.07 W,29.1,241.29,
4 , 23633 MiB, 24576 MiB,64.38 W,29.1,242.39,
4 , 23633 MiB, 24576 MiB,64.37 W,29.1,243.48,
4 , 23633 MiB, 24576 MiB,65.00 W,28.6,244.56,
4 , 23633 MiB, 24576 MiB,64.41 W,23.3,245.66,
4 , 23633 MiB, 24576 MiB,64.29 W,29.3,246.75,
4 , 23633 MiB, 24576 MiB,63.89 W,29.1,247.84,
4 , 23633 MiB, 24576 MiB,63.65 W,29.3,248.93,
4 , 23633 MiB, 24576 MiB,63.93 W,29.3,250.02,
4 , 23633 MiB, 24576 MiB,63.44 W,29.2,251.11,
4 , 23633 MiB, 24576 MiB,64.37 W,28.7,252.2,
4 , 23633 MiB, 24576 MiB,64.41 W,24.6,253.29,
4 , 23633 MiB, 24576 MiB,64.07 W,27.5,254.38,
4 , 23633 MiB, 24576 MiB,63.62 W,27.8,255.47,
4 , 23633 MiB, 24576 MiB,63.42 W,27.6,256.56,
4 , 23633 MiB, 24576 MiB,63.74 W,28.2,257.65,
4 , 23633 MiB, 24576 MiB,63.98 W,28.0,258.74,
4 , 23633 MiB, 24576 MiB,64.12 W,27.6,259.84,
4 , 23633 MiB, 24576 MiB,64.35 W,26.1,260.93,
4 , 23633 MiB, 24576 MiB,64.08 W,29.0,262.02,
4 , 23633 MiB, 24576 MiB,63.99 W,28.9,263.11,
4 , 23633 MiB, 24576 MiB,63.92 W,29.4,264.2,
4 , 23633 MiB, 24576 MiB,64.11 W,29.3,265.3,
4 , 23633 MiB, 24576 MiB,63.52 W,29.0,266.39,
4 , 23633 MiB, 24576 MiB,63.72 W,27.3,267.47,
4 , 23633 MiB, 24576 MiB,64.00 W,24.4,268.56,
