utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.71 W,7.6,99.98,
0 , 3 MiB, 24576 MiB,10.26 W,7.4,101.02,
0 , 3 MiB, 24576 MiB,10.48 W,7.4,102.07,
0 , 3 MiB, 24576 MiB,10.35 W,8.1,103.11,
0 , 3 MiB, 24576 MiB,9.95 W,8.4,104.16,
0 , 3 MiB, 24576 MiB,10.66 W,8.3,105.2,
0 , 3 MiB, 24576 MiB,10.72 W,8.4,106.24,
0 , 3 MiB, 24576 MiB,10.24 W,7.4,107.28,
0 , 3 MiB, 24576 MiB,10.30 W,8.2,108.33,
0 , 3 MiB, 24576 MiB,10.14 W,7.3,109.37,
0 , 3 MiB, 24576 MiB,9.98 W,7.5,110.41,
0 , 3 MiB, 24576 MiB,10.08 W,7.5,111.46,
0 , 3 MiB, 24576 MiB,10.12 W,7.3,112.5,
0 , 3 MiB, 24576 MiB,9.81 W,7.9,113.54,
0 , 3 MiB, 24576 MiB,9.51 W,7.7,114.59,
0 , 3 MiB, 24576 MiB,10.15 W,7.7,115.63,
0 , 3 MiB, 24576 MiB,10.35 W,8.3,116.68,
0 , 3 MiB, 24576 MiB,10.01 W,8.6,117.72,
0 , 3 MiB, 24576 MiB,9.88 W,9.1,118.76,
0 , 3 MiB, 24576 MiB,9.74 W,6.8,119.81,
0 , 3 MiB, 24576 MiB,10.35 W,6.2,120.85,
0 , 3 MiB, 24576 MiB,10.43 W,6.6,121.89,
0 , 3 MiB, 24576 MiB,9.81 W,7.1,122.94,
0 , 3 MiB, 24576 MiB,10.33 W,6.5,123.98,
0 , 3 MiB, 24576 MiB,10.09 W,6.8,125.02,
0 , 3 MiB, 24576 MiB,10.25 W,6.2,126.06,
0 , 3 MiB, 24576 MiB,10.52 W,6.4,127.09,
0 , 3 MiB, 24576 MiB,10.14 W,6.3,128.14,
0 , 3 MiB, 24576 MiB,10.06 W,6.7,129.18,
0 , 3 MiB, 24576 MiB,9.91 W,6.7,130.21,
0 , 3 MiB, 24576 MiB,10.11 W,6.3,131.25,
0 , 3 MiB, 24576 MiB,9.79 W,6.7,132.29,
0 , 3 MiB, 24576 MiB,10.32 W,6.5,133.33,
0 , 3 MiB, 24576 MiB,9.81 W,6.3,134.37,
0 , 3 MiB, 24576 MiB,10.33 W,6.6,135.41,
0 , 3 MiB, 24576 MiB,9.85 W,6.4,136.45,
0 , 3 MiB, 24576 MiB,9.88 W,6.4,137.49,
0 , 3 MiB, 24576 MiB,10.48 W,7.0,138.52,
0 , 3 MiB, 24576 MiB,10.02 W,6.2,139.56,
0 , 3 MiB, 24576 MiB,9.16 W,6.1,140.6,
0 , 3 MiB, 24576 MiB,9.71 W,6.3,141.64,
0 , 3 MiB, 24576 MiB,10.57 W,6.4,142.68,
0 , 3 MiB, 24576 MiB,10.38 W,6.6,143.72,
0 , 3 MiB, 24576 MiB,10.59 W,6.8,144.76,
0 , 3 MiB, 24576 MiB,10.49 W,6.3,145.8,
0 , 3 MiB, 24576 MiB,10.38 W,6.5,146.83,
0 , 3 MiB, 24576 MiB,10.55 W,6.4,147.87,
0 , 3 MiB, 24576 MiB,10.16 W,6.8,148.91,
0 , 3 MiB, 24576 MiB,10.68 W,6.1,149.95,
0 , 3 MiB, 24576 MiB,10.67 W,6.5,150.99,
0 , 3 MiB, 24576 MiB,10.47 W,6.4,152.03,
0 , 3 MiB, 24576 MiB,10.40 W,7.5,153.07,
0 , 3 MiB, 24576 MiB,10.38 W,6.4,154.11,
0 , 3 MiB, 24576 MiB,9.86 W,6.5,155.14,
0 , 3 MiB, 24576 MiB,10.05 W,6.3,156.18,
0 , 3 MiB, 24576 MiB,10.59 W,6.4,157.22,
0 , 3 MiB, 24576 MiB,10.33 W,6.4,158.26,
0 , 3 MiB, 24576 MiB,10.10 W,6.9,159.3,
0 , 3 MiB, 24576 MiB,10.55 W,6.5,160.34,
0 , 3 MiB, 24576 MiB,10.49 W,6.4,161.37,
0 , 3 MiB, 24576 MiB,10.20 W,6.4,162.41,
0 , 3 MiB, 24576 MiB,10.56 W,6.5,163.45,
0 , 3 MiB, 24576 MiB,10.48 W,6.7,164.49,
0 , 3 MiB, 24576 MiB,10.76 W,6.4,165.53,
0 , 3 MiB, 24576 MiB,10.23 W,6.3,166.57,
0 , 3 MiB, 24576 MiB,9.88 W,6.3,167.61,
0 , 3 MiB, 24576 MiB,10.59 W,7.6,168.65,
0 , 3 MiB, 24576 MiB,10.49 W,6.8,169.69,
0 , 3 MiB, 24576 MiB,10.21 W,6.5,170.73,
0 , 3 MiB, 24576 MiB,10.39 W,6.4,171.77,
0 , 3 MiB, 24576 MiB,10.21 W,6.3,172.8,
0 , 3 MiB, 24576 MiB,10.14 W,6.3,173.84,
0 , 3 MiB, 24576 MiB,10.64 W,6.7,174.88,
0 , 3 MiB, 24576 MiB,10.84 W,6.6,175.92,
0 , 3 MiB, 24576 MiB,10.88 W,6.6,176.96,
0 , 3 MiB, 24576 MiB,10.55 W,6.3,178.0,
0 , 3 MiB, 24576 MiB,10.89 W,7.1,179.04,
0 , 3 MiB, 24576 MiB,10.48 W,6.3,180.08,
0 , 3 MiB, 24576 MiB,10.47 W,6.5,181.12,
0 , 3 MiB, 24576 MiB,10.58 W,6.3,182.16,
0 , 3 MiB, 24576 MiB,10.53 W,6.9,183.2,
0 , 3 MiB, 24576 MiB,10.30 W,7.7,184.24,
0 , 3 MiB, 24576 MiB,10.80 W,6.4,185.28,
0 , 3 MiB, 24576 MiB,10.52 W,6.3,186.31,
0 , 3 MiB, 24576 MiB,10.54 W,6.3,187.35,
0 , 3 MiB, 24576 MiB,10.63 W,6.3,188.39,
0 , 3 MiB, 24576 MiB,10.51 W,6.7,189.43,
0 , 3 MiB, 24576 MiB,10.20 W,6.4,190.47,
0 , 3 MiB, 24576 MiB,10.68 W,6.1,191.51,
0 , 3 MiB, 24576 MiB,10.86 W,6.3,192.54,
0 , 3 MiB, 24576 MiB,10.79 W,6.1,193.58,
0 , 3 MiB, 24576 MiB,10.31 W,6.8,194.62,
