utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.45 W,14.2,169.29,
0 , 3 MiB, 24576 MiB,9.89 W,13.7,170.33,
0 , 3 MiB, 24576 MiB,10.09 W,13.7,171.37,
0 , 3 MiB, 24576 MiB,10.33 W,15.4,172.41,
0 , 3 MiB, 24576 MiB,10.55 W,15.1,173.44,
0 , 3 MiB, 24576 MiB,10.43 W,14.7,174.48,
0 , 3 MiB, 24576 MiB,10.78 W,15.0,175.52,
0 , 3 MiB, 24576 MiB,10.53 W,13.9,176.56,
0 , 3 MiB, 24576 MiB,10.22 W,12.3,177.6,
0 , 3 MiB, 24576 MiB,10.06 W,14.6,178.64,
0 , 3 MiB, 24576 MiB,10.22 W,15.0,179.68,
0 , 3 MiB, 24576 MiB,10.17 W,14.4,180.72,
0 , 3 MiB, 24576 MiB,10.30 W,14.7,181.75,
0 , 3 MiB, 24576 MiB,10.06 W,15.1,182.79,
0 , 3 MiB, 24576 MiB,10.18 W,12.0,183.83,
0 , 3 MiB, 24576 MiB,10.19 W,11.1,184.87,
0 , 3 MiB, 24576 MiB,9.96 W,12.5,185.91,
0 , 3 MiB, 24576 MiB,10.41 W,14.3,186.95,
0 , 3 MiB, 24576 MiB,10.29 W,15.0,187.99,
0 , 3 MiB, 24576 MiB,9.96 W,14.8,189.03,
0 , 3 MiB, 24576 MiB,10.35 W,13.6,190.06,
0 , 3 MiB, 24576 MiB,10.15 W,14.6,191.1,
0 , 3 MiB, 24576 MiB,10.28 W,11.5,192.14,
0 , 3 MiB, 24576 MiB,10.11 W,11.3,193.18,
0 , 3 MiB, 24576 MiB,10.37 W,11.0,194.22,
0 , 3 MiB, 24576 MiB,9.99 W,14.5,195.26,
0 , 3 MiB, 24576 MiB,10.47 W,14.3,196.3,
0 , 3 MiB, 24576 MiB,9.88 W,14.9,197.34,
0 , 3 MiB, 24576 MiB,10.65 W,15.3,198.38,
0 , 3 MiB, 24576 MiB,10.37 W,14.9,199.42,
0 , 3 MiB, 24576 MiB,10.35 W,13.4,200.45,
0 , 3 MiB, 24576 MiB,10.91 W,11.0,201.49,
0 , 3 MiB, 24576 MiB,10.74 W,12.4,202.53,
0 , 3 MiB, 24576 MiB,10.71 W,14.5,203.57,
0 , 3 MiB, 24576 MiB,10.53 W,15.9,204.61,
0 , 3 MiB, 24576 MiB,10.72 W,15.3,205.65,
0 , 3 MiB, 24576 MiB,10.23 W,15.2,206.69,
0 , 3 MiB, 24576 MiB,9.90 W,12.5,207.72,
0 , 3 MiB, 24576 MiB,10.52 W,11.4,208.76,
0 , 3 MiB, 24576 MiB,10.14 W,13.7,209.8,
0 , 3 MiB, 24576 MiB,10.12 W,14.8,210.84,
0 , 3 MiB, 24576 MiB,10.19 W,14.4,211.88,
0 , 3 MiB, 24576 MiB,10.06 W,15.1,212.91,
0 , 3 MiB, 24576 MiB,9.86 W,14.2,213.95,
0 , 3 MiB, 24576 MiB,11.06 W,14.7,214.99,
0 , 3 MiB, 24576 MiB,10.46 W,11.9,216.03,
0 , 3 MiB, 24576 MiB,10.77 W,14.0,217.07,
0 , 3 MiB, 24576 MiB,10.05 W,13.1,218.11,
0 , 3 MiB, 24576 MiB,10.35 W,14.8,219.15,
0 , 3 MiB, 24576 MiB,10.68 W,13.8,220.19,
0 , 3 MiB, 24576 MiB,10.11 W,15.2,221.23,
0 , 3 MiB, 24576 MiB,10.06 W,13.5,222.27,
0 , 3 MiB, 24576 MiB,10.44 W,11.3,223.31,
0 , 3 MiB, 24576 MiB,10.32 W,13.4,224.36,
0 , 3 MiB, 24576 MiB,10.33 W,13.6,225.4,
0 , 3 MiB, 24576 MiB,10.72 W,14.6,226.44,
0 , 3 MiB, 24576 MiB,10.32 W,15.9,227.48,
0 , 3 MiB, 24576 MiB,11.14 W,15.0,228.53,
0 , 3 MiB, 24576 MiB,11.25 W,14.0,229.57,
0 , 3 MiB, 24576 MiB,11.34 W,11.9,230.61,
0 , 3 MiB, 24576 MiB,10.99 W,11.5,231.65,
0 , 3 MiB, 24576 MiB,10.63 W,14.9,232.7,
0 , 3 MiB, 24576 MiB,10.02 W,13.9,233.74,
