utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
2 %, 23633 MiB, 24576 MiB,59.88 W,53.4,151.93,
2 %, 23633 MiB, 24576 MiB,59.74 W,54.1,153.03,
2 %, 23633 MiB, 24576 MiB,60.03 W,58.0,154.12,
2 %, 23633 MiB, 24576 MiB,60.17 W,58.0,155.2,
2 %, 23633 MiB, 24576 MiB,59.89 W,50.2,156.31,
2 %, 23633 MiB, 24576 MiB,60.24 W,54.0,157.4,
2 %, 23633 MiB, 24576 MiB,60.38 W,53.1,158.49,
2 %, 23633 MiB, 24576 MiB,59.65 W,41.2,159.57,
2 %, 23633 MiB, 24576 MiB,59.63 W,41.3,160.66,
2 %, 23633 MiB, 24576 MiB,59.81 W,47.6,161.75,
2 %, 23633 MiB, 24576 MiB,59.86 W,53.8,162.85,
2 %, 23633 MiB, 24576 MiB,60.09 W,50.4,163.93,
2 %, 23633 MiB, 24576 MiB,59.94 W,47.3,165.02,
2 %, 23633 MiB, 24576 MiB,59.89 W,54.6,166.12,
2 %, 23633 MiB, 24576 MiB,60.05 W,57.5,167.21,
2 %, 23633 MiB, 24576 MiB,60.33 W,51.5,168.31,
2 %, 23633 MiB, 24576 MiB,59.81 W,60.1,169.41,
2 %, 23633 MiB, 24576 MiB,59.89 W,50.3,170.5,
2 %, 23633 MiB, 24576 MiB,59.32 W,46.9,171.58,
2 %, 23633 MiB, 24576 MiB,59.45 W,52.3,172.68,
2 %, 23633 MiB, 24576 MiB,59.52 W,50.7,173.78,
2 %, 23633 MiB, 24576 MiB,59.47 W,52.8,174.98,
2 %, 23633 MiB, 24576 MiB,59.86 W,64.1,176.06,
2 %, 23633 MiB, 24576 MiB,59.76 W,49.9,177.18,
2 %, 23633 MiB, 24576 MiB,59.84 W,53.5,178.27,
2 %, 23633 MiB, 24576 MiB,60.09 W,52.2,179.35,
2 %, 23633 MiB, 24576 MiB,60.00 W,50.5,180.44,
2 %, 23633 MiB, 24576 MiB,60.19 W,55.5,181.54,
2 %, 23633 MiB, 24576 MiB,59.75 W,49.3,182.63,
2 %, 23633 MiB, 24576 MiB,60.01 W,51.5,183.73,
2 %, 23633 MiB, 24576 MiB,60.14 W,59.5,184.82,
2 %, 23633 MiB, 24576 MiB,60.08 W,51.6,185.9,
2 %, 23633 MiB, 24576 MiB,60.01 W,53.7,186.98,
2 %, 23633 MiB, 24576 MiB,59.79 W,52.4,188.08,
2 %, 23633 MiB, 24576 MiB,59.96 W,54.2,189.16,
2 %, 23633 MiB, 24576 MiB,59.72 W,50.1,190.26,
2 %, 23633 MiB, 24576 MiB,59.75 W,59.2,191.36,
2 %, 23633 MiB, 24576 MiB,59.86 W,54.8,192.47,
2 %, 23633 MiB, 24576 MiB,59.67 W,52.0,193.56,
2 %, 23633 MiB, 24576 MiB,59.97 W,53.7,194.65,
2 %, 23633 MiB, 24576 MiB,59.69 W,54.7,195.74,
2 %, 23633 MiB, 24576 MiB,59.89 W,41.1,196.82,
2 %, 23633 MiB, 24576 MiB,59.92 W,54.7,197.91,
2 %, 23633 MiB, 24576 MiB,60.03 W,55.4,199.0,
2 %, 23633 MiB, 24576 MiB,59.90 W,53.0,200.11,
2 %, 23633 MiB, 24576 MiB,59.75 W,58.1,201.2,
2 %, 23633 MiB, 24576 MiB,59.90 W,55.5,202.3,
2 %, 23633 MiB, 24576 MiB,59.71 W,58.1,203.39,
2 %, 23633 MiB, 24576 MiB,59.69 W,50.9,204.47,
2 %, 23633 MiB, 24576 MiB,60.23 W,48.0,205.56,
2 %, 23633 MiB, 24576 MiB,59.79 W,50.4,206.65,
2 %, 23633 MiB, 24576 MiB,59.93 W,55.4,207.74,
2 %, 23633 MiB, 24576 MiB,59.89 W,56.2,208.85,
2 %, 23633 MiB, 24576 MiB,59.91 W,54.1,209.94,
2 %, 23633 MiB, 24576 MiB,59.48 W,55.2,211.03,
2 %, 23633 MiB, 24576 MiB,59.90 W,53.2,212.12,
2 %, 23633 MiB, 24576 MiB,59.67 W,51.3,213.2,
2 %, 23633 MiB, 24576 MiB,59.78 W,41.2,214.29,
2 %, 23633 MiB, 24576 MiB,59.95 W,53.3,215.4,
2 %, 23633 MiB, 24576 MiB,60.27 W,50.4,216.49,
2 %, 23633 MiB, 24576 MiB,59.97 W,49.0,217.6,
2 %, 23633 MiB, 24576 MiB,60.04 W,56.6,218.69,
2 %, 23633 MiB, 24576 MiB,59.92 W,53.7,219.78,
2 %, 23633 MiB, 24576 MiB,59.91 W,51.8,220.86,
2 %, 23633 MiB, 24576 MiB,59.87 W,46.7,221.95,
2 %, 23633 MiB, 24576 MiB,59.84 W,58.0,223.04,
2 %, 23633 MiB, 24576 MiB,59.96 W,44.6,224.15,
2 %, 23633 MiB, 24576 MiB,60.18 W,52.5,225.24,
2 %, 23633 MiB, 24576 MiB,60.28 W,50.7,226.32,
2 %, 23633 MiB, 24576 MiB,60.23 W,43.1,227.41,
2 %, 23633 MiB, 24576 MiB,59.78 W,46.4,228.5,
2 %, 23633 MiB, 24576 MiB,60.21 W,56.5,229.61,
2 %, 23633 MiB, 24576 MiB,59.72 W,56.1,230.69,
2 %, 23633 MiB, 24576 MiB,59.98 W,50.8,231.79,
2 %, 23633 MiB, 24576 MiB,60.03 W,51.9,232.9,
2 %, 23633 MiB, 24576 MiB,59.91 W,55.3,233.99,
2 %, 23633 MiB, 24576 MiB,60.25 W,41.3,235.08,
2 %, 23633 MiB, 24576 MiB,59.75 W,53.6,236.19,
2 %, 23633 MiB, 24576 MiB,60.27 W,51.8,237.28,
2 %, 23633 MiB, 24576 MiB,59.99 W,41.3,238.4,
