utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.03 W,27.1,240.92,
0 %, 3 MiB, 24576 MiB,10.85 W,40.5,241.96,
0 %, 3 MiB, 24576 MiB,11.72 W,47.3,243.0,
0 %, 3 MiB, 24576 MiB,11.53 W,48.6,244.04,
0 %, 3 MiB, 24576 MiB,11.77 W,46.6,245.08,
0 %, 3 MiB, 24576 MiB,11.20 W,45.1,246.11,
0 %, 3 MiB, 24576 MiB,11.26 W,35.8,247.15,
0 %, 3 MiB, 24576 MiB,11.22 W,45.6,248.19,
0 %, 3 MiB, 24576 MiB,10.78 W,47.9,249.23,
0 %, 3 MiB, 24576 MiB,11.11 W,48.8,250.27,
0 %, 3 MiB, 24576 MiB,10.73 W,47.6,251.31,
0 %, 3 MiB, 24576 MiB,10.62 W,48.1,252.35,
0 %, 3 MiB, 24576 MiB,11.72 W,42.6,253.39,
0 %, 3 MiB, 24576 MiB,11.35 W,22.2,254.43,
0 %, 3 MiB, 24576 MiB,11.23 W,23.7,255.46,
0 %, 3 MiB, 24576 MiB,11.35 W,22.7,256.51,
0 %, 3 MiB, 24576 MiB,12.45 W,18.2,257.55,
0 %, 3 MiB, 24576 MiB,12.46 W,46.9,258.59,
0 %, 3 MiB, 24576 MiB,11.61 W,52.2,259.63,
0 %, 3 MiB, 24576 MiB,11.55 W,45.5,260.67,
0 %, 3 MiB, 24576 MiB,11.71 W,44.7,261.71,
0 %, 3 MiB, 24576 MiB,11.14 W,48.4,262.75,
0 %, 3 MiB, 24576 MiB,11.24 W,40.2,263.78,
0 %, 3 MiB, 24576 MiB,11.87 W,42.9,264.82,
0 %, 3 MiB, 24576 MiB,11.55 W,43.8,265.86,
0 %, 3 MiB, 24576 MiB,11.82 W,44.0,266.9,
0 %, 3 MiB, 24576 MiB,12.24 W,42.0,267.93,
0 %, 3 MiB, 24576 MiB,11.08 W,37.3,268.97,
0 %, 3 MiB, 24576 MiB,11.44 W,34.2,270.01,
0 %, 3 MiB, 24576 MiB,11.26 W,25.8,271.05,
0 %, 3 MiB, 24576 MiB,11.29 W,28.8,272.09,
0 %, 3 MiB, 24576 MiB,11.68 W,42.5,273.13,
0 %, 3 MiB, 24576 MiB,11.11 W,45.5,274.17,
0 %, 3 MiB, 24576 MiB,11.38 W,48.0,275.21,
0 %, 3 MiB, 24576 MiB,10.50 W,50.8,276.25,
0 %, 3 MiB, 24576 MiB,11.02 W,45.8,277.29,
0 %, 3 MiB, 24576 MiB,11.62 W,46.4,278.33,
0 %, 3 MiB, 24576 MiB,12.13 W,43.1,279.36,
0 %, 3 MiB, 24576 MiB,10.82 W,44.8,280.4,
0 %, 3 MiB, 24576 MiB,11.63 W,42.6,281.44,
0 %, 3 MiB, 24576 MiB,11.98 W,33.9,282.48,
0 %, 3 MiB, 24576 MiB,11.07 W,41.7,283.52,
0 %, 3 MiB, 24576 MiB,11.89 W,37.7,284.55,
0 %, 3 MiB, 24576 MiB,11.82 W,29.7,285.59,
0 %, 3 MiB, 24576 MiB,12.30 W,26.0,286.62,
0 %, 3 MiB, 24576 MiB,11.21 W,29.6,287.66,
0 %, 3 MiB, 24576 MiB,11.07 W,39.8,288.7,
0 %, 3 MiB, 24576 MiB,11.76 W,41.8,289.74,
0 %, 3 MiB, 24576 MiB,11.58 W,45.0,290.78,
0 %, 3 MiB, 24576 MiB,11.29 W,40.0,291.82,
0 %, 3 MiB, 24576 MiB,11.64 W,46.2,292.86,
0 %, 3 MiB, 24576 MiB,11.13 W,55.2,293.89,
0 %, 3 MiB, 24576 MiB,11.58 W,40.9,294.93,
0 %, 3 MiB, 24576 MiB,11.67 W,44.1,295.98,
0 %, 3 MiB, 24576 MiB,11.52 W,47.8,297.01,
0 %, 3 MiB, 24576 MiB,10.87 W,43.8,298.05,
0 %, 3 MiB, 24576 MiB,10.73 W,42.5,299.09,
0 %, 3 MiB, 24576 MiB,11.12 W,39.8,300.12,
0 %, 3 MiB, 24576 MiB,10.61 W,33.1,301.16,
0 %, 3 MiB, 24576 MiB,10.63 W,26.5,302.2,
0 %, 3 MiB, 24576 MiB,11.49 W,20.5,303.24,
0 %, 3 MiB, 24576 MiB,10.46 W,25.2,304.27,
