utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
2 , 23597 MiB, 24576 MiB,58.81 W,10.9,135.49,
2 , 23597 MiB, 24576 MiB,58.85 W,10.9,136.58,
2 , 23597 MiB, 24576 MiB,58.78 W,12.0,137.68,
2 , 23597 MiB, 24576 MiB,58.99 W,12.5,138.76,
2 , 23597 MiB, 24576 MiB,59.03 W,14.2,139.84,
2 , 23597 MiB, 24576 MiB,59.13 W,13.2,140.92,
2 , 23597 MiB, 24576 MiB,59.03 W,11.4,142.0,
2 , 23597 MiB, 24576 MiB,59.13 W,10.5,143.08,
2 , 23597 MiB, 24576 MiB,59.03 W,13.3,144.17,
2 , 23597 MiB, 24576 MiB,58.98 W,12.3,145.25,
2 , 23597 MiB, 24576 MiB,58.93 W,12.4,146.32,
2 , 23597 MiB, 24576 MiB,59.35 W,13.0,147.41,
2 , 23597 MiB, 24576 MiB,58.72 W,9.3,148.51,
2 , 23597 MiB, 24576 MiB,59.00 W,9.5,149.59,
2 , 23597 MiB, 24576 MiB,59.05 W,12.0,150.69,
2 , 23597 MiB, 24576 MiB,58.97 W,11.4,151.77,
2 , 23597 MiB, 24576 MiB,59.05 W,11.7,152.85,
2 , 23597 MiB, 24576 MiB,58.94 W,13.4,153.93,
2 , 23597 MiB, 24576 MiB,59.09 W,13.8,155.01,
2 , 23597 MiB, 24576 MiB,59.25 W,9.6,156.1,
2 , 23597 MiB, 24576 MiB,59.25 W,10.0,157.19,
2 , 23597 MiB, 24576 MiB,59.29 W,11.0,158.29,
2 , 23597 MiB, 24576 MiB,59.27 W,13.2,159.37,
2 , 23597 MiB, 24576 MiB,59.09 W,12.5,160.45,
2 , 23597 MiB, 24576 MiB,59.33 W,12.9,161.53,
2 , 23597 MiB, 24576 MiB,59.08 W,10.9,162.62,
2 , 23597 MiB, 24576 MiB,58.86 W,10.1,163.72,
2 , 23597 MiB, 24576 MiB,59.00 W,12.5,164.81,
2 , 23597 MiB, 24576 MiB,59.02 W,12.2,165.91,
2 , 23597 MiB, 24576 MiB,59.09 W,12.8,167.01,
2 , 23597 MiB, 24576 MiB,59.08 W,13.6,168.09,
2 , 23597 MiB, 24576 MiB,59.27 W,10.4,169.17,
2 , 23597 MiB, 24576 MiB,59.19 W,10.2,170.28,
2 , 23597 MiB, 24576 MiB,59.30 W,12.7,171.36,
2 , 23597 MiB, 24576 MiB,59.13 W,12.6,172.44,
2 , 23597 MiB, 24576 MiB,59.00 W,12.1,173.53,
2 , 23597 MiB, 24576 MiB,59.12 W,12.7,174.61,
2 , 23597 MiB, 24576 MiB,59.06 W,11.1,175.71,
2 , 23597 MiB, 24576 MiB,59.20 W,9.3,176.79,
2 , 23597 MiB, 24576 MiB,59.27 W,11.6,177.88,
2 , 23597 MiB, 24576 MiB,59.12 W,11.9,178.97,
2 , 23597 MiB, 24576 MiB,59.23 W,12.5,180.05,
2 , 23597 MiB, 24576 MiB,59.44 W,11.8,181.14,
2 , 23597 MiB, 24576 MiB,59.65 W,12.7,182.24,
2 , 23597 MiB, 24576 MiB,59.76 W,10.1,183.32,
2 , 23597 MiB, 24576 MiB,59.74 W,11.4,184.41,
2 , 23597 MiB, 24576 MiB,59.89 W,14.0,185.49,
2 , 23597 MiB, 24576 MiB,59.81 W,14.1,186.57,
2 , 23597 MiB, 24576 MiB,59.78 W,12.8,187.66,
2 , 23597 MiB, 24576 MiB,59.76 W,12.0,188.75,
2 , 23597 MiB, 24576 MiB,59.93 W,10.6,189.83,
2 , 23597 MiB, 24576 MiB,59.61 W,11.5,190.92,
2 , 23597 MiB, 24576 MiB,59.59 W,12.8,192.02,
2 , 23597 MiB, 24576 MiB,59.73 W,12.7,193.12,
2 , 23597 MiB, 24576 MiB,59.72 W,12.9,194.2,
2 , 23597 MiB, 24576 MiB,59.68 W,11.3,195.28,
2 , 23597 MiB, 24576 MiB,59.94 W,9.3,196.36,
2 , 23597 MiB, 24576 MiB,59.78 W,9.1,197.44,
2 , 23597 MiB, 24576 MiB,59.66 W,12.3,198.52,
2 , 23597 MiB, 24576 MiB,59.84 W,12.5,199.6,
2 , 23597 MiB, 24576 MiB,59.85 W,12.5,200.7,
2 , 23597 MiB, 24576 MiB,59.92 W,13.0,201.78,
2 , 23597 MiB, 24576 MiB,59.68 W,12.0,202.86,
2 , 23597 MiB, 24576 MiB,59.45 W,9.2,203.97,
2 , 23597 MiB, 24576 MiB,59.52 W,11.3,205.05,
2 , 23597 MiB, 24576 MiB,59.82 W,12.8,206.13,
2 , 23597 MiB, 24576 MiB,59.82 W,12.5,207.21,
2 , 23597 MiB, 24576 MiB,59.86 W,11.7,208.29,
2 , 23597 MiB, 24576 MiB,59.68 W,12.6,209.37,
2 , 23597 MiB, 24576 MiB,59.64 W,12.4,210.45,
2 , 23597 MiB, 24576 MiB,59.81 W,12.1,211.54,
2 , 23597 MiB, 24576 MiB,60.21 W,12.4,212.62,
2 , 23597 MiB, 24576 MiB,60.03 W,12.1,213.72,
2 , 23597 MiB, 24576 MiB,59.83 W,13.0,214.81,
2 , 23597 MiB, 24576 MiB,59.66 W,12.6,215.89,
2 , 23597 MiB, 24576 MiB,59.71 W,9.3,216.97,
2 , 23597 MiB, 24576 MiB,59.84 W,8.8,218.04,
2 , 23597 MiB, 24576 MiB,59.75 W,11.3,219.12,
2 , 23597 MiB, 24576 MiB,59.62 W,11.9,220.2,
2 , 23597 MiB, 24576 MiB,59.93 W,10.9,221.31,
2 , 23597 MiB, 24576 MiB,59.86 W,12.6,222.39,
2 , 23597 MiB, 24576 MiB,60.13 W,13.8,223.46,
2 , 23597 MiB, 24576 MiB,59.95 W,11.0,224.54,
2 , 23597 MiB, 24576 MiB,59.88 W,8.8,225.62,
2 , 23597 MiB, 24576 MiB,59.82 W,9.3,226.7,
2 , 23597 MiB, 24576 MiB,59.73 W,11.7,227.78,
2 , 23597 MiB, 24576 MiB,59.85 W,12.8,228.86,
2 , 23597 MiB, 24576 MiB,59.91 W,12.5,229.94,
2 , 23597 MiB, 24576 MiB,59.64 W,11.4,231.02,
2 , 23597 MiB, 24576 MiB,59.68 W,11.9,232.11,
2 , 23597 MiB, 24576 MiB,60.03 W,9.9,233.18,
2 , 23597 MiB, 24576 MiB,59.85 W,8.9,234.27,
2 , 23597 MiB, 24576 MiB,59.81 W,12.1,235.35,
2 , 23597 MiB, 24576 MiB,59.62 W,11.9,236.43,
2 , 23597 MiB, 24576 MiB,59.89 W,11.4,237.51,
2 , 23597 MiB, 24576 MiB,59.84 W,10.9,238.6,
2 , 23597 MiB, 24576 MiB,59.63 W,12.5,239.7,
2 , 23597 MiB, 24576 MiB,59.52 W,10.2,240.78,
2 , 23597 MiB, 24576 MiB,59.55 W,10.2,241.86,
2 , 23597 MiB, 24576 MiB,59.59 W,11.9,242.94,
2 , 23597 MiB, 24576 MiB,59.76 W,12.1,244.02,
2 , 23597 MiB, 24576 MiB,59.53 W,12.8,245.11,
2 , 23597 MiB, 24576 MiB,59.43 W,12.8,246.2,
2 , 23597 MiB, 24576 MiB,59.47 W,9.7,247.3,
2 , 23597 MiB, 24576 MiB,59.62 W,10.2,248.38,
2 , 23597 MiB, 24576 MiB,59.68 W,12.1,249.46,
2 , 23597 MiB, 24576 MiB,59.63 W,12.5,250.54,
2 , 23597 MiB, 24576 MiB,59.63 W,11.5,251.62,
2 , 23597 MiB, 24576 MiB,59.45 W,12.9,252.7,
2 , 23597 MiB, 24576 MiB,59.55 W,10.8,253.78,
2 , 23597 MiB, 24576 MiB,59.35 W,13.1,254.88,
2 , 23597 MiB, 24576 MiB,59.78 W,12.4,255.97,
2 , 23597 MiB, 24576 MiB,59.94 W,12.4,257.05,
2 , 23597 MiB, 24576 MiB,59.69 W,12.3,258.16,
2 , 23597 MiB, 24576 MiB,59.70 W,8.8,259.24,
2 , 23597 MiB, 24576 MiB,59.64 W,12.7,260.32,
2 , 23597 MiB, 24576 MiB,59.55 W,13.6,261.41,
2 , 23597 MiB, 24576 MiB,59.87 W,13.1,262.5,
2 , 23597 MiB, 24576 MiB,59.81 W,12.6,263.58,
2 , 23597 MiB, 24576 MiB,59.64 W,11.6,264.68,
2 , 23597 MiB, 24576 MiB,59.54 W,11.0,265.76,
2 , 23597 MiB, 24576 MiB,59.60 W,10.3,266.84,
2 , 23597 MiB, 24576 MiB,59.98 W,11.3,267.92,
2 , 23597 MiB, 24576 MiB,59.87 W,12.3,269.0,
2 , 23597 MiB, 24576 MiB,59.79 W,12.0,270.08,
2 , 23597 MiB, 24576 MiB,59.75 W,12.7,271.16,
2 , 23597 MiB, 24576 MiB,59.71 W,12.0,272.24,
2 , 23597 MiB, 24576 MiB,60.26 W,9.9,273.32,
2 , 23597 MiB, 24576 MiB,60.02 W,8.8,274.4,
2 , 23597 MiB, 24576 MiB,59.79 W,12.3,275.48,
2 , 23597 MiB, 24576 MiB,59.83 W,12.2,276.58,
2 , 23597 MiB, 24576 MiB,59.61 W,11.6,277.66,
2 , 23597 MiB, 24576 MiB,60.17 W,12.9,278.74,
2 , 23597 MiB, 24576 MiB,59.95 W,11.5,279.84,
2 , 23597 MiB, 24576 MiB,60.00 W,11.6,280.92,
2 , 23597 MiB, 24576 MiB,59.79 W,9.0,281.99,
2 , 23597 MiB, 24576 MiB,59.75 W,8.7,283.08,
