utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.09 W,10.3,99.45,
0 , 3 MiB, 24576 MiB,10.12 W,11.3,100.49,
0 , 3 MiB, 24576 MiB,10.52 W,10.3,101.52,
0 , 3 MiB, 24576 MiB,10.81 W,10.2,102.56,
0 , 3 MiB, 24576 MiB,10.91 W,10.3,103.6,
0 , 3 MiB, 24576 MiB,10.52 W,10.2,104.64,
0 , 3 MiB, 24576 MiB,10.27 W,11.2,105.66,
0 , 3 MiB, 24576 MiB,10.09 W,10.2,106.7,
0 , 3 MiB, 24576 MiB,9.84 W,10.4,107.73,
0 , 3 MiB, 24576 MiB,9.86 W,10.8,108.77,
0 , 3 MiB, 24576 MiB,10.90 W,10.4,109.8,
0 , 3 MiB, 24576 MiB,10.28 W,10.4,110.84,
0 , 3 MiB, 24576 MiB,10.34 W,11.1,111.87,
0 , 3 MiB, 24576 MiB,10.47 W,9.8,112.91,
0 , 3 MiB, 24576 MiB,10.37 W,9.7,113.94,
0 , 3 MiB, 24576 MiB,10.54 W,9.8,114.98,
0 , 3 MiB, 24576 MiB,10.02 W,11.2,116.01,
0 , 3 MiB, 24576 MiB,10.16 W,10.5,117.05,
0 , 3 MiB, 24576 MiB,10.10 W,10.2,118.08,
0 , 3 MiB, 24576 MiB,10.21 W,10.2,119.11,
0 , 3 MiB, 24576 MiB,10.33 W,10.1,120.15,
0 , 3 MiB, 24576 MiB,10.66 W,10.3,121.18,
0 , 3 MiB, 24576 MiB,10.24 W,10.1,122.22,
0 , 3 MiB, 24576 MiB,10.81 W,10.3,123.25,
0 , 3 MiB, 24576 MiB,10.02 W,10.5,124.29,
