utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,14.65 W,4.3,1.07,0.3351,20178289240.0,
0 %, 3 MiB, 24576 MiB,14.73 W,4.8,2.1,
0 %, 3 MiB, 24576 MiB,14.57 W,4.3,167.57,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,168.61,
0 %, 3 MiB, 24576 MiB,14.62 W,4.2,169.64,
0 %, 3 MiB, 24576 MiB,14.77 W,4.3,170.68,
0 %, 3 MiB, 24576 MiB,15.08 W,4.2,171.72,
0 %, 3 MiB, 24576 MiB,14.79 W,4.5,172.75,
0 %, 3 MiB, 24576 MiB,14.59 W,4.3,173.79,
0 %, 3 MiB, 24576 MiB,12.82 W,4.7,174.83,
0 %, 3 MiB, 24576 MiB,15.38 W,4.2,175.87,
0 %, 3 MiB, 24576 MiB,15.43 W,4.4,176.9,
0 %, 3 MiB, 24576 MiB,14.27 W,4.3,177.94,
0 %, 3 MiB, 24576 MiB,14.50 W,4.2,178.98,
0 %, 3 MiB, 24576 MiB,14.59 W,5.2,180.01,
0 %, 3 MiB, 24576 MiB,14.59 W,4.3,181.05,
0 %, 3 MiB, 24576 MiB,14.76 W,4.8,182.09,
0 %, 3 MiB, 24576 MiB,15.09 W,4.3,183.12,
0 %, 3 MiB, 24576 MiB,14.82 W,4.2,184.16,
0 %, 3 MiB, 24576 MiB,14.62 W,4.4,185.19,
0 %, 3 MiB, 24576 MiB,14.23 W,4.3,186.23,
0 %, 3 MiB, 24576 MiB,14.75 W,4.5,187.26,
0 %, 3 MiB, 24576 MiB,14.61 W,4.5,188.3,
0 %, 3 MiB, 24576 MiB,13.10 W,4.6,189.34,
0 %, 3 MiB, 24576 MiB,14.60 W,4.5,190.38,
0 %, 3 MiB, 24576 MiB,14.45 W,4.3,191.41,
0 %, 3 MiB, 24576 MiB,14.54 W,4.3,192.45,
0 %, 3 MiB, 24576 MiB,14.82 W,4.2,193.49,
0 %, 3 MiB, 24576 MiB,14.62 W,4.3,194.53,
0 %, 3 MiB, 24576 MiB,14.80 W,5.0,195.56,
0 %, 3 MiB, 24576 MiB,14.60 W,4.3,196.6,
0 %, 3 MiB, 24576 MiB,14.85 W,4.3,197.64,
0 %, 3 MiB, 24576 MiB,14.54 W,4.2,198.68,
0 %, 3 MiB, 24576 MiB,14.46 W,4.3,199.71,
0 %, 3 MiB, 24576 MiB,12.70 W,4.4,200.75,
0 %, 3 MiB, 24576 MiB,14.80 W,4.2,201.79,
0 %, 3 MiB, 24576 MiB,14.60 W,4.7,202.83,
0 %, 3 MiB, 24576 MiB,13.75 W,4.3,203.86,
0 %, 3 MiB, 24576 MiB,14.50 W,4.5,204.9,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,205.94,
0 %, 3 MiB, 24576 MiB,15.16 W,4.5,206.97,
0 %, 3 MiB, 24576 MiB,15.15 W,4.3,208.01,
0 %, 3 MiB, 24576 MiB,14.67 W,4.3,209.04,
0 %, 3 MiB, 24576 MiB,14.56 W,5.0,210.08,
0 %, 3 MiB, 24576 MiB,14.51 W,4.4,211.12,
0 %, 3 MiB, 24576 MiB,13.89 W,4.3,212.15,
0 %, 3 MiB, 24576 MiB,14.69 W,4.2,213.19,
0 %, 3 MiB, 24576 MiB,14.59 W,4.5,214.23,
0 %, 3 MiB, 24576 MiB,13.00 W,4.3,215.27,
0 %, 3 MiB, 24576 MiB,14.70 W,4.3,216.3,
0 %, 3 MiB, 24576 MiB,14.96 W,4.6,217.34,
0 %, 3 MiB, 24576 MiB,14.70 W,4.4,218.38,
0 %, 3 MiB, 24576 MiB,14.76 W,4.3,219.42,
0 %, 3 MiB, 24576 MiB,14.44 W,4.8,220.45,
0 %, 3 MiB, 24576 MiB,14.31 W,4.2,221.49,
0 %, 3 MiB, 24576 MiB,14.39 W,4.4,222.53,
0 %, 3 MiB, 24576 MiB,14.66 W,4.4,223.56,
0 %, 3 MiB, 24576 MiB,14.58 W,4.2,224.6,
0 %, 3 MiB, 24576 MiB,14.56 W,5.3,225.63,
0 %, 3 MiB, 24576 MiB,13.30 W,4.3,226.66,
0 %, 3 MiB, 24576 MiB,14.53 W,4.2,227.7,
0 %, 3 MiB, 24576 MiB,14.45 W,4.3,228.73,
0 %, 3 MiB, 24576 MiB,14.22 W,4.3,229.76,
0 %, 3 MiB, 24576 MiB,14.98 W,4.3,230.8,
0 %, 3 MiB, 24576 MiB,14.92 W,4.3,231.83,
0 %, 3 MiB, 24576 MiB,14.92 W,4.6,232.87,
0 %, 3 MiB, 24576 MiB,14.71 W,4.3,233.9,
0 %, 3 MiB, 24576 MiB,14.86 W,4.5,234.93,
0 %, 3 MiB, 24576 MiB,14.68 W,4.4,235.97,
0 %, 3 MiB, 24576 MiB,15.24 W,4.3,237.0,
0 %, 3 MiB, 24576 MiB,15.16 W,4.4,238.03,
0 %, 3 MiB, 24576 MiB,15.13 W,4.2,239.07,
0 %, 3 MiB, 24576 MiB,14.41 W,5.2,240.11,
0 %, 3 MiB, 24576 MiB,12.56 W,4.4,241.14,
0 %, 3 MiB, 24576 MiB,14.62 W,4.9,242.17,
0 %, 3 MiB, 24576 MiB,14.40 W,4.4,243.21,
0 %, 3 MiB, 24576 MiB,14.39 W,4.3,244.24,
0 %, 3 MiB, 24576 MiB,14.59 W,4.3,245.27,
0 %, 3 MiB, 24576 MiB,14.55 W,4.3,246.31,
0 %, 3 MiB, 24576 MiB,14.46 W,4.3,247.34,
0 %, 3 MiB, 24576 MiB,14.18 W,4.9,248.37,
0 %, 3 MiB, 24576 MiB,12.38 W,5.3,249.41,
0 %, 3 MiB, 24576 MiB,14.60 W,4.6,250.44,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,251.48,
0 %, 3 MiB, 24576 MiB,13.72 W,4.4,252.51,
0 %, 3 MiB, 24576 MiB,14.58 W,4.3,253.54,
0 %, 3 MiB, 24576 MiB,14.75 W,4.5,254.58,
0 %, 3 MiB, 24576 MiB,14.53 W,9.5,255.61,
0 %, 3 MiB, 24576 MiB,14.79 W,5.0,256.64,
0 %, 3 MiB, 24576 MiB,14.38 W,4.4,257.68,
0 %, 3 MiB, 24576 MiB,14.69 W,4.2,258.72,
0 %, 3 MiB, 24576 MiB,14.24 W,4.3,259.75,
0 %, 3 MiB, 24576 MiB,14.42 W,4.3,260.79,
0 %, 3 MiB, 24576 MiB,14.48 W,4.3,261.83,
0 %, 3 MiB, 24576 MiB,14.52 W,4.7,262.87,
0 %, 3 MiB, 24576 MiB,12.98 W,4.4,263.9,
0 %, 3 MiB, 24576 MiB,14.55 W,4.2,264.93,
0 %, 3 MiB, 24576 MiB,14.31 W,4.7,265.97,
0 %, 3 MiB, 24576 MiB,14.49 W,4.3,267.0,
0 %, 3 MiB, 24576 MiB,14.53 W,4.6,268.04,
0 %, 3 MiB, 24576 MiB,14.99 W,4.4,269.07,
0 %, 3 MiB, 24576 MiB,14.91 W,4.9,270.11,
0 %, 3 MiB, 24576 MiB,14.85 W,4.3,271.14,
0 %, 3 MiB, 24576 MiB,14.26 W,4.3,272.17,
0 %, 3 MiB, 24576 MiB,14.41 W,4.2,273.21,
0 %, 3 MiB, 24576 MiB,14.37 W,4.4,274.24,
0 %, 3 MiB, 24576 MiB,12.78 W,4.5,275.28,
0 %, 3 MiB, 24576 MiB,14.57 W,4.2,276.31,
0 %, 3 MiB, 24576 MiB,14.80 W,4.4,277.35,
0 %, 3 MiB, 24576 MiB,14.58 W,4.6,278.38,
0 %, 3 MiB, 24576 MiB,14.26 W,4.2,279.41,
0 %, 3 MiB, 24576 MiB,14.53 W,4.4,280.45,
0 %, 3 MiB, 24576 MiB,14.38 W,4.5,281.48,
0 %, 3 MiB, 24576 MiB,14.45 W,4.4,282.52,
0 %, 3 MiB, 24576 MiB,14.51 W,4.5,283.55,
0 %, 3 MiB, 24576 MiB,14.74 W,4.2,284.58,
0 %, 3 MiB, 24576 MiB,14.51 W,5.1,285.62,
0 %, 3 MiB, 24576 MiB,13.46 W,4.4,286.65,
0 %, 3 MiB, 24576 MiB,14.16 W,4.2,287.68,
0 %, 3 MiB, 24576 MiB,14.70 W,4.5,288.72,
0 %, 3 MiB, 24576 MiB,12.93 W,4.3,289.75,
0 %, 3 MiB, 24576 MiB,14.66 W,4.3,290.79,
0 %, 3 MiB, 24576 MiB,14.45 W,4.4,291.82,
0 %, 3 MiB, 24576 MiB,14.56 W,4.3,292.85,
0 %, 3 MiB, 24576 MiB,14.51 W,4.6,293.89,
0 %, 3 MiB, 24576 MiB,14.61 W,4.3,294.92,
0 %, 3 MiB, 24576 MiB,14.78 W,4.6,295.96,
0 %, 3 MiB, 24576 MiB,14.88 W,4.4,296.99,
0 %, 3 MiB, 24576 MiB,13.66 W,4.4,298.03,
0 %, 3 MiB, 24576 MiB,14.88 W,4.2,299.06,
0 %, 3 MiB, 24576 MiB,14.85 W,5.2,300.09,
0 %, 3 MiB, 24576 MiB,13.54 W,4.4,301.13,
0 %, 3 MiB, 24576 MiB,15.07 W,4.8,302.16,
0 %, 3 MiB, 24576 MiB,15.38 W,4.4,303.2,
0 %, 3 MiB, 24576 MiB,15.23 W,4.3,304.23,
0 %, 3 MiB, 24576 MiB,14.55 W,4.2,305.26,
0 %, 3 MiB, 24576 MiB,14.62 W,4.4,306.3,
0 %, 3 MiB, 24576 MiB,14.49 W,4.2,307.33,
0 %, 3 MiB, 24576 MiB,14.74 W,4.6,308.37,
0 %, 3 MiB, 24576 MiB,14.71 W,4.4,309.4,
0 %, 3 MiB, 24576 MiB,14.53 W,4.2,310.43,
0 %, 3 MiB, 24576 MiB,14.61 W,4.8,311.47,
0 %, 3 MiB, 24576 MiB,13.69 W,4.4,312.5,
0 %, 3 MiB, 24576 MiB,14.35 W,4.2,313.54,
0 %, 3 MiB, 24576 MiB,14.80 W,4.5,314.57,
0 %, 3 MiB, 24576 MiB,13.30 W,5.0,315.6,
0 %, 3 MiB, 24576 MiB,14.88 W,4.3,316.64,
0 %, 3 MiB, 24576 MiB,14.71 W,4.4,317.67,
0 %, 3 MiB, 24576 MiB,14.44 W,4.2,318.71,
0 %, 3 MiB, 24576 MiB,14.62 W,4.4,319.74,
0 %, 3 MiB, 24576 MiB,14.77 W,4.4,320.78,
0 %, 3 MiB, 24576 MiB,14.53 W,4.3,321.81,
0 %, 3 MiB, 24576 MiB,14.90 W,4.4,322.84,
0 %, 3 MiB, 24576 MiB,13.38 W,4.6,323.88,
0 %, 3 MiB, 24576 MiB,14.51 W,4.2,324.91,
0 %, 3 MiB, 24576 MiB,14.43 W,4.3,325.95,
0 %, 3 MiB, 24576 MiB,12.92 W,4.7,326.98,
0 %, 3 MiB, 24576 MiB,14.71 W,4.2,328.12,
0 %, 3 MiB, 24576 MiB,14.43 W,4.8,329.15,
0 %, 3 MiB, 24576 MiB,13.60 W,5.2,330.19,
0 %, 3 MiB, 24576 MiB,14.80 W,4.3,331.22,
0 %, 3 MiB, 24576 MiB,15.12 W,4.4,332.25,
0 %, 3 MiB, 24576 MiB,15.14 W,4.3,333.29,
0 %, 3 MiB, 24576 MiB,14.39 W,4.3,334.32,
0 %, 3 MiB, 24576 MiB,14.35 W,4.4,335.36,
0 %, 3 MiB, 24576 MiB,14.36 W,4.2,336.39,
0 %, 3 MiB, 24576 MiB,14.71 W,4.4,337.42,
0 %, 3 MiB, 24576 MiB,14.49 W,4.3,338.46,
0 %, 3 MiB, 24576 MiB,14.58 W,4.5,339.49,
0 %, 3 MiB, 24576 MiB,14.65 W,4.5,340.53,
0 %, 3 MiB, 24576 MiB,13.60 W,4.8,341.56,
0 %, 3 MiB, 24576 MiB,14.69 W,4.3,342.6,
0 %, 3 MiB, 24576 MiB,14.37 W,4.4,343.63,
0 %, 3 MiB, 24576 MiB,13.57 W,4.7,344.66,
0 %, 3 MiB, 24576 MiB,14.75 W,5.0,345.7,
0 %, 3 MiB, 24576 MiB,14.74 W,4.3,346.73,
0 %, 3 MiB, 24576 MiB,14.47 W,4.2,347.77,
0 %, 3 MiB, 24576 MiB,14.67 W,4.3,348.8,
0 %, 3 MiB, 24576 MiB,14.56 W,4.4,349.83,
0 %, 3 MiB, 24576 MiB,14.92 W,4.2,350.87,
0 %, 3 MiB, 24576 MiB,14.84 W,4.4,351.9,
0 %, 3 MiB, 24576 MiB,13.19 W,4.3,352.94,
0 %, 3 MiB, 24576 MiB,14.39 W,4.5,353.97,
0 %, 3 MiB, 24576 MiB,14.26 W,4.3,355.0,
0 %, 3 MiB, 24576 MiB,13.14 W,4.3,356.04,
0 %, 3 MiB, 24576 MiB,14.83 W,4.6,357.07,
0 %, 3 MiB, 24576 MiB,14.82 W,4.4,358.11,
0 %, 3 MiB, 24576 MiB,14.74 W,4.3,359.14,
0 %, 3 MiB, 24576 MiB,14.79 W,5.2,360.17,
0 %, 3 MiB, 24576 MiB,14.70 W,4.8,361.21,
0 %, 3 MiB, 24576 MiB,14.91 W,5.3,362.24,
0 %, 3 MiB, 24576 MiB,14.63 W,4.6,363.28,
0 %, 3 MiB, 24576 MiB,14.66 W,4.4,364.31,
0 %, 3 MiB, 24576 MiB,14.65 W,4.8,365.35,
0 %, 3 MiB, 24576 MiB,14.67 W,4.4,366.38,
0 %, 3 MiB, 24576 MiB,13.21 W,4.4,367.41,
0 %, 3 MiB, 24576 MiB,14.92 W,4.3,368.45,
0 %, 3 MiB, 24576 MiB,15.09 W,4.7,369.48,
0 %, 3 MiB, 24576 MiB,14.67 W,4.3,370.52,
0 %, 3 MiB, 24576 MiB,14.71 W,4.3,371.56,
0 %, 3 MiB, 24576 MiB,14.94 W,4.6,372.6,
0 %, 3 MiB, 24576 MiB,14.52 W,4.2,373.63,
0 %, 3 MiB, 24576 MiB,14.45 W,4.7,374.67,
0 %, 3 MiB, 24576 MiB,13.64 W,4.8,375.71,
0 %, 3 MiB, 24576 MiB,14.80 W,4.2,376.75,
0 %, 3 MiB, 24576 MiB,14.65 W,4.3,377.78,
0 %, 3 MiB, 24576 MiB,12.97 W,4.3,378.82,
0 %, 3 MiB, 24576 MiB,14.48 W,4.2,379.86,
0 %, 3 MiB, 24576 MiB,14.64 W,4.5,380.89,
0 %, 3 MiB, 24576 MiB,14.44 W,4.3,381.92,
0 %, 3 MiB, 24576 MiB,15.08 W,4.2,382.96,
0 %, 3 MiB, 24576 MiB,14.85 W,4.3,383.99,
0 %, 3 MiB, 24576 MiB,14.93 W,4.5,385.03,
0 %, 3 MiB, 24576 MiB,14.63 W,4.3,386.06,
0 %, 3 MiB, 24576 MiB,14.82 W,4.7,387.09,
0 %, 3 MiB, 24576 MiB,14.73 W,4.2,388.13,
0 %, 3 MiB, 24576 MiB,14.93 W,4.4,389.16,
0 %, 3 MiB, 24576 MiB,14.66 W,5.1,390.2,
0 %, 3 MiB, 24576 MiB,14.96 W,4.9,391.23,
0 %, 3 MiB, 24576 MiB,14.82 W,4.4,392.27,
0 %, 3 MiB, 24576 MiB,13.09 W,4.3,393.3,
0 %, 3 MiB, 24576 MiB,14.71 W,4.2,394.34,
0 %, 3 MiB, 24576 MiB,14.53 W,4.3,395.38,
0 %, 3 MiB, 24576 MiB,14.59 W,4.3,396.42,
0 %, 3 MiB, 24576 MiB,14.51 W,4.2,397.45,
0 %, 3 MiB, 24576 MiB,14.97 W,4.4,398.49,
0 %, 3 MiB, 24576 MiB,14.89 W,4.5,399.52,
0 %, 3 MiB, 24576 MiB,15.02 W,4.4,400.55,
0 %, 3 MiB, 24576 MiB,14.69 W,4.3,401.59,
0 %, 3 MiB, 24576 MiB,14.84 W,4.6,402.62,
0 %, 3 MiB, 24576 MiB,14.67 W,4.4,403.66,
0 %, 3 MiB, 24576 MiB,14.36 W,5.1,404.69,
0 %, 3 MiB, 24576 MiB,14.51 W,4.6,405.73,
0 %, 3 MiB, 24576 MiB,14.45 W,4.3,406.76,
0 %, 3 MiB, 24576 MiB,12.99 W,4.4,407.79,
0 %, 3 MiB, 24576 MiB,14.67 W,4.3,408.83,
0 %, 3 MiB, 24576 MiB,14.46 W,4.3,409.86,
0 %, 3 MiB, 24576 MiB,14.71 W,4.2,410.9,
0 %, 3 MiB, 24576 MiB,14.22 W,4.3,411.93,
0 %, 3 MiB, 24576 MiB,14.44 W,4.3,412.96,
0 %, 3 MiB, 24576 MiB,14.45 W,4.2,414.0,
0 %, 3 MiB, 24576 MiB,14.41 W,4.7,415.03,
0 %, 3 MiB, 24576 MiB,14.84 W,4.3,416.06,
0 %, 3 MiB, 24576 MiB,14.76 W,4.2,417.1,
0 %, 3 MiB, 24576 MiB,14.62 W,4.8,418.13,
0 %, 3 MiB, 24576 MiB,12.46 W,4.4,419.17,
0 %, 3 MiB, 24576 MiB,14.34 W,4.9,420.2,
