utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,14.94 W,5.4,199.11,
0 %, 3 MiB, 24576 MiB,15.12 W,4.2,200.16,
0 %, 3 MiB, 24576 MiB,15.13 W,4.9,201.2,
0 %, 3 MiB, 24576 MiB,15.06 W,4.4,202.24,
0 %, 3 MiB, 24576 MiB,14.98 W,4.2,203.29,
0 %, 3 MiB, 24576 MiB,15.17 W,4.7,204.33,
0 %, 3 MiB, 24576 MiB,13.60 W,4.3,205.38,
0 %, 3 MiB, 24576 MiB,15.38 W,4.5,206.42,
0 %, 3 MiB, 24576 MiB,14.87 W,4.6,207.46,
0 %, 3 MiB, 24576 MiB,14.72 W,4.4,208.51,
0 %, 3 MiB, 24576 MiB,15.14 W,4.3,209.56,
0 %, 3 MiB, 24576 MiB,15.14 W,4.4,210.6,
0 %, 3 MiB, 24576 MiB,15.27 W,4.3,211.64,
0 %, 3 MiB, 24576 MiB,15.12 W,4.3,212.69,
0 %, 3 MiB, 24576 MiB,13.39 W,5.1,213.73,
0 %, 3 MiB, 24576 MiB,15.00 W,4.3,214.77,
0 %, 3 MiB, 24576 MiB,15.21 W,4.4,215.82,
0 %, 3 MiB, 24576 MiB,15.16 W,4.3,216.86,
0 %, 3 MiB, 24576 MiB,15.01 W,4.3,217.91,
0 %, 3 MiB, 24576 MiB,14.86 W,4.7,218.95,
0 %, 3 MiB, 24576 MiB,15.29 W,4.2,220.0,
0 %, 3 MiB, 24576 MiB,15.25 W,4.3,221.04,
0 %, 3 MiB, 24576 MiB,15.25 W,4.6,222.09,
0 %, 3 MiB, 24576 MiB,15.08 W,4.4,223.13,
0 %, 3 MiB, 24576 MiB,15.12 W,4.5,224.17,
0 %, 3 MiB, 24576 MiB,13.66 W,4.5,225.22,
0 %, 3 MiB, 24576 MiB,15.31 W,4.2,226.27,
0 %, 3 MiB, 24576 MiB,15.18 W,4.4,227.31,
0 %, 3 MiB, 24576 MiB,14.99 W,4.3,228.35,
0 %, 3 MiB, 24576 MiB,15.07 W,5.2,229.4,
0 %, 3 MiB, 24576 MiB,15.62 W,4.4,230.44,
0 %, 3 MiB, 24576 MiB,15.44 W,4.2,231.49,
0 %, 3 MiB, 24576 MiB,14.98 W,4.4,232.53,
0 %, 3 MiB, 24576 MiB,14.22 W,4.3,233.58,
0 %, 3 MiB, 24576 MiB,14.91 W,4.6,234.62,
0 %, 3 MiB, 24576 MiB,15.02 W,4.4,235.66,
0 %, 3 MiB, 24576 MiB,15.06 W,4.4,236.71,
0 %, 3 MiB, 24576 MiB,14.79 W,4.5,237.75,
0 %, 3 MiB, 24576 MiB,14.87 W,4.4,238.8,
0 %, 3 MiB, 24576 MiB,15.19 W,4.3,239.84,
0 %, 3 MiB, 24576 MiB,15.19 W,4.4,240.89,
0 %, 3 MiB, 24576 MiB,15.08 W,4.5,241.93,
0 %, 3 MiB, 24576 MiB,15.04 W,4.2,242.98,
0 %, 3 MiB, 24576 MiB,14.95 W,5.3,244.02,
0 %, 3 MiB, 24576 MiB,13.79 W,4.3,245.07,
0 %, 3 MiB, 24576 MiB,15.08 W,4.2,246.11,
0 %, 3 MiB, 24576 MiB,14.77 W,4.4,247.16,
0 %, 3 MiB, 24576 MiB,14.94 W,4.2,248.2,
0 %, 3 MiB, 24576 MiB,14.90 W,4.8,249.25,
0 %, 3 MiB, 24576 MiB,14.91 W,4.4,250.29,
0 %, 3 MiB, 24576 MiB,15.00 W,4.2,251.33,
0 %, 3 MiB, 24576 MiB,15.36 W,4.4,252.38,
0 %, 3 MiB, 24576 MiB,13.67 W,4.7,253.43,
0 %, 3 MiB, 24576 MiB,15.44 W,4.2,254.47,
0 %, 3 MiB, 24576 MiB,15.27 W,4.5,255.51,
0 %, 3 MiB, 24576 MiB,14.99 W,4.4,256.56,
0 %, 3 MiB, 24576 MiB,14.77 W,4.3,257.6,
0 %, 3 MiB, 24576 MiB,15.05 W,5.3,258.65,
0 %, 3 MiB, 24576 MiB,15.18 W,4.4,259.69,
0 %, 3 MiB, 24576 MiB,15.12 W,4.7,260.74,
0 %, 3 MiB, 24576 MiB,15.09 W,4.8,261.78,
0 %, 3 MiB, 24576 MiB,15.09 W,4.2,262.83,
0 %, 3 MiB, 24576 MiB,15.00 W,4.4,263.87,
0 %, 3 MiB, 24576 MiB,13.81 W,4.7,264.92,
0 %, 3 MiB, 24576 MiB,15.32 W,4.3,265.96,
0 %, 3 MiB, 24576 MiB,14.79 W,4.3,267.01,
0 %, 3 MiB, 24576 MiB,15.01 W,4.9,268.05,
0 %, 3 MiB, 24576 MiB,15.05 W,4.4,269.09,
0 %, 3 MiB, 24576 MiB,15.17 W,4.4,270.14,
0 %, 3 MiB, 24576 MiB,15.13 W,4.2,271.18,
0 %, 3 MiB, 24576 MiB,15.07 W,4.3,272.23,
0 %, 3 MiB, 24576 MiB,13.73 W,4.3,273.27,
0 %, 3 MiB, 24576 MiB,14.98 W,5.2,274.32,
0 %, 3 MiB, 24576 MiB,15.18 W,4.4,275.36,
0 %, 3 MiB, 24576 MiB,15.10 W,4.3,276.4,
0 %, 3 MiB, 24576 MiB,14.96 W,4.3,277.45,
0 %, 3 MiB, 24576 MiB,15.03 W,4.3,278.49,
0 %, 3 MiB, 24576 MiB,15.53 W,4.6,279.54,
0 %, 3 MiB, 24576 MiB,15.41 W,4.4,280.58,
0 %, 3 MiB, 24576 MiB,15.09 W,4.3,281.63,
0 %, 3 MiB, 24576 MiB,15.03 W,4.2,282.67,
0 %, 3 MiB, 24576 MiB,14.95 W,4.6,283.72,
0 %, 3 MiB, 24576 MiB,13.77 W,4.3,284.76,
0 %, 3 MiB, 24576 MiB,15.27 W,4.3,285.8,
0 %, 3 MiB, 24576 MiB,14.94 W,4.3,286.85,
0 %, 3 MiB, 24576 MiB,14.89 W,4.3,287.9,
0 %, 3 MiB, 24576 MiB,15.02 W,4.9,288.94,
0 %, 3 MiB, 24576 MiB,14.82 W,4.4,289.98,
0 %, 3 MiB, 24576 MiB,15.02 W,4.2,291.03,
0 %, 3 MiB, 24576 MiB,14.93 W,4.4,292.07,
0 %, 3 MiB, 24576 MiB,14.70 W,4.3,293.12,
0 %, 3 MiB, 24576 MiB,15.15 W,4.2,294.16,
0 %, 3 MiB, 24576 MiB,15.18 W,4.7,295.21,
0 %, 3 MiB, 24576 MiB,14.31 W,4.3,296.25,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,297.3,
0 %, 3 MiB, 24576 MiB,14.91 W,4.6,298.34,
0 %, 3 MiB, 24576 MiB,15.03 W,4.2,299.39,
0 %, 3 MiB, 24576 MiB,14.97 W,4.4,300.43,
0 %, 3 MiB, 24576 MiB,14.99 W,4.3,301.48,
0 %, 3 MiB, 24576 MiB,15.02 W,4.3,302.52,
0 %, 3 MiB, 24576 MiB,15.07 W,4.4,303.57,
0 %, 3 MiB, 24576 MiB,15.65 W,5.0,304.61,
0 %, 3 MiB, 24576 MiB,15.66 W,4.2,305.65,
0 %, 3 MiB, 24576 MiB,14.98 W,4.3,306.7,
0 %, 3 MiB, 24576 MiB,13.53 W,4.4,307.74,
0 %, 3 MiB, 24576 MiB,14.97 W,4.3,308.79,
0 %, 3 MiB, 24576 MiB,14.85 W,4.7,309.83,
0 %, 3 MiB, 24576 MiB,14.91 W,4.3,310.88,
0 %, 3 MiB, 24576 MiB,14.89 W,4.2,311.92,
0 %, 3 MiB, 24576 MiB,14.86 W,4.3,312.97,
0 %, 3 MiB, 24576 MiB,15.13 W,4.5,314.01,
0 %, 3 MiB, 24576 MiB,15.29 W,4.4,315.06,
0 %, 3 MiB, 24576 MiB,13.63 W,4.3,316.1,
0 %, 3 MiB, 24576 MiB,14.83 W,4.2,317.14,
0 %, 3 MiB, 24576 MiB,15.05 W,4.4,318.19,
0 %, 3 MiB, 24576 MiB,13.52 W,4.9,319.23,
0 %, 3 MiB, 24576 MiB,15.06 W,4.9,320.28,
0 %, 3 MiB, 24576 MiB,15.15 W,4.4,321.32,
0 %, 3 MiB, 24576 MiB,14.90 W,4.2,322.38,
0 %, 3 MiB, 24576 MiB,14.79 W,4.3,323.43,
0 %, 3 MiB, 24576 MiB,15.16 W,4.4,324.48,
