utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,14.90 W,4.4,96.27,
0 %, 3 MiB, 24576 MiB,14.81 W,4.3,97.3,
0 %, 3 MiB, 24576 MiB,14.83 W,4.5,98.34,
0 %, 3 MiB, 24576 MiB,14.92 W,4.3,99.37,
0 %, 3 MiB, 24576 MiB,14.24 W,4.4,100.41,
0 %, 3 MiB, 24576 MiB,14.95 W,4.2,101.44,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,102.48,
0 %, 3 MiB, 24576 MiB,13.06 W,5.4,103.51,
0 %, 3 MiB, 24576 MiB,14.85 W,4.4,104.55,
0 %, 3 MiB, 24576 MiB,14.80 W,4.8,105.58,
0 %, 3 MiB, 24576 MiB,14.78 W,4.5,106.61,
0 %, 3 MiB, 24576 MiB,14.93 W,4.3,107.65,
0 %, 3 MiB, 24576 MiB,14.90 W,4.4,108.69,
0 %, 3 MiB, 24576 MiB,14.98 W,4.2,109.72,
0 %, 3 MiB, 24576 MiB,14.64 W,4.3,110.75,
0 %, 3 MiB, 24576 MiB,14.65 W,4.3,111.79,
0 %, 3 MiB, 24576 MiB,14.68 W,4.5,112.82,
0 %, 3 MiB, 24576 MiB,14.86 W,4.3,113.86,
0 %, 3 MiB, 24576 MiB,13.55 W,4.4,114.89,
0 %, 3 MiB, 24576 MiB,14.70 W,4.2,115.93,
0 %, 3 MiB, 24576 MiB,15.30 W,4.4,116.96,
0 %, 3 MiB, 24576 MiB,13.64 W,4.3,117.99,
0 %, 3 MiB, 24576 MiB,15.23 W,5.5,119.03,
0 %, 3 MiB, 24576 MiB,15.06 W,4.4,120.06,
0 %, 3 MiB, 24576 MiB,15.07 W,4.5,121.1,
0 %, 3 MiB, 24576 MiB,14.93 W,6.5,122.13,
0 %, 3 MiB, 24576 MiB,14.77 W,6.5,123.17,
0 %, 3 MiB, 24576 MiB,14.74 W,6.4,124.2,
0 %, 3 MiB, 24576 MiB,14.94 W,6.6,125.24,
0 %, 3 MiB, 24576 MiB,14.75 W,6.4,126.27,
0 %, 3 MiB, 24576 MiB,14.79 W,5.1,127.3,
0 %, 3 MiB, 24576 MiB,14.89 W,4.7,128.34,
0 %, 3 MiB, 24576 MiB,12.73 W,4.3,129.37,
0 %, 3 MiB, 24576 MiB,14.63 W,4.2,130.41,
0 %, 3 MiB, 24576 MiB,14.74 W,4.4,131.44,
0 %, 3 MiB, 24576 MiB,14.91 W,4.3,132.48,
0 %, 3 MiB, 24576 MiB,14.86 W,5.3,133.51,
0 %, 3 MiB, 24576 MiB,14.63 W,4.5,134.55,
0 %, 3 MiB, 24576 MiB,14.62 W,4.2,135.58,
0 %, 3 MiB, 24576 MiB,14.68 W,4.3,136.62,
0 %, 3 MiB, 24576 MiB,14.51 W,4.3,137.65,
0 %, 3 MiB, 24576 MiB,14.74 W,4.2,138.68,
0 %, 3 MiB, 24576 MiB,14.94 W,4.4,139.72,
0 %, 3 MiB, 24576 MiB,14.95 W,4.3,140.75,
0 %, 3 MiB, 24576 MiB,14.74 W,4.2,141.79,
0 %, 3 MiB, 24576 MiB,14.64 W,4.4,142.82,
0 %, 3 MiB, 24576 MiB,13.20 W,4.6,143.86,
0 %, 3 MiB, 24576 MiB,14.63 W,4.3,144.89,
0 %, 3 MiB, 24576 MiB,14.86 W,4.4,145.93,
0 %, 3 MiB, 24576 MiB,13.44 W,4.3,146.96,
0 %, 3 MiB, 24576 MiB,14.70 W,4.3,147.99,
0 %, 3 MiB, 24576 MiB,15.23 W,5.6,149.03,
0 %, 3 MiB, 24576 MiB,15.20 W,4.3,150.06,
0 %, 3 MiB, 24576 MiB,15.22 W,4.2,151.1,
0 %, 3 MiB, 24576 MiB,15.06 W,4.3,152.13,
0 %, 3 MiB, 24576 MiB,14.71 W,4.2,153.17,
0 %, 3 MiB, 24576 MiB,14.77 W,4.4,154.2,
0 %, 3 MiB, 24576 MiB,14.82 W,4.3,155.23,
0 %, 3 MiB, 24576 MiB,14.56 W,4.2,156.27,
0 %, 3 MiB, 24576 MiB,14.72 W,4.4,157.3,
0 %, 3 MiB, 24576 MiB,12.81 W,4.7,158.34,
0 %, 3 MiB, 24576 MiB,14.93 W,4.2,159.37,
0 %, 3 MiB, 24576 MiB,14.85 W,4.4,160.4,
0 %, 3 MiB, 24576 MiB,14.38 W,4.3,161.44,
0 %, 3 MiB, 24576 MiB,14.68 W,4.3,162.47,
0 %, 3 MiB, 24576 MiB,15.00 W,5.4,163.51,
0 %, 3 MiB, 24576 MiB,14.88 W,4.7,164.54,
0 %, 3 MiB, 24576 MiB,14.96 W,5.7,165.58,
0 %, 3 MiB, 24576 MiB,14.75 W,4.7,166.61,
0 %, 3 MiB, 24576 MiB,15.00 W,4.2,167.65,
0 %, 3 MiB, 24576 MiB,14.47 W,4.7,168.68,
0 %, 3 MiB, 24576 MiB,13.44 W,4.6,169.72,
0 %, 3 MiB, 24576 MiB,14.69 W,4.2,170.75,
0 %, 3 MiB, 24576 MiB,14.71 W,4.3,171.78,
0 %, 3 MiB, 24576 MiB,14.02 W,4.3,172.82,
0 %, 3 MiB, 24576 MiB,14.51 W,4.6,173.86,
0 %, 3 MiB, 24576 MiB,14.60 W,4.4,174.89,
0 %, 3 MiB, 24576 MiB,14.77 W,4.3,175.93,
0 %, 3 MiB, 24576 MiB,14.63 W,4.3,176.97,
0 %, 3 MiB, 24576 MiB,14.98 W,4.3,178.0,
0 %, 3 MiB, 24576 MiB,14.89 W,5.6,179.04,
0 %, 3 MiB, 24576 MiB,14.75 W,4.3,180.07,
0 %, 3 MiB, 24576 MiB,15.20 W,4.4,181.11,
0 %, 3 MiB, 24576 MiB,15.45 W,4.2,182.14,
0 %, 3 MiB, 24576 MiB,15.18 W,4.6,183.18,
0 %, 3 MiB, 24576 MiB,13.93 W,4.3,184.21,
0 %, 3 MiB, 24576 MiB,14.82 W,4.3,185.25,
0 %, 3 MiB, 24576 MiB,14.89 W,4.4,186.28,
0 %, 3 MiB, 24576 MiB,13.06 W,4.4,187.31,
0 %, 3 MiB, 24576 MiB,14.69 W,4.2,188.35,
0 %, 3 MiB, 24576 MiB,14.59 W,4.8,189.38,
0 %, 3 MiB, 24576 MiB,14.22 W,4.3,190.42,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,191.45,
0 %, 3 MiB, 24576 MiB,14.95 W,4.3,192.49,
0 %, 3 MiB, 24576 MiB,14.95 W,4.8,193.52,
0 %, 3 MiB, 24576 MiB,14.72 W,4.8,194.55,
0 %, 3 MiB, 24576 MiB,14.75 W,4.4,195.59,
0 %, 3 MiB, 24576 MiB,14.62 W,4.2,196.62,
0 %, 3 MiB, 24576 MiB,14.76 W,4.4,197.66,
0 %, 3 MiB, 24576 MiB,13.54 W,4.3,198.69,
0 %, 3 MiB, 24576 MiB,14.78 W,4.2,199.73,
0 %, 3 MiB, 24576 MiB,14.88 W,4.4,200.76,
0 %, 3 MiB, 24576 MiB,13.10 W,4.4,201.8,
0 %, 3 MiB, 24576 MiB,14.71 W,4.2,202.83,
0 %, 3 MiB, 24576 MiB,14.67 W,4.6,203.86,
0 %, 3 MiB, 24576 MiB,14.15 W,4.3,204.9,
0 %, 3 MiB, 24576 MiB,14.92 W,4.3,205.93,
0 %, 3 MiB, 24576 MiB,14.56 W,4.4,206.97,
0 %, 3 MiB, 24576 MiB,14.56 W,4.3,208.0,
0 %, 3 MiB, 24576 MiB,14.58 W,5.2,209.04,
0 %, 3 MiB, 24576 MiB,14.54 W,4.8,210.07,
0 %, 3 MiB, 24576 MiB,14.72 W,4.2,211.11,
0 %, 3 MiB, 24576 MiB,14.80 W,4.3,212.14,
0 %, 3 MiB, 24576 MiB,14.95 W,4.3,213.18,
0 %, 3 MiB, 24576 MiB,15.16 W,4.2,214.21,
0 %, 3 MiB, 24576 MiB,15.07 W,4.3,215.25,
0 %, 3 MiB, 24576 MiB,14.08 W,4.4,216.28,
0 %, 3 MiB, 24576 MiB,14.75 W,4.2,217.32,
0 %, 3 MiB, 24576 MiB,14.80 W,4.3,218.35,
0 %, 3 MiB, 24576 MiB,13.13 W,4.6,219.39,
0 %, 3 MiB, 24576 MiB,15.07 W,4.3,220.42,
0 %, 3 MiB, 24576 MiB,14.77 W,4.4,221.45,
0 %, 3 MiB, 24576 MiB,14.73 W,4.3,222.49,
0 %, 3 MiB, 24576 MiB,15.13 W,5.2,223.52,
0 %, 3 MiB, 24576 MiB,15.10 W,4.7,224.56,
0 %, 3 MiB, 24576 MiB,15.19 W,4.9,225.59,
0 %, 3 MiB, 24576 MiB,14.91 W,4.3,226.63,
0 %, 3 MiB, 24576 MiB,14.41 W,4.4,227.66,
0 %, 3 MiB, 24576 MiB,14.85 W,4.2,228.69,
0 %, 3 MiB, 24576 MiB,14.82 W,4.3,229.73,
0 %, 3 MiB, 24576 MiB,12.78 W,4.4,230.76,
0 %, 3 MiB, 24576 MiB,14.85 W,4.2,231.8,
0 %, 3 MiB, 24576 MiB,14.78 W,4.3,232.83,
0 %, 3 MiB, 24576 MiB,13.71 W,4.4,233.87,
0 %, 3 MiB, 24576 MiB,14.40 W,4.5,234.9,
0 %, 3 MiB, 24576 MiB,14.58 W,4.4,235.93,
0 %, 3 MiB, 24576 MiB,14.70 W,4.3,236.97,
0 %, 3 MiB, 24576 MiB,14.66 W,4.2,238.0,
0 %, 3 MiB, 24576 MiB,14.74 W,5.1,239.04,
0 %, 3 MiB, 24576 MiB,14.75 W,4.6,240.07,
0 %, 3 MiB, 24576 MiB,14.66 W,4.4,241.11,
0 %, 3 MiB, 24576 MiB,14.81 W,4.3,242.14,
0 %, 3 MiB, 24576 MiB,15.03 W,4.2,243.17,
0 %, 3 MiB, 24576 MiB,15.01 W,4.6,244.21,
0 %, 3 MiB, 24576 MiB,12.99 W,4.3,245.24,
0 %, 3 MiB, 24576 MiB,15.25 W,4.2,246.28,
0 %, 3 MiB, 24576 MiB,15.09 W,4.3,247.31,
0 %, 3 MiB, 24576 MiB,14.02 W,4.3,248.35,
0 %, 3 MiB, 24576 MiB,14.73 W,4.5,249.38,
0 %, 3 MiB, 24576 MiB,14.78 W,4.4,250.41,
0 %, 3 MiB, 24576 MiB,14.88 W,4.3,251.45,
0 %, 3 MiB, 24576 MiB,14.57 W,4.3,252.48,
0 %, 3 MiB, 24576 MiB,14.49 W,5.2,253.52,
0 %, 3 MiB, 24576 MiB,14.40 W,4.3,254.55,
0 %, 3 MiB, 24576 MiB,14.96 W,4.7,255.59,
0 %, 3 MiB, 24576 MiB,14.59 W,4.3,256.62,
0 %, 3 MiB, 24576 MiB,14.84 W,4.2,257.65,
0 %, 3 MiB, 24576 MiB,14.91 W,4.3,258.69,
0 %, 3 MiB, 24576 MiB,14.85 W,4.4,259.72,
0 %, 3 MiB, 24576 MiB,14.80 W,4.2,260.76,
0 %, 3 MiB, 24576 MiB,14.85 W,4.3,261.79,
0 %, 3 MiB, 24576 MiB,13.41 W,4.3,262.83,
0 %, 3 MiB, 24576 MiB,14.79 W,4.2,263.86,
0 %, 3 MiB, 24576 MiB,14.87 W,4.6,264.89,
0 %, 3 MiB, 24576 MiB,13.23 W,4.3,265.93,
0 %, 3 MiB, 24576 MiB,14.77 W,4.2,266.96,
0 %, 3 MiB, 24576 MiB,14.87 W,4.3,268.0,
0 %, 3 MiB, 24576 MiB,14.68 W,5.3,269.03,
0 %, 3 MiB, 24576 MiB,14.89 W,4.4,270.07,
0 %, 3 MiB, 24576 MiB,14.74 W,4.6,271.1,
0 %, 3 MiB, 24576 MiB,14.56 W,4.2,272.14,
0 %, 3 MiB, 24576 MiB,14.53 W,4.5,273.17,
0 %, 3 MiB, 24576 MiB,14.75 W,4.3,274.21,
0 %, 3 MiB, 24576 MiB,15.02 W,4.3,275.24,
0 %, 3 MiB, 24576 MiB,14.82 W,4.5,276.27,
0 %, 3 MiB, 24576 MiB,13.40 W,4.3,277.31,
0 %, 3 MiB, 24576 MiB,15.06 W,4.2,278.34,
0 %, 3 MiB, 24576 MiB,15.11 W,4.5,279.38,
0 %, 3 MiB, 24576 MiB,13.57 W,4.7,280.41,
0 %, 3 MiB, 24576 MiB,14.69 W,4.2,281.45,
0 %, 3 MiB, 24576 MiB,14.92 W,4.3,282.48,
0 %, 3 MiB, 24576 MiB,14.79 W,5.2,283.52,
0 %, 3 MiB, 24576 MiB,14.53 W,4.4,284.55,
0 %, 3 MiB, 24576 MiB,14.73 W,5.3,285.59,
0 %, 3 MiB, 24576 MiB,14.83 W,4.2,286.62,
0 %, 3 MiB, 24576 MiB,14.70 W,4.2,287.65,
0 %, 3 MiB, 24576 MiB,14.90 W,4.3,288.69,
0 %, 3 MiB, 24576 MiB,14.82 W,4.2,289.72,
0 %, 3 MiB, 24576 MiB,14.68 W,4.3,290.76,
0 %, 3 MiB, 24576 MiB,14.50 W,4.4,291.79,
0 %, 3 MiB, 24576 MiB,14.62 W,4.2,292.83,
0 %, 3 MiB, 24576 MiB,14.90 W,4.3,293.86,
0 %, 3 MiB, 24576 MiB,13.27 W,4.6,294.9,
0 %, 3 MiB, 24576 MiB,14.55 W,4.2,295.93,
0 %, 3 MiB, 24576 MiB,14.55 W,4.3,296.96,
0 %, 3 MiB, 24576 MiB,13.37 W,4.4,298.0,
0 %, 3 MiB, 24576 MiB,14.56 W,5.3,299.03,
0 %, 3 MiB, 24576 MiB,14.67 W,4.4,300.07,
0 %, 3 MiB, 24576 MiB,14.96 W,4.7,301.1,
0 %, 3 MiB, 24576 MiB,14.92 W,4.4,302.14,
0 %, 3 MiB, 24576 MiB,14.57 W,4.4,303.17,
0 %, 3 MiB, 24576 MiB,14.58 W,4.2,304.21,
0 %, 3 MiB, 24576 MiB,14.77 W,4.3,305.24,
0 %, 3 MiB, 24576 MiB,14.15 W,4.8,306.27,
0 %, 3 MiB, 24576 MiB,14.65 W,4.2,307.31,
0 %, 3 MiB, 24576 MiB,14.59 W,4.4,308.34,
0 %, 3 MiB, 24576 MiB,12.63 W,4.3,309.38,
0 %, 3 MiB, 24576 MiB,14.42 W,4.5,310.41,
0 %, 3 MiB, 24576 MiB,14.18 W,4.3,311.45,
0 %, 3 MiB, 24576 MiB,13.93 W,4.4,312.48,
0 %, 3 MiB, 24576 MiB,15.29 W,5.1,313.51,
0 %, 3 MiB, 24576 MiB,15.20 W,4.3,314.55,
0 %, 3 MiB, 24576 MiB,15.22 W,4.3,315.58,
0 %, 3 MiB, 24576 MiB,14.69 W,4.7,316.62,
0 %, 3 MiB, 24576 MiB,14.58 W,4.4,317.65,
0 %, 3 MiB, 24576 MiB,14.58 W,4.2,318.68,
0 %, 3 MiB, 24576 MiB,14.64 W,4.3,319.72,
0 %, 3 MiB, 24576 MiB,14.97 W,4.3,320.75,
0 %, 3 MiB, 24576 MiB,14.98 W,4.2,321.79,
0 %, 3 MiB, 24576 MiB,14.73 W,4.3,322.82,
0 %, 3 MiB, 24576 MiB,14.72 W,4.3,323.86,
0 %, 3 MiB, 24576 MiB,14.98 W,4.4,324.89,
0 %, 3 MiB, 24576 MiB,14.82 W,4.5,325.93,
0 %, 3 MiB, 24576 MiB,12.89 W,4.3,326.96,
0 %, 3 MiB, 24576 MiB,14.86 W,4.2,328.0,
0 %, 3 MiB, 24576 MiB,14.79 W,5.1,329.03,
0 %, 3 MiB, 24576 MiB,14.35 W,4.3,330.06,
0 %, 3 MiB, 24576 MiB,14.69 W,4.7,331.1,
0 %, 3 MiB, 24576 MiB,14.79 W,4.3,332.13,
0 %, 3 MiB, 24576 MiB,15.00 W,4.2,333.17,
0 %, 3 MiB, 24576 MiB,14.81 W,4.4,334.2,
0 %, 3 MiB, 24576 MiB,14.91 W,4.4,335.24,
