utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
18 %, 23633 MiB, 24576 MiB,68.83 W,12.4,434.43,
19 %, 23633 MiB, 24576 MiB,67.64 W,11.1,435.53,
19 %, 23633 MiB, 24576 MiB,67.87 W,12.4,436.63,
19 %, 23633 MiB, 24576 MiB,67.03 W,10.0,437.75,
19 %, 23633 MiB, 24576 MiB,68.28 W,10.1,438.84,
19 %, 23633 MiB, 24576 MiB,68.24 W,11.8,439.96,
19 %, 23633 MiB, 24576 MiB,67.65 W,13.4,441.07,
19 %, 23633 MiB, 24576 MiB,65.34 W,13.2,442.2,
18 %, 23633 MiB, 24576 MiB,70.15 W,12.3,443.33,
18 %, 23633 MiB, 24576 MiB,71.70 W,12.2,444.42,
18 %, 23633 MiB, 24576 MiB,69.89 W,11.2,445.51,
19 %, 23633 MiB, 24576 MiB,68.49 W,9.4,446.61,
19 %, 23633 MiB, 24576 MiB,68.17 W,10.0,447.71,
19 %, 23633 MiB, 24576 MiB,67.85 W,12.4,448.8,
19 %, 23633 MiB, 24576 MiB,67.11 W,12.2,449.93,
20 %, 23633 MiB, 24576 MiB,68.39 W,9.6,451.02,
19 %, 23633 MiB, 24576 MiB,68.46 W,10.4,452.11,
20 %, 23633 MiB, 24576 MiB,68.18 W,8.3,453.2,
20 %, 23633 MiB, 24576 MiB,67.52 W,10.5,454.31,
19 %, 23633 MiB, 24576 MiB,66.89 W,7.5,455.42,
19 %, 23633 MiB, 24576 MiB,66.85 W,8.2,456.51,
19 %, 23633 MiB, 24576 MiB,73.30 W,11.2,457.6,
19 %, 23633 MiB, 24576 MiB,71.35 W,10.6,458.72,
19 %, 23633 MiB, 24576 MiB,74.05 W,10.3,459.81,
20 %, 23633 MiB, 24576 MiB,70.57 W,10.8,460.91,
19 %, 23633 MiB, 24576 MiB,69.39 W,7.1,462.02,
20 %, 23633 MiB, 24576 MiB,70.48 W,10.5,463.11,
19 %, 23633 MiB, 24576 MiB,68.41 W,7.6,464.2,
19 %, 23633 MiB, 24576 MiB,68.33 W,7.4,465.29,
19 %, 23633 MiB, 24576 MiB,67.68 W,9.9,466.39,
19 %, 23633 MiB, 24576 MiB,66.90 W,10.1,467.49,
19 %, 23633 MiB, 24576 MiB,73.86 W,10.7,468.58,
19 %, 23633 MiB, 24576 MiB,73.57 W,9.1,469.67,
19 %, 23633 MiB, 24576 MiB,71.52 W,8.6,470.76,
19 %, 23633 MiB, 24576 MiB,68.56 W,10.3,471.86,
19 %, 23633 MiB, 24576 MiB,68.92 W,8.8,472.95,
19 %, 23633 MiB, 24576 MiB,65.87 W,7.8,474.07,
20 %, 23633 MiB, 24576 MiB,68.28 W,10.6,475.17,
19 %, 23633 MiB, 24576 MiB,67.96 W,9.7,476.27,
19 %, 23633 MiB, 24576 MiB,68.38 W,10.6,477.36,
19 %, 23633 MiB, 24576 MiB,68.10 W,10.5,478.45,
19 %, 23633 MiB, 24576 MiB,71.80 W,9.2,479.54,
20 %, 23633 MiB, 24576 MiB,71.52 W,9.0,480.64,
19 %, 23633 MiB, 24576 MiB,70.76 W,7.4,481.75,
19 %, 23633 MiB, 24576 MiB,71.70 W,9.8,482.85,
19 %, 23633 MiB, 24576 MiB,70.69 W,9.4,483.94,
20 %, 23633 MiB, 24576 MiB,69.45 W,11.0,485.04,
20 %, 23633 MiB, 24576 MiB,67.83 W,10.1,486.13,
20 %, 23633 MiB, 24576 MiB,66.77 W,9.5,487.22,
19 %, 23633 MiB, 24576 MiB,67.50 W,9.5,488.31,
19 %, 23633 MiB, 24576 MiB,65.30 W,7.3,489.44,
19 %, 23633 MiB, 24576 MiB,66.63 W,10.5,490.53,
18 %, 23633 MiB, 24576 MiB,73.46 W,12.8,491.62,
19 %, 23633 MiB, 24576 MiB,71.44 W,12.3,492.71,
18 %, 23633 MiB, 24576 MiB,69.57 W,12.5,493.82,
19 %, 23633 MiB, 24576 MiB,68.45 W,10.8,494.91,
19 %, 23633 MiB, 24576 MiB,67.17 W,11.9,496.03,
18 %, 23633 MiB, 24576 MiB,70.43 W,9.7,497.16,
19 %, 23633 MiB, 24576 MiB,71.26 W,11.7,498.25,
19 %, 23633 MiB, 24576 MiB,68.28 W,12.6,499.38,
18 %, 23633 MiB, 24576 MiB,64.68 W,12.3,500.51,
18 %, 23633 MiB, 24576 MiB,66.96 W,10.6,501.61,
19 %, 23633 MiB, 24576 MiB,67.18 W,12.2,502.72,
18 %, 23633 MiB, 24576 MiB,66.22 W,11.6,503.81,
19 %, 23633 MiB, 24576 MiB,73.37 W,10.3,504.91,
19 %, 23633 MiB, 24576 MiB,71.55 W,13.0,506.0,
19 %, 23633 MiB, 24576 MiB,69.60 W,13.0,507.1,
18 %, 23633 MiB, 24576 MiB,69.98 W,12.3,508.19,
19 %, 23633 MiB, 24576 MiB,68.44 W,13.0,509.28,
20 %, 23633 MiB, 24576 MiB,68.16 W,9.6,510.37,
18 %, 23633 MiB, 24576 MiB,66.48 W,12.8,511.49,
19 %, 23633 MiB, 24576 MiB,68.07 W,8.8,512.59,
19 %, 23633 MiB, 24576 MiB,67.55 W,9.9,513.69,
19 %, 23633 MiB, 24576 MiB,67.46 W,10.7,514.79,
19 %, 23633 MiB, 24576 MiB,73.98 W,11.1,515.88,
19 %, 23633 MiB, 24576 MiB,72.91 W,9.1,516.98,
19 %, 23633 MiB, 24576 MiB,70.16 W,11.1,518.07,
20 %, 23633 MiB, 24576 MiB,69.35 W,8.3,519.17,
19 %, 23633 MiB, 24576 MiB,68.56 W,6.9,520.26,
19 %, 23633 MiB, 24576 MiB,68.19 W,9.4,521.36,
20 %, 23633 MiB, 24576 MiB,68.16 W,10.5,522.47,
19 %, 23633 MiB, 24576 MiB,68.42 W,9.0,523.56,
19 %, 23633 MiB, 24576 MiB,68.10 W,10.8,524.65,
20 %, 23633 MiB, 24576 MiB,74.10 W,11.1,525.74,
19 %, 23633 MiB, 24576 MiB,73.13 W,7.3,526.84,
19 %, 23633 MiB, 24576 MiB,71.26 W,9.6,527.93,
20 %, 23633 MiB, 24576 MiB,68.94 W,10.3,529.02,
19 %, 23633 MiB, 24576 MiB,69.23 W,7.1,530.11,
20 %, 23633 MiB, 24576 MiB,67.87 W,9.6,531.21,
19 %, 23633 MiB, 24576 MiB,67.42 W,10.6,532.3,
19 %, 23633 MiB, 24576 MiB,74.34 W,10.6,533.39,
20 %, 23633 MiB, 24576 MiB,72.90 W,9.6,534.48,
19 %, 23633 MiB, 24576 MiB,70.17 W,9.8,535.58,
19 %, 23633 MiB, 24576 MiB,68.79 W,9.4,536.68,
19 %, 23633 MiB, 24576 MiB,68.24 W,10.0,537.79,
19 %, 23633 MiB, 24576 MiB,69.23 W,6.8,538.88,
19 %, 23633 MiB, 24576 MiB,68.57 W,7.8,539.98,
19 %, 23633 MiB, 24576 MiB,68.21 W,10.0,541.07,
19 %, 23633 MiB, 24576 MiB,67.09 W,10.0,542.19,
19 %, 23633 MiB, 24576 MiB,68.68 W,9.8,543.28,
20 %, 23633 MiB, 24576 MiB,67.55 W,9.4,544.38,
19 %, 23633 MiB, 24576 MiB,65.79 W,9.3,545.48,
20 %, 23633 MiB, 24576 MiB,73.80 W,8.1,546.57,
19 %, 23633 MiB, 24576 MiB,66.61 W,11.1,547.69,
19 %, 23633 MiB, 24576 MiB,74.25 W,7.0,548.78,
19 %, 23633 MiB, 24576 MiB,71.95 W,9.3,549.88,
20 %, 23633 MiB, 24576 MiB,71.45 W,9.9,550.97,
20 %, 23633 MiB, 24576 MiB,68.73 W,12.2,552.1,
18 %, 23633 MiB, 24576 MiB,66.51 W,12.3,553.23,
18 %, 23633 MiB, 24576 MiB,73.00 W,11.8,554.33,
19 %, 23633 MiB, 24576 MiB,73.67 W,11.0,555.42,
19 %, 23633 MiB, 24576 MiB,71.51 W,11.5,556.51,
20 %, 23633 MiB, 24576 MiB,69.01 W,9.2,557.6,
20 %, 23633 MiB, 24576 MiB,68.98 W,11.6,558.7,
18 %, 23633 MiB, 24576 MiB,66.71 W,12.4,559.82,
18 %, 23633 MiB, 24576 MiB,68.67 W,12.6,560.91,
19 %, 23633 MiB, 24576 MiB,67.50 W,12.1,562.01,
18 %, 23633 MiB, 24576 MiB,67.07 W,16.7,563.13,
18 %, 23633 MiB, 24576 MiB,67.83 W,14.2,564.25,
18 %, 23633 MiB, 24576 MiB,69.35 W,9.8,565.34,
19 %, 23633 MiB, 24576 MiB,68.23 W,9.0,566.44,
19 %, 23633 MiB, 24576 MiB,67.45 W,11.1,567.54,
19 %, 23633 MiB, 24576 MiB,67.59 W,11.7,568.62,
19 %, 23633 MiB, 24576 MiB,72.41 W,12.4,569.72,
19 %, 23633 MiB, 24576 MiB,67.57 W,13.0,570.83,
18 %, 23633 MiB, 24576 MiB,66.79 W,12.3,571.94,
19 %, 23633 MiB, 24576 MiB,72.38 W,11.0,573.04,
19 %, 23633 MiB, 24576 MiB,72.80 W,10.4,574.13,
19 %, 23633 MiB, 24576 MiB,71.42 W,6.8,575.22,
19 %, 23633 MiB, 24576 MiB,69.77 W,7.5,576.31,
19 %, 23633 MiB, 24576 MiB,68.75 W,10.3,577.41,
19 %, 23633 MiB, 24576 MiB,68.49 W,9.8,578.5,
20 %, 23633 MiB, 24576 MiB,67.57 W,10.4,579.59,
19 %, 23633 MiB, 24576 MiB,73.67 W,9.8,580.69,
20 %, 23633 MiB, 24576 MiB,73.02 W,9.7,581.78,
20 %, 23633 MiB, 24576 MiB,70.65 W,9.1,582.89,
19 %, 23633 MiB, 24576 MiB,70.99 W,10.4,583.98,
19 %, 23633 MiB, 24576 MiB,70.93 W,7.0,585.09,
19 %, 23633 MiB, 24576 MiB,70.74 W,9.2,586.18,
20 %, 23633 MiB, 24576 MiB,68.75 W,10.3,587.28,
19 %, 23633 MiB, 24576 MiB,68.53 W,11.0,588.4,
19 %, 23633 MiB, 24576 MiB,69.60 W,10.1,589.49,
19 %, 23633 MiB, 24576 MiB,67.89 W,8.8,590.58,
19 %, 23633 MiB, 24576 MiB,67.22 W,8.6,591.67,
19 %, 23633 MiB, 24576 MiB,68.38 W,11.7,592.76,
20 %, 23633 MiB, 24576 MiB,73.22 W,6.8,593.85,
19 %, 23633 MiB, 24576 MiB,71.30 W,9.7,594.95,
19 %, 23633 MiB, 24576 MiB,70.67 W,10.0,596.04,
19 %, 23633 MiB, 24576 MiB,69.29 W,9.8,597.15,
19 %, 23633 MiB, 24576 MiB,69.44 W,10.0,598.24,
19 %, 23633 MiB, 24576 MiB,69.15 W,9.0,599.34,
20 %, 23633 MiB, 24576 MiB,68.65 W,9.4,600.43,
19 %, 23633 MiB, 24576 MiB,66.96 W,9.0,601.55,
19 %, 23633 MiB, 24576 MiB,68.24 W,6.8,602.65,
19 %, 23633 MiB, 24576 MiB,66.75 W,8.5,603.75,
20 %, 23633 MiB, 24576 MiB,66.72 W,9.5,604.85,
20 %, 23633 MiB, 24576 MiB,66.27 W,9.7,605.96,
19 %, 23633 MiB, 24576 MiB,66.12 W,9.8,607.07,
19 %, 23633 MiB, 24576 MiB,68.65 W,10.4,608.16,
20 %, 23633 MiB, 24576 MiB,73.57 W,7.8,609.26,
19 %, 23633 MiB, 24576 MiB,66.26 W,10.1,610.38,
19 %, 23633 MiB, 24576 MiB,73.97 W,8.6,611.48,
19 %, 23633 MiB, 24576 MiB,74.06 W,10.0,612.58,
19 %, 23633 MiB, 24576 MiB,73.53 W,13.2,613.68,
18 %, 23633 MiB, 24576 MiB,72.22 W,13.3,614.77,
19 %, 23633 MiB, 24576 MiB,70.45 W,11.7,615.86,
19 %, 23633 MiB, 24576 MiB,68.46 W,12.9,616.98,
19 %, 23633 MiB, 24576 MiB,69.15 W,9.4,618.07,
19 %, 23633 MiB, 24576 MiB,68.29 W,10.6,619.2,
18 %, 23633 MiB, 24576 MiB,70.54 W,12.7,620.3,
19 %, 23633 MiB, 24576 MiB,69.06 W,12.2,621.39,
19 %, 23633 MiB, 24576 MiB,69.31 W,13.4,622.49,
18 %, 23633 MiB, 24576 MiB,68.68 W,11.7,623.58,
19 %, 23633 MiB, 24576 MiB,68.70 W,11.1,624.68,
