utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.98 W,12.3,1.07,0.2613,2966364760.0,
0 , 3 MiB, 24576 MiB,10.32 W,10.9,2.11,
0 , 3 MiB, 24576 MiB,10.24 W,10.6,3.15,
0 , 3 MiB, 24576 MiB,10.27 W,11.7,4.18,
0 , 3 MiB, 24576 MiB,10.73 W,10.7,5.22,
0 , 3 MiB, 24576 MiB,10.68 W,10.6,6.25,
0 , 3 MiB, 24576 MiB,10.63 W,10.6,7.29,
0 , 3 MiB, 24576 MiB,10.43 W,10.7,8.32,
0 , 3 MiB, 24576 MiB,10.37 W,11.0,9.36,
0 , 3 MiB, 24576 MiB,10.28 W,10.6,10.4,
0 , 3 MiB, 24576 MiB,10.80 W,10.6,11.43,
0 , 3 MiB, 24576 MiB,11.10 W,10.9,12.47,
0 , 3 MiB, 24576 MiB,10.56 W,10.7,13.5,
0 , 3 MiB, 24576 MiB,10.81 W,11.5,14.54,
0 , 3 MiB, 24576 MiB,10.63 W,10.7,15.58,
0 , 3 MiB, 24576 MiB,10.43 W,11.0,16.61,
0 , 3 MiB, 24576 MiB,10.42 W,10.7,17.65,
0 , 3 MiB, 24576 MiB,11.19 W,10.6,18.68,
0 , 3 MiB, 24576 MiB,10.79 W,11.1,19.72,
0 , 3 MiB, 24576 MiB,10.38 W,10.7,20.76,
0 , 3 MiB, 24576 MiB,10.75 W,10.8,21.79,
0 , 3 MiB, 24576 MiB,10.61 W,10.7,22.83,
0 , 3 MiB, 24576 MiB,10.71 W,10.9,23.86,
0 , 3 MiB, 24576 MiB,10.67 W,11.1,24.9,
0 , 3 MiB, 24576 MiB,10.51 W,11.0,25.93,
0 , 3 MiB, 24576 MiB,10.57 W,10.6,26.97,
0 , 3 MiB, 24576 MiB,10.24 W,10.7,28.0,
0 , 3 MiB, 24576 MiB,10.46 W,11.8,29.04,
0 , 3 MiB, 24576 MiB,10.98 W,10.7,30.08,
0 , 3 MiB, 24576 MiB,11.25 W,10.7,31.11,
0 , 3 MiB, 24576 MiB,11.03 W,10.9,32.15,
0 , 3 MiB, 24576 MiB,10.64 W,10.7,33.18,
0 , 3 MiB, 24576 MiB,10.62 W,10.6,34.22,
0 , 3 MiB, 24576 MiB,10.57 W,11.1,35.25,
0 , 3 MiB, 24576 MiB,10.88 W,10.6,36.29,
0 , 3 MiB, 24576 MiB,10.83 W,10.7,37.33,
0 , 3 MiB, 24576 MiB,11.02 W,10.9,38.36,
0 , 3 MiB, 24576 MiB,10.48 W,10.9,39.4,
0 , 3 MiB, 24576 MiB,10.49 W,11.2,40.43,
0 , 3 MiB, 24576 MiB,10.58 W,10.8,41.47,
0 , 3 MiB, 24576 MiB,10.86 W,10.8,42.5,
0 , 3 MiB, 24576 MiB,10.59 W,10.8,43.54,
0 , 3 MiB, 24576 MiB,10.64 W,11.8,44.58,
0 , 3 MiB, 24576 MiB,10.79 W,10.6,45.61,
0 , 3 MiB, 24576 MiB,10.73 W,10.7,46.65,
0 , 3 MiB, 24576 MiB,10.48 W,10.6,47.68,
0 , 3 MiB, 24576 MiB,11.06 W,10.6,48.72,
0 , 3 MiB, 24576 MiB,10.77 W,10.8,49.75,
0 , 3 MiB, 24576 MiB,11.11 W,10.6,50.79,
0 , 3 MiB, 24576 MiB,10.44 W,10.8,51.82,
0 , 3 MiB, 24576 MiB,10.53 W,10.9,52.86,
0 , 3 MiB, 24576 MiB,10.03 W,10.8,53.9,
0 , 3 MiB, 24576 MiB,10.64 W,10.8,54.93,
0 , 3 MiB, 24576 MiB,10.75 W,10.7,55.97,
0 , 3 MiB, 24576 MiB,10.73 W,10.9,57.0,
0 , 3 MiB, 24576 MiB,10.52 W,10.9,58.04,
0 , 3 MiB, 24576 MiB,10.51 W,11.4,59.08,
0 , 3 MiB, 24576 MiB,10.70 W,10.7,60.11,
0 , 3 MiB, 24576 MiB,11.02 W,11.0,61.15,
0 , 3 MiB, 24576 MiB,11.38 W,10.7,62.18,
0 , 3 MiB, 24576 MiB,10.94 W,10.7,63.22,
0 , 3 MiB, 24576 MiB,10.16 W,10.8,64.25,
0 , 3 MiB, 24576 MiB,10.01 W,11.1,65.29,
0 , 3 MiB, 24576 MiB,10.02 W,10.8,66.33,
0 , 3 MiB, 24576 MiB,10.56 W,10.8,67.36,
0 , 3 MiB, 24576 MiB,10.74 W,11.0,68.4,
0 , 3 MiB, 24576 MiB,10.60 W,10.7,69.43,
0 , 3 MiB, 24576 MiB,10.69 W,11.3,70.47,
0 , 3 MiB, 24576 MiB,10.74 W,10.7,71.51,
0 , 3 MiB, 24576 MiB,10.86 W,10.6,72.54,
0 , 3 MiB, 24576 MiB,10.52 W,11.2,73.58,
0 , 3 MiB, 24576 MiB,11.19 W,11.0,74.62,
0 , 3 MiB, 24576 MiB,10.82 W,10.6,75.65,
0 , 3 MiB, 24576 MiB,10.58 W,10.9,76.69,
0 , 3 MiB, 24576 MiB,10.46 W,10.7,77.72,
0 , 3 MiB, 24576 MiB,10.40 W,10.3,78.76,
0 , 3 MiB, 24576 MiB,10.58 W,10.8,79.8,
0 , 3 MiB, 24576 MiB,10.45 W,11.1,80.84,
0 , 3 MiB, 24576 MiB,10.31 W,11.0,81.88,
0 , 3 MiB, 24576 MiB,10.15 W,10.8,82.92,
0 , 3 MiB, 24576 MiB,10.30 W,10.7,83.95,
0 , 3 MiB, 24576 MiB,10.73 W,10.8,84.99,
0 , 3 MiB, 24576 MiB,10.54 W,10.8,86.03,
0 , 3 MiB, 24576 MiB,10.46 W,10.6,87.06,
0 , 3 MiB, 24576 MiB,10.53 W,10.9,88.1,
0 , 3 MiB, 24576 MiB,10.68 W,11.5,89.13,
0 , 3 MiB, 24576 MiB,10.65 W,10.6,90.17,
0 , 3 MiB, 24576 MiB,11.03 W,10.8,91.21,
0 , 3 MiB, 24576 MiB,10.74 W,10.5,92.24,
0 , 3 MiB, 24576 MiB,11.04 W,10.8,93.28,
0 , 3 MiB, 24576 MiB,10.34 W,10.7,94.31,
0 , 3 MiB, 24576 MiB,10.22 W,11.0,95.35,
0 , 3 MiB, 24576 MiB,10.67 W,11.0,96.39,
0 , 3 MiB, 24576 MiB,10.68 W,10.6,97.42,
0 , 3 MiB, 24576 MiB,10.38 W,10.9,98.46,
0 , 3 MiB, 24576 MiB,10.39 W,10.6,99.5,
0 , 3 MiB, 24576 MiB,10.36 W,11.6,100.54,
0 , 3 MiB, 24576 MiB,10.44 W,10.8,101.57,
0 , 3 MiB, 24576 MiB,10.40 W,10.7,102.61,
0 , 3 MiB, 24576 MiB,10.85 W,11.3,103.64,
0 , 3 MiB, 24576 MiB,10.55 W,11.1,104.68,
0 , 3 MiB, 24576 MiB,10.86 W,10.8,105.72,
