utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.19 W,11.0,1.06,0.1578,2966364760.0,
0 , 3 MiB, 24576 MiB,9.91 W,10.9,2.09,
0 , 3 MiB, 24576 MiB,9.74 W,10.8,3.13,
0 , 3 MiB, 24576 MiB,9.56 W,11.1,4.16,
0 , 3 MiB, 24576 MiB,10.19 W,10.6,5.2,
0 , 3 MiB, 24576 MiB,10.01 W,11.0,6.23,
0 , 3 MiB, 24576 MiB,10.50 W,12.1,7.26,
0 , 3 MiB, 24576 MiB,10.01 W,11.0,8.3,
0 , 3 MiB, 24576 MiB,10.01 W,10.8,9.33,
0 , 3 MiB, 24576 MiB,9.93 W,10.9,10.36,
0 , 3 MiB, 24576 MiB,9.91 W,11.3,11.4,
0 , 3 MiB, 24576 MiB,10.09 W,10.8,12.43,
0 , 3 MiB, 24576 MiB,10.20 W,11.3,13.47,
0 , 3 MiB, 24576 MiB,10.26 W,11.0,14.5,
0 , 3 MiB, 24576 MiB,10.03 W,11.4,15.53,
0 , 3 MiB, 24576 MiB,9.74 W,11.0,16.57,
0 , 3 MiB, 24576 MiB,9.86 W,11.0,17.6,
0 , 3 MiB, 24576 MiB,9.85 W,10.9,18.63,
0 , 3 MiB, 24576 MiB,10.05 W,10.8,19.67,
0 , 3 MiB, 24576 MiB,10.05 W,10.7,20.7,
0 , 3 MiB, 24576 MiB,10.43 W,11.3,21.74,
0 , 3 MiB, 24576 MiB,10.20 W,11.2,22.77,
0 , 3 MiB, 24576 MiB,10.60 W,10.9,23.81,
0 , 3 MiB, 24576 MiB,10.06 W,10.8,24.84,
0 , 3 MiB, 24576 MiB,10.54 W,11.1,25.88,
0 , 3 MiB, 24576 MiB,10.18 W,11.1,26.92,
0 , 3 MiB, 24576 MiB,10.27 W,10.9,27.95,
0 , 3 MiB, 24576 MiB,10.21 W,11.1,28.99,
0 , 3 MiB, 24576 MiB,9.99 W,10.9,30.02,
0 , 3 MiB, 24576 MiB,10.10 W,11.2,31.06,
0 , 3 MiB, 24576 MiB,10.32 W,10.6,32.09,
0 , 3 MiB, 24576 MiB,10.40 W,10.6,33.13,
0 , 3 MiB, 24576 MiB,10.19 W,10.8,34.16,
0 , 3 MiB, 24576 MiB,10.34 W,11.1,35.19,
0 , 3 MiB, 24576 MiB,10.13 W,11.0,36.23,
0 , 3 MiB, 24576 MiB,10.02 W,11.5,37.26,
0 , 3 MiB, 24576 MiB,10.14 W,11.1,38.3,
0 , 3 MiB, 24576 MiB,10.56 W,11.5,39.33,
0 , 3 MiB, 24576 MiB,10.47 W,10.7,40.36,
0 , 3 MiB, 24576 MiB,10.14 W,11.4,41.4,
0 , 3 MiB, 24576 MiB,9.82 W,10.7,42.43,
0 , 3 MiB, 24576 MiB,10.04 W,10.8,43.46,
0 , 3 MiB, 24576 MiB,10.24 W,10.8,44.5,
0 , 3 MiB, 24576 MiB,10.40 W,11.0,45.53,
0 , 3 MiB, 24576 MiB,10.54 W,10.6,46.57,
0 , 3 MiB, 24576 MiB,10.05 W,10.8,47.6,
0 , 3 MiB, 24576 MiB,10.03 W,10.6,48.63,
0 , 3 MiB, 24576 MiB,9.84 W,10.7,49.67,
0 , 3 MiB, 24576 MiB,10.82 W,10.9,50.7,
0 , 3 MiB, 24576 MiB,10.45 W,11.5,51.74,
0 , 3 MiB, 24576 MiB,10.50 W,10.5,52.77,
0 , 3 MiB, 24576 MiB,10.59 W,10.7,53.8,
0 , 3 MiB, 24576 MiB,10.39 W,10.9,54.84,
0 , 3 MiB, 24576 MiB,10.81 W,10.8,55.87,
0 , 3 MiB, 24576 MiB,10.65 W,10.9,56.91,
0 , 3 MiB, 24576 MiB,10.23 W,10.6,57.94,
0 , 3 MiB, 24576 MiB,10.09 W,10.7,58.97,
0 , 3 MiB, 24576 MiB,10.62 W,10.7,60.01,
0 , 3 MiB, 24576 MiB,9.79 W,11.3,61.04,
0 , 3 MiB, 24576 MiB,9.90 W,10.8,62.07,
0 , 3 MiB, 24576 MiB,10.37 W,10.7,63.11,
0 , 3 MiB, 24576 MiB,10.48 W,11.0,64.14,
0 , 3 MiB, 24576 MiB,10.20 W,11.0,65.18,
0 , 3 MiB, 24576 MiB,10.27 W,10.9,66.21,
0 , 3 MiB, 24576 MiB,10.27 W,11.7,67.24,
0 , 3 MiB, 24576 MiB,10.11 W,10.8,68.28,
0 , 3 MiB, 24576 MiB,10.12 W,10.5,69.31,
0 , 3 MiB, 24576 MiB,10.83 W,10.7,70.35,
0 , 3 MiB, 24576 MiB,10.80 W,11.0,71.38,
0 , 3 MiB, 24576 MiB,10.54 W,11.0,72.41,
0 , 3 MiB, 24576 MiB,10.19 W,10.7,73.45,
0 , 3 MiB, 24576 MiB,10.07 W,10.5,74.48,
0 , 3 MiB, 24576 MiB,10.28 W,10.8,75.51,
0 , 3 MiB, 24576 MiB,10.21 W,11.0,76.55,
0 , 3 MiB, 24576 MiB,10.29 W,10.7,77.58,
0 , 3 MiB, 24576 MiB,10.40 W,10.9,78.62,
0 , 3 MiB, 24576 MiB,10.68 W,10.8,79.65,
0 , 3 MiB, 24576 MiB,9.82 W,10.6,80.68,
0 , 3 MiB, 24576 MiB,10.30 W,11.3,81.72,
0 , 3 MiB, 24576 MiB,10.03 W,10.7,82.75,
0 , 3 MiB, 24576 MiB,9.97 W,10.8,83.78,
0 , 3 MiB, 24576 MiB,10.05 W,10.4,84.82,
0 , 3 MiB, 24576 MiB,10.09 W,10.7,85.85,
0 , 3 MiB, 24576 MiB,10.48 W,11.0,86.89,
0 , 3 MiB, 24576 MiB,9.93 W,10.8,87.93,
0 , 3 MiB, 24576 MiB,9.84 W,10.6,88.96,
0 , 3 MiB, 24576 MiB,10.55 W,10.6,90.0,
0 , 3 MiB, 24576 MiB,10.33 W,11.6,91.03,
0 , 3 MiB, 24576 MiB,10.27 W,10.9,92.07,
0 , 3 MiB, 24576 MiB,10.21 W,10.6,93.1,
0 , 3 MiB, 24576 MiB,10.35 W,10.8,94.14,
0 , 3 MiB, 24576 MiB,10.26 W,10.6,95.17,
0 , 3 MiB, 24576 MiB,10.34 W,10.6,96.21,
0 , 3 MiB, 24576 MiB,10.48 W,11.5,97.25,
0 , 3 MiB, 24576 MiB,10.43 W,10.4,98.28,
0 , 3 MiB, 24576 MiB,9.90 W,11.2,99.32,
0 , 3 MiB, 24576 MiB,10.16 W,10.8,100.35,
0 , 3 MiB, 24576 MiB,10.18 W,10.3,101.39,
0 , 3 MiB, 24576 MiB,10.44 W,10.6,102.42,
0 , 3 MiB, 24576 MiB,10.52 W,10.7,103.45,
0 , 3 MiB, 24576 MiB,10.70 W,10.9,104.49,
0 , 3 MiB, 24576 MiB,10.59 W,10.5,105.52,
0 , 3 MiB, 24576 MiB,9.97 W,11.0,106.55,
0 , 3 MiB, 24576 MiB,10.09 W,10.6,107.59,
0 , 3 MiB, 24576 MiB,10.01 W,10.4,108.62,
0 , 3 MiB, 24576 MiB,10.66 W,10.5,109.65,
0 , 3 MiB, 24576 MiB,10.36 W,10.5,110.69,
0 , 3 MiB, 24576 MiB,10.30 W,11.0,111.72,
0 , 3 MiB, 24576 MiB,9.85 W,11.1,112.75,
0 , 3 MiB, 24576 MiB,10.22 W,10.5,113.79,
0 , 3 MiB, 24576 MiB,9.89 W,10.7,114.82,
0 , 3 MiB, 24576 MiB,10.28 W,10.7,115.85,
0 , 3 MiB, 24576 MiB,10.37 W,10.4,116.89,
0 , 3 MiB, 24576 MiB,10.18 W,10.8,117.92,
0 , 3 MiB, 24576 MiB,10.23 W,10.3,118.96,
0 , 3 MiB, 24576 MiB,10.58 W,10.4,119.99,
0 , 3 MiB, 24576 MiB,10.22 W,10.4,121.02,
0 , 3 MiB, 24576 MiB,10.21 W,11.0,122.06,
0 , 3 MiB, 24576 MiB,10.01 W,11.7,123.09,
0 , 3 MiB, 24576 MiB,9.70 W,10.4,124.13,
0 , 3 MiB, 24576 MiB,9.90 W,10.5,125.16,
0 , 3 MiB, 24576 MiB,9.84 W,10.6,126.19,
0 , 3 MiB, 24576 MiB,9.76 W,11.1,127.23,
0 , 3 MiB, 24576 MiB,9.39 W,10.4,128.26,
0 , 3 MiB, 24576 MiB,10.22 W,10.4,129.29,
0 , 3 MiB, 24576 MiB,10.10 W,10.5,130.33,
0 , 3 MiB, 24576 MiB,10.17 W,10.5,131.36,
0 , 3 MiB, 24576 MiB,9.96 W,10.7,132.4,
0 , 3 MiB, 24576 MiB,9.66 W,10.7,133.43,
0 , 3 MiB, 24576 MiB,9.87 W,10.5,134.46,
0 , 3 MiB, 24576 MiB,10.35 W,10.6,135.5,
0 , 3 MiB, 24576 MiB,10.56 W,11.2,136.53,
0 , 3 MiB, 24576 MiB,10.61 W,11.0,137.56,
0 , 3 MiB, 24576 MiB,10.20 W,10.5,138.6,
0 , 3 MiB, 24576 MiB,9.72 W,10.5,139.63,
0 , 3 MiB, 24576 MiB,9.94 W,10.6,140.66,
0 , 3 MiB, 24576 MiB,9.83 W,11.8,141.7,
0 , 3 MiB, 24576 MiB,9.85 W,15.5,142.73,
0 , 3 MiB, 24576 MiB,10.03 W,11.4,143.77,
0 , 3 MiB, 24576 MiB,10.12 W,10.7,144.8,
0 , 3 MiB, 24576 MiB,9.52 W,10.6,145.83,
0 , 3 MiB, 24576 MiB,9.49 W,10.5,146.87,
0 , 3 MiB, 24576 MiB,9.67 W,11.1,147.9,
0 , 3 MiB, 24576 MiB,10.24 W,10.5,148.93,
0 , 3 MiB, 24576 MiB,10.08 W,10.7,149.97,
0 , 3 MiB, 24576 MiB,10.09 W,10.7,151.0,
0 , 3 MiB, 24576 MiB,10.41 W,11.0,152.04,
0 , 3 MiB, 24576 MiB,9.98 W,10.6,153.07,
0 , 3 MiB, 24576 MiB,10.10 W,10.6,154.1,
0 , 3 MiB, 24576 MiB,10.28 W,10.4,155.14,
0 , 3 MiB, 24576 MiB,10.17 W,10.5,156.17,
0 , 3 MiB, 24576 MiB,9.90 W,11.1,157.2,
0 , 3 MiB, 24576 MiB,10.17 W,11.3,158.24,
0 , 3 MiB, 24576 MiB,10.15 W,10.6,159.27,
0 , 3 MiB, 24576 MiB,10.37 W,10.6,160.3,
0 , 3 MiB, 24576 MiB,10.20 W,10.6,161.34,
0 , 3 MiB, 24576 MiB,10.51 W,11.8,162.37,
0 , 3 MiB, 24576 MiB,10.36 W,10.9,163.41,
0 , 3 MiB, 24576 MiB,10.04 W,10.4,164.44,
0 , 3 MiB, 24576 MiB,9.82 W,10.5,165.48,
0 , 3 MiB, 24576 MiB,9.91 W,10.9,166.51,
0 , 3 MiB, 24576 MiB,9.98 W,10.9,167.54,
0 , 3 MiB, 24576 MiB,10.32 W,10.5,168.58,
0 , 3 MiB, 24576 MiB,10.39 W,10.7,169.61,
0 , 3 MiB, 24576 MiB,10.55 W,10.5,170.64,
0 , 3 MiB, 24576 MiB,10.48 W,11.2,171.68,
0 , 3 MiB, 24576 MiB,9.85 W,10.6,172.71,
0 , 3 MiB, 24576 MiB,9.78 W,10.5,173.74,
0 , 3 MiB, 24576 MiB,9.84 W,10.4,174.78,
0 , 3 MiB, 24576 MiB,10.55 W,10.8,175.81,
0 , 3 MiB, 24576 MiB,10.12 W,10.6,176.84,
0 , 3 MiB, 24576 MiB,10.19 W,11.1,177.88,
0 , 3 MiB, 24576 MiB,9.84 W,10.5,178.91,
0 , 3 MiB, 24576 MiB,10.03 W,10.4,179.95,
0 , 3 MiB, 24576 MiB,10.06 W,10.8,180.98,
0 , 3 MiB, 24576 MiB,10.02 W,10.6,182.01,
0 , 3 MiB, 24576 MiB,9.96 W,10.7,183.05,
0 , 3 MiB, 24576 MiB,10.31 W,10.5,184.08,
0 , 3 MiB, 24576 MiB,10.18 W,10.6,185.12,
0 , 3 MiB, 24576 MiB,9.96 W,10.7,186.15,
0 , 3 MiB, 24576 MiB,10.14 W,11.4,187.19,
0 , 3 MiB, 24576 MiB,10.09 W,10.7,188.23,
0 , 3 MiB, 24576 MiB,10.10 W,10.5,189.26,
0 , 3 MiB, 24576 MiB,10.02 W,10.8,190.3,
0 , 3 MiB, 24576 MiB,9.85 W,10.7,191.33,
0 , 3 MiB, 24576 MiB,9.76 W,10.5,192.37,
0 , 3 MiB, 24576 MiB,9.75 W,10.9,193.41,
0 , 3 MiB, 24576 MiB,10.09 W,10.6,194.44,
0 , 3 MiB, 24576 MiB,10.21 W,10.4,195.48,
0 , 3 MiB, 24576 MiB,9.85 W,10.7,196.51,
0 , 3 MiB, 24576 MiB,9.89 W,11.0,197.55,
0 , 3 MiB, 24576 MiB,10.02 W,10.7,198.59,
0 , 3 MiB, 24576 MiB,9.92 W,10.6,199.62,
0 , 3 MiB, 24576 MiB,10.54 W,10.4,200.66,
0 , 3 MiB, 24576 MiB,10.26 W,11.2,201.69,
0 , 3 MiB, 24576 MiB,10.34 W,10.9,202.72,
0 , 3 MiB, 24576 MiB,10.33 W,10.4,203.75,
0 , 3 MiB, 24576 MiB,9.75 W,10.8,204.79,
0 , 3 MiB, 24576 MiB,9.99 W,10.6,205.83,
0 , 3 MiB, 24576 MiB,10.33 W,10.7,206.87,
0 , 3 MiB, 24576 MiB,10.12 W,10.5,207.9,
0 , 3 MiB, 24576 MiB,10.16 W,10.9,208.94,
0 , 3 MiB, 24576 MiB,10.23 W,10.7,209.98,
0 , 3 MiB, 24576 MiB,10.32 W,10.6,211.01,
0 , 3 MiB, 24576 MiB,9.81 W,10.5,212.04,
0 , 3 MiB, 24576 MiB,9.98 W,11.1,213.08,
0 , 3 MiB, 24576 MiB,10.25 W,10.6,214.11,
0 , 3 MiB, 24576 MiB,10.12 W,10.8,215.15,
0 , 3 MiB, 24576 MiB,10.15 W,10.5,216.18,
0 , 3 MiB, 24576 MiB,10.40 W,11.6,217.21,
0 , 3 MiB, 24576 MiB,10.52 W,10.7,218.25,
0 , 3 MiB, 24576 MiB,10.44 W,12.2,219.28,
0 , 3 MiB, 24576 MiB,10.01 W,10.9,220.31,
0 , 3 MiB, 24576 MiB,9.99 W,10.8,221.35,
0 , 3 MiB, 24576 MiB,10.29 W,11.3,222.38,
0 , 3 MiB, 24576 MiB,10.11 W,11.0,223.41,
0 , 3 MiB, 24576 MiB,10.12 W,10.7,224.45,
0 , 3 MiB, 24576 MiB,10.24 W,10.8,225.48,
0 , 3 MiB, 24576 MiB,10.31 W,10.8,226.51,
0 , 3 MiB, 24576 MiB,9.81 W,10.6,227.55,
0 , 3 MiB, 24576 MiB,10.23 W,11.2,228.58,
0 , 3 MiB, 24576 MiB,10.15 W,10.8,229.61,
0 , 3 MiB, 24576 MiB,9.92 W,10.6,230.65,
0 , 3 MiB, 24576 MiB,10.10 W,11.5,231.68,
0 , 3 MiB, 24576 MiB,10.23 W,10.9,232.71,
