utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,12.41 W,11.7,157.06,
0 %, 3 MiB, 24576 MiB,12.22 W,10.8,158.1,
0 %, 3 MiB, 24576 MiB,11.73 W,10.7,159.13,
0 %, 3 MiB, 24576 MiB,12.02 W,10.6,160.16,
0 %, 3 MiB, 24576 MiB,11.74 W,10.7,161.19,
0 %, 3 MiB, 24576 MiB,11.75 W,10.8,162.23,
0 %, 3 MiB, 24576 MiB,11.17 W,10.8,163.26,
0 %, 3 MiB, 24576 MiB,11.18 W,11.0,164.29,
0 %, 3 MiB, 24576 MiB,11.18 W,10.7,165.33,
0 %, 3 MiB, 24576 MiB,11.37 W,10.8,166.36,
0 %, 3 MiB, 24576 MiB,11.55 W,10.8,167.39,
0 %, 3 MiB, 24576 MiB,11.25 W,10.9,168.42,
0 %, 3 MiB, 24576 MiB,10.91 W,11.5,169.46,
0 %, 3 MiB, 24576 MiB,11.05 W,10.9,170.49,
0 %, 3 MiB, 24576 MiB,10.82 W,10.7,171.52,
0 %, 3 MiB, 24576 MiB,10.89 W,11.5,172.55,
0 %, 3 MiB, 24576 MiB,11.19 W,10.8,173.59,
0 %, 3 MiB, 24576 MiB,11.82 W,10.7,174.62,
0 %, 3 MiB, 24576 MiB,11.19 W,11.3,175.65,
0 %, 3 MiB, 24576 MiB,11.62 W,11.1,176.68,
0 %, 3 MiB, 24576 MiB,11.30 W,11.0,177.72,
0 %, 3 MiB, 24576 MiB,11.53 W,10.6,178.75,
0 %, 3 MiB, 24576 MiB,11.78 W,11.0,179.79,
0 %, 3 MiB, 24576 MiB,11.58 W,10.8,180.82,
0 %, 3 MiB, 24576 MiB,11.70 W,10.7,181.85,
0 %, 3 MiB, 24576 MiB,11.51 W,10.5,182.89,
0 %, 3 MiB, 24576 MiB,11.44 W,11.1,183.92,
0 %, 3 MiB, 24576 MiB,11.43 W,11.4,184.95,
0 %, 3 MiB, 24576 MiB,11.44 W,10.9,185.99,
0 %, 3 MiB, 24576 MiB,11.45 W,11.7,187.02,
0 %, 3 MiB, 24576 MiB,11.48 W,11.1,188.05,
0 %, 3 MiB, 24576 MiB,11.35 W,11.0,189.08,
0 %, 3 MiB, 24576 MiB,11.25 W,10.9,190.12,
0 %, 3 MiB, 24576 MiB,11.46 W,10.8,191.15,
0 %, 3 MiB, 24576 MiB,11.45 W,11.0,192.18,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,193.21,
0 %, 3 MiB, 24576 MiB,11.65 W,10.7,194.25,
0 %, 3 MiB, 24576 MiB,11.68 W,10.7,195.28,
0 %, 3 MiB, 24576 MiB,11.39 W,10.8,196.31,
0 %, 3 MiB, 24576 MiB,12.04 W,10.6,197.35,
0 %, 3 MiB, 24576 MiB,11.34 W,11.0,198.38,
0 %, 3 MiB, 24576 MiB,11.06 W,11.4,199.41,
0 %, 3 MiB, 24576 MiB,11.56 W,10.8,200.45,
0 %, 3 MiB, 24576 MiB,11.45 W,10.9,201.48,
0 %, 3 MiB, 24576 MiB,10.94 W,11.3,202.51,
0 %, 3 MiB, 24576 MiB,11.72 W,10.6,203.54,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,204.57,
0 %, 3 MiB, 24576 MiB,11.22 W,11.0,205.61,
0 %, 3 MiB, 24576 MiB,10.81 W,10.7,206.64,
0 %, 3 MiB, 24576 MiB,11.42 W,10.7,207.67,
0 %, 3 MiB, 24576 MiB,11.23 W,10.8,208.71,
0 %, 3 MiB, 24576 MiB,11.35 W,10.9,209.74,
0 %, 3 MiB, 24576 MiB,11.56 W,10.7,210.77,
0 %, 3 MiB, 24576 MiB,11.95 W,10.7,211.8,
0 %, 3 MiB, 24576 MiB,11.65 W,10.7,212.84,
0 %, 3 MiB, 24576 MiB,11.93 W,10.9,213.87,
0 %, 3 MiB, 24576 MiB,11.28 W,11.3,214.9,
0 %, 3 MiB, 24576 MiB,11.48 W,10.6,215.93,
0 %, 3 MiB, 24576 MiB,10.89 W,11.8,216.97,
0 %, 3 MiB, 24576 MiB,10.96 W,10.9,218.0,
0 %, 3 MiB, 24576 MiB,11.88 W,10.7,219.03,
0 %, 3 MiB, 24576 MiB,11.11 W,10.9,220.07,
0 %, 3 MiB, 24576 MiB,11.66 W,10.9,221.1,
0 %, 3 MiB, 24576 MiB,11.26 W,10.7,222.13,
0 %, 3 MiB, 24576 MiB,11.61 W,10.7,223.16,
0 %, 3 MiB, 24576 MiB,12.10 W,10.7,224.2,
0 %, 3 MiB, 24576 MiB,12.34 W,10.6,225.23,
0 %, 3 MiB, 24576 MiB,11.74 W,10.7,226.26,
0 %, 3 MiB, 24576 MiB,11.65 W,11.0,227.29,
0 %, 3 MiB, 24576 MiB,11.75 W,10.8,228.33,
0 %, 3 MiB, 24576 MiB,11.76 W,10.8,229.36,
0 %, 3 MiB, 24576 MiB,11.27 W,11.5,230.39,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,231.43,
0 %, 3 MiB, 24576 MiB,11.77 W,11.4,232.46,
0 %, 3 MiB, 24576 MiB,11.14 W,10.9,233.49,
0 %, 3 MiB, 24576 MiB,10.84 W,10.8,234.52,
0 %, 3 MiB, 24576 MiB,11.58 W,10.8,235.56,
0 %, 3 MiB, 24576 MiB,11.31 W,11.0,236.59,
0 %, 3 MiB, 24576 MiB,10.68 W,11.9,237.62,
0 %, 3 MiB, 24576 MiB,10.95 W,10.7,238.66,
0 %, 3 MiB, 24576 MiB,10.11 W,11.1,239.69,
0 %, 3 MiB, 24576 MiB,10.93 W,10.6,240.72,
0 %, 3 MiB, 24576 MiB,11.56 W,10.7,241.75,
0 %, 3 MiB, 24576 MiB,11.07 W,10.8,242.79,
0 %, 3 MiB, 24576 MiB,11.77 W,10.9,243.82,
0 %, 3 MiB, 24576 MiB,11.50 W,11.3,244.85,
0 %, 3 MiB, 24576 MiB,11.33 W,11.1,245.88,
