utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.62 W,11.5,1.06,0.54,124082355,
0 %, 3 MiB, 24576 MiB,12.33 W,11.8,2.1,
0 %, 3 MiB, 24576 MiB,12.11 W,12.1,41.33,
0 %, 3 MiB, 24576 MiB,11.50 W,12.0,42.37,
0 %, 3 MiB, 24576 MiB,11.66 W,12.1,43.4,
0 %, 3 MiB, 24576 MiB,11.85 W,12.4,44.43,
0 %, 3 MiB, 24576 MiB,11.26 W,11.7,45.47,
0 %, 3 MiB, 24576 MiB,11.65 W,12.3,46.5,
0 %, 3 MiB, 24576 MiB,11.45 W,13.0,47.54,
0 %, 3 MiB, 24576 MiB,10.94 W,12.0,48.57,
0 %, 3 MiB, 24576 MiB,11.51 W,12.2,49.6,
0 %, 3 MiB, 24576 MiB,11.30 W,12.0,50.63,
0 %, 3 MiB, 24576 MiB,11.84 W,12.0,51.66,
0 %, 3 MiB, 24576 MiB,11.98 W,11.9,52.69,
0 %, 3 MiB, 24576 MiB,11.64 W,12.0,53.72,
0 %, 3 MiB, 24576 MiB,11.87 W,12.3,54.75,
0 %, 3 MiB, 24576 MiB,11.73 W,12.1,55.79,
0 %, 3 MiB, 24576 MiB,12.36 W,12.0,56.82,
0 %, 3 MiB, 24576 MiB,12.65 W,12.0,57.86,
0 %, 3 MiB, 24576 MiB,12.00 W,12.1,58.88,
0 %, 3 MiB, 24576 MiB,11.33 W,12.2,59.92,
0 %, 3 MiB, 24576 MiB,11.46 W,11.9,60.95,
0 %, 3 MiB, 24576 MiB,11.78 W,12.2,61.99,
0 %, 3 MiB, 24576 MiB,11.47 W,12.9,63.02,
0 %, 3 MiB, 24576 MiB,11.74 W,12.2,64.05,
0 %, 3 MiB, 24576 MiB,11.65 W,12.0,65.09,
0 %, 3 MiB, 24576 MiB,12.03 W,11.9,66.12,
0 %, 3 MiB, 24576 MiB,11.39 W,11.9,67.15,
0 %, 3 MiB, 24576 MiB,11.45 W,11.9,68.19,
0 %, 3 MiB, 24576 MiB,12.05 W,12.1,69.22,
0 %, 3 MiB, 24576 MiB,11.82 W,12.3,70.25,
0 %, 3 MiB, 24576 MiB,11.98 W,11.9,71.28,
0 %, 3 MiB, 24576 MiB,12.08 W,12.1,72.32,
0 %, 3 MiB, 24576 MiB,12.23 W,11.9,73.35,
0 %, 3 MiB, 24576 MiB,12.10 W,12.2,74.39,
0 %, 3 MiB, 24576 MiB,11.73 W,12.2,75.42,
0 %, 3 MiB, 24576 MiB,12.35 W,11.7,76.45,
0 %, 3 MiB, 24576 MiB,12.28 W,12.5,77.49,
0 %, 3 MiB, 24576 MiB,12.31 W,12.1,78.52,
0 %, 3 MiB, 24576 MiB,12.00 W,12.0,79.55,
0 %, 3 MiB, 24576 MiB,12.09 W,12.0,80.58,
0 %, 3 MiB, 24576 MiB,11.69 W,12.1,81.62,
0 %, 3 MiB, 24576 MiB,12.28 W,12.2,82.65,
0 %, 3 MiB, 24576 MiB,11.36 W,11.8,83.68,
0 %, 3 MiB, 24576 MiB,11.59 W,12.0,84.72,
0 %, 3 MiB, 24576 MiB,11.71 W,12.3,85.75,
0 %, 3 MiB, 24576 MiB,10.84 W,11.9,86.78,
0 %, 3 MiB, 24576 MiB,11.61 W,12.0,87.81,
0 %, 3 MiB, 24576 MiB,11.67 W,12.0,88.84,
0 %, 3 MiB, 24576 MiB,12.01 W,12.4,89.88,
0 %, 3 MiB, 24576 MiB,11.38 W,11.7,90.91,
0 %, 3 MiB, 24576 MiB,11.27 W,12.2,91.94,
0 %, 3 MiB, 24576 MiB,11.68 W,12.7,92.98,
0 %, 3 MiB, 24576 MiB,12.26 W,12.2,94.01,
0 %, 3 MiB, 24576 MiB,12.17 W,12.6,95.04,
0 %, 3 MiB, 24576 MiB,12.23 W,12.0,96.07,
0 %, 3 MiB, 24576 MiB,11.91 W,11.9,97.1,
0 %, 3 MiB, 24576 MiB,11.72 W,12.0,98.13,
0 %, 3 MiB, 24576 MiB,11.71 W,11.8,99.17,
0 %, 3 MiB, 24576 MiB,11.46 W,12.6,100.2,
0 %, 3 MiB, 24576 MiB,12.23 W,11.9,101.24,
0 %, 3 MiB, 24576 MiB,11.90 W,11.7,102.27,
0 %, 3 MiB, 24576 MiB,11.46 W,11.7,103.3,
0 %, 3 MiB, 24576 MiB,11.82 W,12.1,104.33,
0 %, 3 MiB, 24576 MiB,12.25 W,12.6,105.36,
0 %, 3 MiB, 24576 MiB,12.35 W,11.8,106.39,
0 %, 3 MiB, 24576 MiB,11.92 W,12.7,107.43,
0 %, 3 MiB, 24576 MiB,11.55 W,13.3,108.46,
0 %, 3 MiB, 24576 MiB,11.48 W,11.8,109.49,
0 %, 3 MiB, 24576 MiB,11.67 W,12.1,110.52,
0 %, 3 MiB, 24576 MiB,11.96 W,12.1,111.55,
0 %, 3 MiB, 24576 MiB,11.55 W,12.1,112.59,
0 %, 3 MiB, 24576 MiB,11.93 W,12.3,113.62,
0 %, 3 MiB, 24576 MiB,11.70 W,12.0,114.65,
0 %, 3 MiB, 24576 MiB,11.72 W,12.5,115.68,
0 %, 3 MiB, 24576 MiB,12.08 W,11.9,116.72,
0 %, 3 MiB, 24576 MiB,11.78 W,11.9,117.75,
0 %, 3 MiB, 24576 MiB,12.44 W,12.2,118.79,
0 %, 3 MiB, 24576 MiB,11.90 W,12.2,119.82,
0 %, 3 MiB, 24576 MiB,11.65 W,12.5,120.85,
0 %, 3 MiB, 24576 MiB,11.30 W,11.9,121.89,
0 %, 3 MiB, 24576 MiB,11.61 W,12.4,122.92,
0 %, 3 MiB, 24576 MiB,12.03 W,11.8,123.96,
0 %, 3 MiB, 24576 MiB,11.86 W,11.8,124.99,
0 %, 3 MiB, 24576 MiB,11.83 W,11.9,126.02,
0 %, 3 MiB, 24576 MiB,11.75 W,12.0,127.05,
0 %, 3 MiB, 24576 MiB,12.28 W,11.7,128.08,
0 %, 3 MiB, 24576 MiB,12.35 W,12.0,129.12,
0 %, 3 MiB, 24576 MiB,11.83 W,12.0,130.15,
0 %, 3 MiB, 24576 MiB,11.56 W,12.3,131.18,
0 %, 3 MiB, 24576 MiB,11.66 W,11.7,132.22,
0 %, 3 MiB, 24576 MiB,11.81 W,11.9,133.25,
0 %, 3 MiB, 24576 MiB,11.34 W,11.7,134.29,
0 %, 3 MiB, 24576 MiB,11.47 W,12.1,135.32,
0 %, 3 MiB, 24576 MiB,11.78 W,11.8,136.35,
0 %, 3 MiB, 24576 MiB,11.43 W,12.8,137.39,
0 %, 3 MiB, 24576 MiB,11.23 W,12.1,138.42,
0 %, 3 MiB, 24576 MiB,11.79 W,11.9,139.46,
0 %, 3 MiB, 24576 MiB,11.78 W,11.9,140.49,
0 %, 3 MiB, 24576 MiB,11.80 W,11.9,141.53,
0 %, 3 MiB, 24576 MiB,11.48 W,11.9,142.56,
0 %, 3 MiB, 24576 MiB,11.58 W,12.1,143.59,
0 %, 3 MiB, 24576 MiB,12.32 W,11.8,144.63,
0 %, 3 MiB, 24576 MiB,11.80 W,12.2,145.66,
0 %, 3 MiB, 24576 MiB,11.91 W,12.1,146.69,
0 %, 3 MiB, 24576 MiB,11.46 W,11.9,147.73,
0 %, 3 MiB, 24576 MiB,11.98 W,11.9,148.76,
0 %, 3 MiB, 24576 MiB,11.67 W,12.0,149.79,
0 %, 3 MiB, 24576 MiB,11.73 W,12.5,150.82,
0 %, 3 MiB, 24576 MiB,12.12 W,12.0,151.86,
0 %, 3 MiB, 24576 MiB,12.13 W,12.2,152.89,
0 %, 3 MiB, 24576 MiB,12.36 W,11.9,153.92,
0 %, 3 MiB, 24576 MiB,11.22 W,12.8,154.95,
0 %, 3 MiB, 24576 MiB,11.80 W,12.0,155.99,
0 %, 3 MiB, 24576 MiB,11.91 W,12.1,157.02,
0 %, 3 MiB, 24576 MiB,11.88 W,11.7,158.06,
0 %, 3 MiB, 24576 MiB,11.45 W,12.1,159.09,
0 %, 3 MiB, 24576 MiB,12.03 W,12.0,160.12,
0 %, 3 MiB, 24576 MiB,12.13 W,12.5,161.16,
0 %, 3 MiB, 24576 MiB,12.06 W,12.0,162.19,
0 %, 3 MiB, 24576 MiB,11.61 W,12.0,163.23,
0 %, 3 MiB, 24576 MiB,11.98 W,12.2,164.26,
0 %, 3 MiB, 24576 MiB,12.13 W,11.9,165.3,
0 %, 3 MiB, 24576 MiB,11.79 W,12.2,166.33,
0 %, 3 MiB, 24576 MiB,11.93 W,12.5,167.37,
0 %, 3 MiB, 24576 MiB,11.93 W,11.9,168.4,
0 %, 3 MiB, 24576 MiB,12.20 W,12.7,169.43,
0 %, 3 MiB, 24576 MiB,12.27 W,12.0,170.47,
0 %, 3 MiB, 24576 MiB,12.04 W,11.7,171.5,
0 %, 3 MiB, 24576 MiB,12.19 W,11.9,172.53,
0 %, 3 MiB, 24576 MiB,12.18 W,12.0,173.56,
0 %, 3 MiB, 24576 MiB,11.81 W,11.8,174.59,
0 %, 3 MiB, 24576 MiB,11.27 W,12.1,175.63,
0 %, 3 MiB, 24576 MiB,11.84 W,12.2,176.66,
0 %, 3 MiB, 24576 MiB,11.24 W,11.7,177.69,
0 %, 3 MiB, 24576 MiB,11.50 W,12.2,178.72,
0 %, 3 MiB, 24576 MiB,11.48 W,11.9,179.76,
0 %, 3 MiB, 24576 MiB,11.88 W,12.0,180.79,
0 %, 3 MiB, 24576 MiB,11.37 W,12.1,181.82,
0 %, 3 MiB, 24576 MiB,11.80 W,15.7,182.85,
0 %, 3 MiB, 24576 MiB,11.89 W,14.4,183.89,
0 %, 3 MiB, 24576 MiB,12.13 W,12.1,184.92,
0 %, 3 MiB, 24576 MiB,12.13 W,12.2,185.96,
0 %, 3 MiB, 24576 MiB,12.56 W,11.9,186.99,
0 %, 3 MiB, 24576 MiB,12.13 W,11.9,188.03,
0 %, 3 MiB, 24576 MiB,11.94 W,11.8,189.06,
0 %, 3 MiB, 24576 MiB,12.12 W,11.6,190.09,
0 %, 3 MiB, 24576 MiB,12.49 W,11.8,191.12,
0 %, 3 MiB, 24576 MiB,12.39 W,12.6,192.16,
0 %, 3 MiB, 24576 MiB,11.94 W,11.9,193.2,
0 %, 3 MiB, 24576 MiB,12.43 W,11.8,194.23,
0 %, 3 MiB, 24576 MiB,12.77 W,12.2,195.26,
0 %, 3 MiB, 24576 MiB,12.27 W,12.1,196.29,
0 %, 3 MiB, 24576 MiB,11.95 W,12.6,197.33,
0 %, 3 MiB, 24576 MiB,12.04 W,12.0,198.37,
0 %, 3 MiB, 24576 MiB,11.75 W,11.8,199.4,
0 %, 3 MiB, 24576 MiB,11.96 W,12.1,200.43,
0 %, 3 MiB, 24576 MiB,11.80 W,11.9,201.46,
0 %, 3 MiB, 24576 MiB,11.91 W,12.1,202.49,
0 %, 3 MiB, 24576 MiB,11.90 W,12.1,203.52,
0 %, 3 MiB, 24576 MiB,11.82 W,11.9,204.55,
0 %, 3 MiB, 24576 MiB,11.65 W,11.7,205.58,
0 %, 3 MiB, 24576 MiB,11.56 W,12.6,206.62,
0 %, 3 MiB, 24576 MiB,11.86 W,12.0,207.65,
0 %, 3 MiB, 24576 MiB,11.93 W,11.6,208.68,
0 %, 3 MiB, 24576 MiB,12.03 W,11.8,209.72,
0 %, 3 MiB, 24576 MiB,11.52 W,12.0,210.75,
0 %, 3 MiB, 24576 MiB,12.00 W,12.5,211.78,
0 %, 3 MiB, 24576 MiB,11.86 W,12.9,212.82,
0 %, 3 MiB, 24576 MiB,12.12 W,12.5,213.85,
0 %, 3 MiB, 24576 MiB,12.06 W,13.0,214.88,
0 %, 3 MiB, 24576 MiB,11.90 W,12.0,215.91,
0 %, 3 MiB, 24576 MiB,12.04 W,12.2,216.94,
0 %, 3 MiB, 24576 MiB,12.47 W,12.3,217.98,
0 %, 3 MiB, 24576 MiB,11.77 W,12.0,219.01,
0 %, 3 MiB, 24576 MiB,12.48 W,12.3,220.04,
0 %, 3 MiB, 24576 MiB,12.03 W,12.0,221.07,
0 %, 3 MiB, 24576 MiB,11.98 W,12.1,222.11,
0 %, 3 MiB, 24576 MiB,11.65 W,12.0,223.14,
0 %, 3 MiB, 24576 MiB,12.03 W,11.8,224.18,
0 %, 3 MiB, 24576 MiB,11.71 W,12.0,225.21,
0 %, 3 MiB, 24576 MiB,11.44 W,12.1,226.25,
0 %, 3 MiB, 24576 MiB,11.90 W,12.7,227.28,
0 %, 3 MiB, 24576 MiB,11.99 W,12.2,228.31,
0 %, 3 MiB, 24576 MiB,11.96 W,11.8,229.34,
0 %, 3 MiB, 24576 MiB,12.15 W,11.9,230.37,
0 %, 3 MiB, 24576 MiB,12.69 W,13.3,231.4,
0 %, 3 MiB, 24576 MiB,12.25 W,11.9,232.44,
0 %, 3 MiB, 24576 MiB,12.03 W,11.9,233.47,
0 %, 3 MiB, 24576 MiB,11.50 W,12.0,234.5,
0 %, 3 MiB, 24576 MiB,12.34 W,12.0,235.53,
0 %, 3 MiB, 24576 MiB,11.81 W,12.1,236.57,
0 %, 3 MiB, 24576 MiB,12.20 W,12.1,237.6,
0 %, 3 MiB, 24576 MiB,12.46 W,11.9,238.63,
0 %, 3 MiB, 24576 MiB,12.43 W,12.1,239.67,
0 %, 3 MiB, 24576 MiB,11.93 W,12.0,240.7,
0 %, 3 MiB, 24576 MiB,11.90 W,12.3,241.73,
0 %, 3 MiB, 24576 MiB,11.34 W,12.4,242.76,
0 %, 3 MiB, 24576 MiB,11.74 W,12.0,243.79,
0 %, 3 MiB, 24576 MiB,11.44 W,12.0,244.83,
0 %, 3 MiB, 24576 MiB,12.16 W,11.9,245.86,
0 %, 3 MiB, 24576 MiB,12.08 W,11.9,246.89,
0 %, 3 MiB, 24576 MiB,12.35 W,11.7,247.92,
0 %, 3 MiB, 24576 MiB,11.93 W,11.9,248.95,
0 %, 3 MiB, 24576 MiB,12.22 W,12.0,249.98,
0 %, 3 MiB, 24576 MiB,11.82 W,12.0,251.02,
0 %, 3 MiB, 24576 MiB,12.05 W,11.9,252.05,
0 %, 3 MiB, 24576 MiB,12.27 W,12.1,253.09,
0 %, 3 MiB, 24576 MiB,12.24 W,12.2,254.13,
0 %, 3 MiB, 24576 MiB,11.94 W,11.8,255.16,
0 %, 3 MiB, 24576 MiB,12.19 W,11.8,256.2,
0 %, 3 MiB, 24576 MiB,11.97 W,12.2,257.23,
0 %, 3 MiB, 24576 MiB,11.80 W,12.5,258.26,
0 %, 3 MiB, 24576 MiB,11.84 W,11.8,259.29,
0 %, 3 MiB, 24576 MiB,12.29 W,12.0,260.33,
0 %, 3 MiB, 24576 MiB,12.48 W,12.1,261.36,
0 %, 3 MiB, 24576 MiB,12.70 W,11.9,262.4,
0 %, 3 MiB, 24576 MiB,12.44 W,12.1,263.43,
0 %, 3 MiB, 24576 MiB,12.34 W,12.1,264.47,
0 %, 3 MiB, 24576 MiB,12.25 W,12.0,265.5,
0 %, 3 MiB, 24576 MiB,12.32 W,12.2,266.53,
0 %, 3 MiB, 24576 MiB,12.02 W,12.4,267.56,
0 %, 3 MiB, 24576 MiB,11.56 W,11.8,268.6,
0 %, 3 MiB, 24576 MiB,11.22 W,12.2,269.63,
0 %, 3 MiB, 24576 MiB,12.08 W,12.2,270.67,
0 %, 3 MiB, 24576 MiB,12.01 W,12.0,271.7,
0 %, 3 MiB, 24576 MiB,12.11 W,13.0,272.73,
0 %, 3 MiB, 24576 MiB,12.23 W,12.4,273.76,
0 %, 3 MiB, 24576 MiB,12.07 W,12.3,274.79,
0 %, 3 MiB, 24576 MiB,11.69 W,11.9,275.82,
0 %, 3 MiB, 24576 MiB,11.93 W,12.0,276.86,
0 %, 3 MiB, 24576 MiB,12.15 W,11.9,277.89,
0 %, 3 MiB, 24576 MiB,12.10 W,12.1,278.93,
0 %, 3 MiB, 24576 MiB,11.80 W,11.8,279.97,
0 %, 3 MiB, 24576 MiB,12.76 W,11.8,281.0,
0 %, 3 MiB, 24576 MiB,12.43 W,11.9,282.03,
0 %, 3 MiB, 24576 MiB,12.32 W,12.3,283.07,
0 %, 3 MiB, 24576 MiB,11.65 W,11.9,284.1,
0 %, 3 MiB, 24576 MiB,12.45 W,11.7,285.14,
0 %, 3 MiB, 24576 MiB,12.55 W,12.1,286.17,
0 %, 3 MiB, 24576 MiB,12.10 W,12.4,287.2,
0 %, 3 MiB, 24576 MiB,11.87 W,13.0,288.23,
0 %, 3 MiB, 24576 MiB,12.15 W,12.0,289.27,
0 %, 3 MiB, 24576 MiB,12.35 W,11.9,290.3,
0 %, 3 MiB, 24576 MiB,12.09 W,12.1,291.33,
0 %, 3 MiB, 24576 MiB,11.65 W,13.0,292.37,
0 %, 3 MiB, 24576 MiB,12.39 W,12.2,293.4,
0 %, 3 MiB, 24576 MiB,12.09 W,12.2,294.43,
0 %, 3 MiB, 24576 MiB,12.37 W,12.0,295.47,
0 %, 3 MiB, 24576 MiB,12.75 W,11.9,296.5,
0 %, 3 MiB, 24576 MiB,12.23 W,11.9,297.53,
0 %, 3 MiB, 24576 MiB,12.42 W,12.4,298.57,
0 %, 3 MiB, 24576 MiB,11.86 W,12.1,299.6,
0 %, 3 MiB, 24576 MiB,11.25 W,12.2,300.63,
0 %, 3 MiB, 24576 MiB,11.80 W,12.0,301.66,
0 %, 3 MiB, 24576 MiB,12.07 W,13.0,302.7,
0 %, 3 MiB, 24576 MiB,11.55 W,11.9,303.73,
0 %, 3 MiB, 24576 MiB,12.05 W,11.9,304.76,
0 %, 3 MiB, 24576 MiB,12.28 W,11.9,305.79,
0 %, 3 MiB, 24576 MiB,12.08 W,11.9,306.83,
0 %, 3 MiB, 24576 MiB,12.48 W,12.2,307.86,
0 %, 3 MiB, 24576 MiB,12.16 W,12.0,308.89,
0 %, 3 MiB, 24576 MiB,11.95 W,11.6,309.93,
0 %, 3 MiB, 24576 MiB,12.03 W,12.1,310.96,
0 %, 3 MiB, 24576 MiB,12.17 W,11.8,311.99,
0 %, 3 MiB, 24576 MiB,12.43 W,12.4,313.02,
0 %, 3 MiB, 24576 MiB,12.42 W,12.1,314.06,
0 %, 3 MiB, 24576 MiB,12.18 W,11.8,315.09,
0 %, 3 MiB, 24576 MiB,11.80 W,11.9,316.13,
0 %, 3 MiB, 24576 MiB,11.41 W,12.0,317.16,
0 %, 3 MiB, 24576 MiB,11.63 W,12.8,318.19,
0 %, 3 MiB, 24576 MiB,12.01 W,12.0,319.23,
