utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.91 W,11.7,127.52,
0 %, 3 MiB, 24576 MiB,12.09 W,11.4,128.55,
0 %, 3 MiB, 24576 MiB,12.03 W,11.7,129.6,
0 %, 3 MiB, 24576 MiB,12.36 W,12.5,130.63,
0 %, 3 MiB, 24576 MiB,12.11 W,11.7,131.67,
0 %, 3 MiB, 24576 MiB,12.67 W,11.9,132.71,
0 %, 3 MiB, 24576 MiB,12.53 W,11.8,133.74,
0 %, 3 MiB, 24576 MiB,11.85 W,11.4,134.78,
0 %, 3 MiB, 24576 MiB,11.74 W,11.5,135.81,
0 %, 3 MiB, 24576 MiB,12.08 W,11.6,136.85,
0 %, 3 MiB, 24576 MiB,11.77 W,11.4,137.89,
0 %, 3 MiB, 24576 MiB,11.90 W,11.6,138.92,
0 %, 3 MiB, 24576 MiB,11.47 W,11.3,139.96,
0 %, 3 MiB, 24576 MiB,12.07 W,11.5,141.0,
0 %, 3 MiB, 24576 MiB,11.95 W,11.7,142.03,
0 %, 3 MiB, 24576 MiB,12.05 W,11.5,143.07,
0 %, 3 MiB, 24576 MiB,11.18 W,11.6,144.1,
0 %, 3 MiB, 24576 MiB,11.38 W,12.4,145.14,
0 %, 3 MiB, 24576 MiB,11.54 W,11.9,146.18,
0 %, 3 MiB, 24576 MiB,11.24 W,11.7,147.21,
0 %, 3 MiB, 24576 MiB,11.83 W,11.7,148.25,
0 %, 3 MiB, 24576 MiB,11.48 W,11.4,149.29,
0 %, 3 MiB, 24576 MiB,11.43 W,11.6,150.32,
0 %, 3 MiB, 24576 MiB,11.95 W,11.4,151.36,
0 %, 3 MiB, 24576 MiB,11.58 W,11.6,152.39,
0 %, 3 MiB, 24576 MiB,11.47 W,11.3,153.43,
0 %, 3 MiB, 24576 MiB,11.43 W,12.4,154.47,
0 %, 3 MiB, 24576 MiB,11.61 W,13.9,155.51,
0 %, 3 MiB, 24576 MiB,11.93 W,13.9,156.54,
0 %, 3 MiB, 24576 MiB,11.52 W,11.6,157.57,
0 %, 3 MiB, 24576 MiB,12.00 W,11.3,158.61,
0 %, 3 MiB, 24576 MiB,11.52 W,11.7,159.65,
0 %, 3 MiB, 24576 MiB,11.78 W,12.1,160.68,
0 %, 3 MiB, 24576 MiB,12.03 W,11.6,161.71,
0 %, 3 MiB, 24576 MiB,12.40 W,11.6,162.75,
0 %, 3 MiB, 24576 MiB,11.92 W,11.9,163.78,
0 %, 3 MiB, 24576 MiB,12.30 W,11.3,164.82,
0 %, 3 MiB, 24576 MiB,11.43 W,11.7,165.86,
0 %, 3 MiB, 24576 MiB,11.94 W,11.5,166.89,
0 %, 3 MiB, 24576 MiB,12.10 W,11.7,167.93,
0 %, 3 MiB, 24576 MiB,11.04 W,11.5,168.96,
0 %, 3 MiB, 24576 MiB,11.67 W,11.5,170.0,
0 %, 3 MiB, 24576 MiB,10.72 W,11.5,171.04,
0 %, 3 MiB, 24576 MiB,11.27 W,11.9,172.07,
0 %, 3 MiB, 24576 MiB,11.87 W,11.4,173.11,
0 %, 3 MiB, 24576 MiB,11.12 W,11.6,174.15,
0 %, 3 MiB, 24576 MiB,11.39 W,12.6,175.19,
0 %, 3 MiB, 24576 MiB,11.60 W,11.5,176.23,
0 %, 3 MiB, 24576 MiB,11.33 W,12.3,177.26,
0 %, 3 MiB, 24576 MiB,11.65 W,11.5,178.3,
0 %, 3 MiB, 24576 MiB,11.79 W,11.7,179.34,
0 %, 3 MiB, 24576 MiB,10.59 W,11.7,180.38,
0 %, 3 MiB, 24576 MiB,10.81 W,11.4,181.42,
0 %, 3 MiB, 24576 MiB,11.58 W,11.7,182.46,
0 %, 3 MiB, 24576 MiB,11.65 W,11.4,183.49,
0 %, 3 MiB, 24576 MiB,11.51 W,11.4,184.53,
