utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.75 W,11.1,1.06,0.4681,124082355,
0 %, 3 MiB, 24576 MiB,11.23 W,10.6,2.09,
0 %, 3 MiB, 24576 MiB,11.69 W,10.8,99.19,
0 %, 3 MiB, 24576 MiB,11.98 W,10.9,100.22,
0 %, 3 MiB, 24576 MiB,11.02 W,10.8,101.25,
0 %, 3 MiB, 24576 MiB,12.76 W,10.8,102.28,
0 %, 3 MiB, 24576 MiB,12.54 W,10.8,103.32,
0 %, 3 MiB, 24576 MiB,12.52 W,10.8,104.35,
0 %, 3 MiB, 24576 MiB,12.41 W,10.6,105.38,
0 %, 3 MiB, 24576 MiB,10.71 W,10.7,106.42,
0 %, 3 MiB, 24576 MiB,11.39 W,10.6,107.45,
0 %, 3 MiB, 24576 MiB,11.62 W,10.8,108.48,
0 %, 3 MiB, 24576 MiB,11.31 W,10.6,109.51,
0 %, 3 MiB, 24576 MiB,11.35 W,11.6,110.55,
0 %, 3 MiB, 24576 MiB,11.47 W,11.2,111.58,
0 %, 3 MiB, 24576 MiB,11.77 W,11.1,112.61,
0 %, 3 MiB, 24576 MiB,11.46 W,10.7,113.64,
0 %, 3 MiB, 24576 MiB,11.30 W,11.0,114.68,
0 %, 3 MiB, 24576 MiB,10.81 W,10.6,115.71,
0 %, 3 MiB, 24576 MiB,11.81 W,10.9,116.74,
0 %, 3 MiB, 24576 MiB,11.51 W,10.7,117.78,
0 %, 3 MiB, 24576 MiB,11.53 W,10.7,118.81,
0 %, 3 MiB, 24576 MiB,11.20 W,11.1,119.84,
0 %, 3 MiB, 24576 MiB,11.26 W,10.6,120.88,
0 %, 3 MiB, 24576 MiB,11.09 W,10.7,121.91,
0 %, 3 MiB, 24576 MiB,12.06 W,10.7,122.94,
0 %, 3 MiB, 24576 MiB,11.51 W,10.7,123.98,
0 %, 3 MiB, 24576 MiB,11.40 W,11.2,125.01,
0 %, 3 MiB, 24576 MiB,11.30 W,10.9,126.04,
0 %, 3 MiB, 24576 MiB,11.04 W,11.2,127.08,
0 %, 3 MiB, 24576 MiB,11.32 W,10.5,128.11,
0 %, 3 MiB, 24576 MiB,11.00 W,10.8,129.14,
0 %, 3 MiB, 24576 MiB,11.40 W,11.0,130.18,
0 %, 3 MiB, 24576 MiB,11.82 W,10.8,131.21,
0 %, 3 MiB, 24576 MiB,11.49 W,10.7,132.24,
0 %, 3 MiB, 24576 MiB,11.13 W,10.7,133.27,
0 %, 3 MiB, 24576 MiB,11.21 W,10.5,134.31,
0 %, 3 MiB, 24576 MiB,11.12 W,10.8,135.34,
0 %, 3 MiB, 24576 MiB,11.64 W,11.0,136.37,
0 %, 3 MiB, 24576 MiB,12.08 W,10.9,137.4,
0 %, 3 MiB, 24576 MiB,11.96 W,10.9,138.44,
0 %, 3 MiB, 24576 MiB,11.04 W,10.8,139.47,
0 %, 3 MiB, 24576 MiB,10.89 W,11.3,140.5,
0 %, 3 MiB, 24576 MiB,11.31 W,11.9,141.53,
0 %, 3 MiB, 24576 MiB,11.53 W,11.8,142.57,
0 %, 3 MiB, 24576 MiB,12.10 W,10.8,143.6,
0 %, 3 MiB, 24576 MiB,11.38 W,10.9,144.63,
0 %, 3 MiB, 24576 MiB,11.67 W,10.9,145.66,
0 %, 3 MiB, 24576 MiB,11.90 W,10.8,146.7,
0 %, 3 MiB, 24576 MiB,11.28 W,10.8,147.73,
0 %, 3 MiB, 24576 MiB,11.34 W,10.7,148.76,
0 %, 3 MiB, 24576 MiB,11.65 W,10.8,149.79,
0 %, 3 MiB, 24576 MiB,11.66 W,11.0,150.83,
0 %, 3 MiB, 24576 MiB,12.08 W,10.8,151.86,
0 %, 3 MiB, 24576 MiB,11.47 W,10.7,152.89,
0 %, 3 MiB, 24576 MiB,11.36 W,10.8,153.92,
0 %, 3 MiB, 24576 MiB,11.54 W,11.6,154.96,
0 %, 3 MiB, 24576 MiB,11.02 W,10.8,155.99,
0 %, 3 MiB, 24576 MiB,11.58 W,10.9,157.02,
0 %, 3 MiB, 24576 MiB,11.89 W,11.1,158.05,
0 %, 3 MiB, 24576 MiB,11.91 W,10.9,159.09,
0 %, 3 MiB, 24576 MiB,11.42 W,11.2,160.12,
0 %, 3 MiB, 24576 MiB,11.77 W,10.8,161.15,
0 %, 3 MiB, 24576 MiB,11.52 W,10.7,162.19,
0 %, 3 MiB, 24576 MiB,11.89 W,10.8,163.22,
0 %, 3 MiB, 24576 MiB,11.20 W,10.7,164.25,
0 %, 3 MiB, 24576 MiB,11.88 W,10.7,165.28,
0 %, 3 MiB, 24576 MiB,11.60 W,10.8,166.32,
0 %, 3 MiB, 24576 MiB,11.74 W,10.7,167.35,
0 %, 3 MiB, 24576 MiB,11.82 W,11.0,168.38,
0 %, 3 MiB, 24576 MiB,11.44 W,10.8,169.42,
0 %, 3 MiB, 24576 MiB,12.46 W,11.8,170.45,
0 %, 3 MiB, 24576 MiB,11.95 W,11.3,171.48,
0 %, 3 MiB, 24576 MiB,12.20 W,12.3,172.52,
0 %, 3 MiB, 24576 MiB,11.62 W,11.0,173.55,
0 %, 3 MiB, 24576 MiB,11.37 W,10.9,174.58,
0 %, 3 MiB, 24576 MiB,11.35 W,11.6,175.61,
0 %, 3 MiB, 24576 MiB,11.40 W,10.7,176.65,
0 %, 3 MiB, 24576 MiB,11.71 W,10.7,177.68,
0 %, 3 MiB, 24576 MiB,11.56 W,10.8,178.72,
0 %, 3 MiB, 24576 MiB,12.12 W,10.5,179.75,
0 %, 3 MiB, 24576 MiB,11.72 W,10.8,180.78,
0 %, 3 MiB, 24576 MiB,11.51 W,10.8,181.81,
0 %, 3 MiB, 24576 MiB,11.63 W,10.6,182.85,
0 %, 3 MiB, 24576 MiB,11.37 W,10.9,183.88,
0 %, 3 MiB, 24576 MiB,11.40 W,11.5,184.91,
0 %, 3 MiB, 24576 MiB,12.19 W,11.0,185.95,
0 %, 3 MiB, 24576 MiB,11.61 W,10.7,186.98,
0 %, 3 MiB, 24576 MiB,11.16 W,11.2,188.01,
0 %, 3 MiB, 24576 MiB,11.51 W,10.8,189.04,
0 %, 3 MiB, 24576 MiB,11.48 W,10.9,190.08,
0 %, 3 MiB, 24576 MiB,11.71 W,11.1,191.11,
0 %, 3 MiB, 24576 MiB,11.56 W,10.6,192.14,
0 %, 3 MiB, 24576 MiB,11.69 W,10.9,193.18,
0 %, 3 MiB, 24576 MiB,11.52 W,10.8,194.21,
0 %, 3 MiB, 24576 MiB,11.55 W,10.7,195.24,
0 %, 3 MiB, 24576 MiB,11.24 W,10.6,196.27,
0 %, 3 MiB, 24576 MiB,11.70 W,10.6,197.31,
0 %, 3 MiB, 24576 MiB,11.63 W,10.8,198.34,
0 %, 3 MiB, 24576 MiB,11.83 W,10.6,199.37,
0 %, 3 MiB, 24576 MiB,11.84 W,11.5,200.41,
0 %, 3 MiB, 24576 MiB,11.61 W,10.7,201.44,
0 %, 3 MiB, 24576 MiB,11.64 W,11.0,202.47,
0 %, 3 MiB, 24576 MiB,11.30 W,12.0,203.5,
0 %, 3 MiB, 24576 MiB,11.83 W,10.7,204.53,
0 %, 3 MiB, 24576 MiB,12.07 W,11.1,205.57,
0 %, 3 MiB, 24576 MiB,12.10 W,10.9,206.6,
0 %, 3 MiB, 24576 MiB,11.34 W,10.7,207.63,
0 %, 3 MiB, 24576 MiB,10.94 W,10.9,208.66,
0 %, 3 MiB, 24576 MiB,11.45 W,10.7,209.7,
0 %, 3 MiB, 24576 MiB,10.85 W,10.6,210.73,
0 %, 3 MiB, 24576 MiB,10.91 W,10.9,211.76,
0 %, 3 MiB, 24576 MiB,11.13 W,10.7,212.79,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,213.83,
0 %, 3 MiB, 24576 MiB,11.43 W,11.4,214.86,
0 %, 3 MiB, 24576 MiB,11.24 W,11.0,215.89,
0 %, 3 MiB, 24576 MiB,11.02 W,10.7,216.93,
0 %, 3 MiB, 24576 MiB,11.86 W,10.8,217.96,
0 %, 3 MiB, 24576 MiB,11.60 W,11.3,218.99,
0 %, 3 MiB, 24576 MiB,11.64 W,10.5,220.02,
0 %, 3 MiB, 24576 MiB,11.64 W,10.9,221.06,
0 %, 3 MiB, 24576 MiB,11.63 W,10.7,222.09,
0 %, 3 MiB, 24576 MiB,11.14 W,10.7,223.12,
0 %, 3 MiB, 24576 MiB,11.05 W,11.1,224.15,
0 %, 3 MiB, 24576 MiB,11.60 W,10.8,225.19,
0 %, 3 MiB, 24576 MiB,11.54 W,10.8,226.22,
0 %, 3 MiB, 24576 MiB,11.63 W,10.7,227.25,
0 %, 3 MiB, 24576 MiB,11.39 W,10.9,228.28,
0 %, 3 MiB, 24576 MiB,11.26 W,10.6,229.32,
0 %, 3 MiB, 24576 MiB,11.34 W,11.6,230.35,
0 %, 3 MiB, 24576 MiB,10.87 W,10.8,231.39,
0 %, 3 MiB, 24576 MiB,11.36 W,11.5,232.42,
0 %, 3 MiB, 24576 MiB,10.94 W,11.1,233.45,
0 %, 3 MiB, 24576 MiB,10.83 W,10.7,234.49,
0 %, 3 MiB, 24576 MiB,10.67 W,10.6,235.52,
0 %, 3 MiB, 24576 MiB,11.01 W,11.1,236.56,
0 %, 3 MiB, 24576 MiB,11.31 W,10.7,237.59,
0 %, 3 MiB, 24576 MiB,11.49 W,10.5,238.63,
0 %, 3 MiB, 24576 MiB,11.47 W,10.9,239.66,
0 %, 3 MiB, 24576 MiB,11.58 W,10.8,240.7,
0 %, 3 MiB, 24576 MiB,11.01 W,10.7,241.73,
0 %, 3 MiB, 24576 MiB,10.71 W,10.6,242.76,
0 %, 3 MiB, 24576 MiB,11.03 W,10.7,243.8,
0 %, 3 MiB, 24576 MiB,11.41 W,11.0,244.83,
0 %, 3 MiB, 24576 MiB,11.19 W,11.1,245.86,
0 %, 3 MiB, 24576 MiB,10.97 W,10.8,246.89,
0 %, 3 MiB, 24576 MiB,11.34 W,10.7,247.93,
0 %, 3 MiB, 24576 MiB,11.39 W,11.2,248.96,
0 %, 3 MiB, 24576 MiB,11.76 W,10.9,249.99,
0 %, 3 MiB, 24576 MiB,11.56 W,11.1,251.02,
0 %, 3 MiB, 24576 MiB,11.91 W,11.0,252.06,
0 %, 3 MiB, 24576 MiB,11.05 W,11.1,253.09,
0 %, 3 MiB, 24576 MiB,11.52 W,10.6,254.12,
0 %, 3 MiB, 24576 MiB,10.45 W,10.8,255.15,
0 %, 3 MiB, 24576 MiB,10.20 W,10.8,256.19,
0 %, 3 MiB, 24576 MiB,10.89 W,10.8,257.22,
0 %, 3 MiB, 24576 MiB,11.16 W,10.6,258.25,
0 %, 3 MiB, 24576 MiB,11.10 W,10.6,259.28,
0 %, 3 MiB, 24576 MiB,10.52 W,11.2,260.32,
0 %, 3 MiB, 24576 MiB,11.26 W,10.8,261.35,
0 %, 3 MiB, 24576 MiB,11.04 W,10.7,262.39,
0 %, 3 MiB, 24576 MiB,10.70 W,10.7,263.42,
0 %, 3 MiB, 24576 MiB,10.67 W,12.0,264.45,
0 %, 3 MiB, 24576 MiB,11.35 W,10.9,265.48,
0 %, 3 MiB, 24576 MiB,11.02 W,11.0,266.52,
0 %, 3 MiB, 24576 MiB,11.33 W,10.7,267.55,
0 %, 3 MiB, 24576 MiB,10.93 W,10.9,268.58,
0 %, 3 MiB, 24576 MiB,11.00 W,10.8,269.62,
0 %, 3 MiB, 24576 MiB,11.14 W,10.8,270.64,
0 %, 3 MiB, 24576 MiB,11.49 W,10.8,271.68,
0 %, 3 MiB, 24576 MiB,11.99 W,10.7,272.71,
0 %, 3 MiB, 24576 MiB,11.94 W,10.8,273.75,
0 %, 3 MiB, 24576 MiB,12.49 W,10.8,274.78,
0 %, 3 MiB, 24576 MiB,10.85 W,12.2,275.81,
0 %, 3 MiB, 24576 MiB,10.76 W,10.7,276.85,
0 %, 3 MiB, 24576 MiB,10.86 W,11.0,277.88,
0 %, 3 MiB, 24576 MiB,11.55 W,10.9,278.91,
0 %, 3 MiB, 24576 MiB,11.05 W,11.2,279.94,
0 %, 3 MiB, 24576 MiB,11.12 W,10.7,280.98,
0 %, 3 MiB, 24576 MiB,10.87 W,11.1,282.01,
0 %, 3 MiB, 24576 MiB,10.73 W,10.7,283.04,
0 %, 3 MiB, 24576 MiB,10.42 W,10.8,284.07,
0 %, 3 MiB, 24576 MiB,10.42 W,10.8,285.1,
0 %, 3 MiB, 24576 MiB,11.26 W,10.8,286.14,
0 %, 3 MiB, 24576 MiB,11.22 W,10.7,287.17,
0 %, 3 MiB, 24576 MiB,11.42 W,10.6,288.2,
0 %, 3 MiB, 24576 MiB,11.11 W,10.9,289.24,
0 %, 3 MiB, 24576 MiB,10.85 W,11.7,290.27,
0 %, 3 MiB, 24576 MiB,10.65 W,10.7,291.31,
0 %, 3 MiB, 24576 MiB,10.54 W,11.3,292.34,
0 %, 3 MiB, 24576 MiB,11.30 W,11.0,293.37,
0 %, 3 MiB, 24576 MiB,11.34 W,11.2,294.41,
0 %, 3 MiB, 24576 MiB,10.75 W,10.8,295.44,
0 %, 3 MiB, 24576 MiB,10.41 W,11.2,296.48,
0 %, 3 MiB, 24576 MiB,10.71 W,10.8,297.51,
0 %, 3 MiB, 24576 MiB,10.93 W,10.8,298.55,
0 %, 3 MiB, 24576 MiB,11.34 W,10.8,299.58,
0 %, 3 MiB, 24576 MiB,10.48 W,10.9,300.62,
0 %, 3 MiB, 24576 MiB,10.70 W,10.8,301.65,
0 %, 3 MiB, 24576 MiB,10.82 W,10.7,302.68,
0 %, 3 MiB, 24576 MiB,10.99 W,10.8,303.72,
0 %, 3 MiB, 24576 MiB,11.71 W,10.9,304.76,
0 %, 3 MiB, 24576 MiB,11.60 W,11.6,305.79,
0 %, 3 MiB, 24576 MiB,11.44 W,10.6,306.83,
0 %, 3 MiB, 24576 MiB,11.52 W,10.9,307.86,
0 %, 3 MiB, 24576 MiB,10.91 W,10.7,308.9,
0 %, 3 MiB, 24576 MiB,10.71 W,11.1,309.93,
0 %, 3 MiB, 24576 MiB,10.88 W,10.8,310.97,
0 %, 3 MiB, 24576 MiB,11.34 W,11.2,312.0,
0 %, 3 MiB, 24576 MiB,11.28 W,10.7,313.04,
0 %, 3 MiB, 24576 MiB,10.99 W,10.9,314.07,
0 %, 3 MiB, 24576 MiB,10.35 W,10.9,315.1,
0 %, 3 MiB, 24576 MiB,10.98 W,10.8,316.14,
0 %, 3 MiB, 24576 MiB,10.60 W,10.7,317.17,
0 %, 3 MiB, 24576 MiB,10.47 W,10.9,318.2,
0 %, 3 MiB, 24576 MiB,11.01 W,10.7,319.23,
0 %, 3 MiB, 24576 MiB,11.16 W,11.4,320.27,
0 %, 3 MiB, 24576 MiB,9.83 W,10.8,321.3,
0 %, 3 MiB, 24576 MiB,9.94 W,10.5,322.33,
0 %, 3 MiB, 24576 MiB,10.64 W,11.0,323.37,
0 %, 3 MiB, 24576 MiB,10.91 W,10.7,324.4,
0 %, 3 MiB, 24576 MiB,11.09 W,11.2,325.43,
0 %, 3 MiB, 24576 MiB,11.50 W,12.9,326.46,
0 %, 3 MiB, 24576 MiB,10.40 W,11.2,327.5,
0 %, 3 MiB, 24576 MiB,11.17 W,10.7,328.53,
0 %, 3 MiB, 24576 MiB,10.85 W,10.8,329.56,
0 %, 3 MiB, 24576 MiB,11.03 W,10.8,330.59,
0 %, 3 MiB, 24576 MiB,11.47 W,10.5,331.63,
0 %, 3 MiB, 24576 MiB,11.30 W,11.0,332.66,
0 %, 3 MiB, 24576 MiB,10.66 W,10.8,333.69,
0 %, 3 MiB, 24576 MiB,10.94 W,10.9,334.73,
0 %, 3 MiB, 24576 MiB,10.46 W,11.6,335.76,
0 %, 3 MiB, 24576 MiB,10.97 W,10.9,336.79,
0 %, 3 MiB, 24576 MiB,11.37 W,10.5,337.82,
0 %, 3 MiB, 24576 MiB,11.32 W,10.7,338.85,
0 %, 3 MiB, 24576 MiB,11.57 W,11.0,339.89,
0 %, 3 MiB, 24576 MiB,11.79 W,10.6,340.92,
0 %, 3 MiB, 24576 MiB,10.60 W,11.1,341.95,
0 %, 3 MiB, 24576 MiB,10.38 W,10.5,342.99,
0 %, 3 MiB, 24576 MiB,11.19 W,10.8,344.02,
0 %, 3 MiB, 24576 MiB,11.02 W,10.7,345.05,
0 %, 3 MiB, 24576 MiB,10.88 W,11.0,346.08,
0 %, 3 MiB, 24576 MiB,10.72 W,10.8,347.12,
0 %, 3 MiB, 24576 MiB,10.82 W,10.9,348.15,
0 %, 3 MiB, 24576 MiB,10.94 W,10.9,349.18,
0 %, 3 MiB, 24576 MiB,10.60 W,11.6,350.21,
