utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
2 %, 23633 MiB, 24576 MiB,60.59 W,11.4,406.01,
2 %, 23633 MiB, 24576 MiB,60.70 W,10.6,407.07,
2 %, 23633 MiB, 24576 MiB,60.48 W,10.8,408.14,
2 %, 23633 MiB, 24576 MiB,60.45 W,11.0,409.21,
2 %, 23633 MiB, 24576 MiB,60.44 W,10.9,410.27,
2 %, 23633 MiB, 24576 MiB,60.37 W,10.9,411.33,
2 %, 23633 MiB, 24576 MiB,60.79 W,10.8,412.4,
2 %, 23633 MiB, 24576 MiB,60.49 W,10.8,413.47,
2 %, 23633 MiB, 24576 MiB,60.53 W,11.8,414.54,
2 %, 23633 MiB, 24576 MiB,60.58 W,11.0,415.6,
2 %, 23633 MiB, 24576 MiB,60.46 W,10.7,416.67,
2 %, 23633 MiB, 24576 MiB,60.68 W,11.0,417.74,
2 %, 23633 MiB, 24576 MiB,60.74 W,11.0,418.82,
2 %, 23633 MiB, 24576 MiB,60.70 W,10.7,419.88,
2 %, 23633 MiB, 24576 MiB,60.70 W,11.2,420.95,
