utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.56 W,13.8,221.72,
0 , 3 MiB, 24576 MiB,9.62 W,14.1,222.76,
0 , 3 MiB, 24576 MiB,10.25 W,15.3,223.79,
0 , 3 MiB, 24576 MiB,10.26 W,13.9,224.83,
0 , 3 MiB, 24576 MiB,10.16 W,13.5,225.86,
0 , 3 MiB, 24576 MiB,9.85 W,14.7,226.9,
0 , 3 MiB, 24576 MiB,9.69 W,13.2,227.93,
0 , 3 MiB, 24576 MiB,9.16 W,13.9,228.97,
0 , 3 MiB, 24576 MiB,10.03 W,14.8,230.0,
0 , 3 MiB, 24576 MiB,9.57 W,13.8,231.04,
0 , 3 MiB, 24576 MiB,9.12 W,14.0,232.07,
0 , 3 MiB, 24576 MiB,9.34 W,14.2,233.11,
0 , 3 MiB, 24576 MiB,9.45 W,13.2,234.14,
0 , 3 MiB, 24576 MiB,9.68 W,15.7,235.18,
0 , 3 MiB, 24576 MiB,9.75 W,13.1,236.21,
0 , 3 MiB, 24576 MiB,9.43 W,14.6,237.25,
0 , 3 MiB, 24576 MiB,9.57 W,13.6,238.28,
0 , 3 MiB, 24576 MiB,9.76 W,14.4,239.32,
0 , 3 MiB, 24576 MiB,9.56 W,13.2,240.35,
0 , 3 MiB, 24576 MiB,9.78 W,15.9,241.39,
0 , 3 MiB, 24576 MiB,10.34 W,11.3,242.42,
0 , 3 MiB, 24576 MiB,10.06 W,15.8,243.46,
0 , 3 MiB, 24576 MiB,9.96 W,13.8,244.49,
0 , 3 MiB, 24576 MiB,10.22 W,14.6,245.53,
0 , 3 MiB, 24576 MiB,9.89 W,13.2,246.57,
0 , 3 MiB, 24576 MiB,9.72 W,15.4,247.6,
0 , 3 MiB, 24576 MiB,8.90 W,12.8,248.64,
0 , 3 MiB, 24576 MiB,9.01 W,15.0,249.67,
0 , 3 MiB, 24576 MiB,9.32 W,13.4,250.71,
0 , 3 MiB, 24576 MiB,9.47 W,12.7,251.74,
0 , 3 MiB, 24576 MiB,9.26 W,14.2,252.78,
0 , 3 MiB, 24576 MiB,9.30 W,13.9,253.81,
0 , 3 MiB, 24576 MiB,9.69 W,15.6,254.85,
0 , 3 MiB, 24576 MiB,10.18 W,14.3,255.88,
0 , 3 MiB, 24576 MiB,10.02 W,14.6,256.92,
0 , 3 MiB, 24576 MiB,9.81 W,15.0,257.95,
0 , 3 MiB, 24576 MiB,9.63 W,14.3,258.99,
0 , 3 MiB, 24576 MiB,9.84 W,15.6,260.02,
0 , 3 MiB, 24576 MiB,9.88 W,13.8,261.06,
0 , 3 MiB, 24576 MiB,9.16 W,13.3,262.1,
0 , 3 MiB, 24576 MiB,9.56 W,15.5,263.13,
0 , 3 MiB, 24576 MiB,9.13 W,13.2,264.17,
0 , 3 MiB, 24576 MiB,9.74 W,14.9,265.2,
0 , 3 MiB, 24576 MiB,9.75 W,14.6,266.24,
0 , 3 MiB, 24576 MiB,9.84 W,14.0,267.27,
0 , 3 MiB, 24576 MiB,9.87 W,14.8,268.31,
0 , 3 MiB, 24576 MiB,9.66 W,14.2,269.34,
0 , 3 MiB, 24576 MiB,9.81 W,13.8,270.38,
0 , 3 MiB, 24576 MiB,9.49 W,14.2,271.41,
0 , 3 MiB, 24576 MiB,9.48 W,13.7,272.45,
0 , 3 MiB, 24576 MiB,9.80 W,15.2,273.48,
0 , 3 MiB, 24576 MiB,10.39 W,12.7,274.52,
0 , 3 MiB, 24576 MiB,10.11 W,15.4,275.55,
0 , 3 MiB, 24576 MiB,9.95 W,12.4,276.59,
0 , 3 MiB, 24576 MiB,10.21 W,13.4,277.63,
0 , 3 MiB, 24576 MiB,9.60 W,15.2,278.66,
0 , 3 MiB, 24576 MiB,9.77 W,13.4,279.69,
0 , 3 MiB, 24576 MiB,9.95 W,15.2,280.73,
0 , 3 MiB, 24576 MiB,9.84 W,14.4,281.77,
0 , 3 MiB, 24576 MiB,9.92 W,13.5,282.8,
0 , 3 MiB, 24576 MiB,9.76 W,15.2,283.84,
0 , 3 MiB, 24576 MiB,9.72 W,14.2,284.87,
