utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,9.79 W,18.5,100.38,
0 , 3 MiB, 24576 MiB,10.60 W,14.5,101.42,
0 , 3 MiB, 24576 MiB,10.11 W,17.0,102.47,
0 , 3 MiB, 24576 MiB,10.21 W,17.5,103.52,
0 , 3 MiB, 24576 MiB,9.81 W,17.1,104.56,
0 , 3 MiB, 24576 MiB,9.78 W,14.5,105.61,
0 , 3 MiB, 24576 MiB,10.47 W,16.0,106.65,
0 , 3 MiB, 24576 MiB,10.52 W,17.0,107.7,
0 , 3 MiB, 24576 MiB,10.43 W,18.0,108.75,
0 , 3 MiB, 24576 MiB,10.42 W,15.9,109.79,
0 , 3 MiB, 24576 MiB,10.00 W,15.0,110.84,
0 , 3 MiB, 24576 MiB,10.40 W,17.0,111.89,
0 , 3 MiB, 24576 MiB,10.47 W,17.2,112.94,
0 , 3 MiB, 24576 MiB,10.41 W,16.6,113.98,
0 , 3 MiB, 24576 MiB,9.92 W,15.8,115.03,
0 , 3 MiB, 24576 MiB,10.27 W,17.8,116.08,
0 , 3 MiB, 24576 MiB,10.62 W,17.3,117.12,
0 , 3 MiB, 24576 MiB,10.50 W,15.6,118.17,
0 , 3 MiB, 24576 MiB,9.98 W,18.2,119.22,
0 , 3 MiB, 24576 MiB,9.89 W,18.5,120.26,
0 , 3 MiB, 24576 MiB,10.12 W,16.0,121.31,
0 , 3 MiB, 24576 MiB,10.18 W,17.9,122.35,
0 , 3 MiB, 24576 MiB,9.64 W,18.7,123.4,
0 , 3 MiB, 24576 MiB,10.03 W,16.7,124.45,
0 , 3 MiB, 24576 MiB,10.37 W,18.4,125.5,
0 , 3 MiB, 24576 MiB,10.47 W,17.7,126.54,
0 , 3 MiB, 24576 MiB,10.33 W,15.5,127.59,
0 , 3 MiB, 24576 MiB,9.98 W,16.0,128.64,
0 , 3 MiB, 24576 MiB,9.94 W,17.7,129.68,
0 , 3 MiB, 24576 MiB,10.31 W,17.5,130.73,
0 , 3 MiB, 24576 MiB,10.01 W,17.1,131.77,
