utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
2 %, 23477 MiB, 24576 MiB,58.86 W,14.6,1.11,0.21,2052567059,
5 %, 23633 MiB, 24576 MiB,63.73 W,13.8,2.18,
7 %, 23633 MiB, 24576 MiB,63.47 W,14.3,165.78,
8 %, 23633 MiB, 24576 MiB,62.88 W,13.4,166.85,
8 %, 23633 MiB, 24576 MiB,64.74 W,13.4,167.92,
8 %, 23633 MiB, 24576 MiB,62.83 W,13.8,168.99,
8 %, 23633 MiB, 24576 MiB,64.20 W,13.4,170.05,
8 %, 23633 MiB, 24576 MiB,63.42 W,13.2,171.12,
8 %, 23633 MiB, 24576 MiB,63.06 W,13.4,172.19,
8 %, 23633 MiB, 24576 MiB,64.37 W,13.6,173.25,
8 %, 23633 MiB, 24576 MiB,63.34 W,13.5,174.32,
8 %, 23633 MiB, 24576 MiB,63.11 W,13.5,175.39,
8 %, 23633 MiB, 24576 MiB,64.96 W,13.3,176.46,
8 %, 23633 MiB, 24576 MiB,63.08 W,13.5,177.55,
8 %, 23633 MiB, 24576 MiB,62.19 W,13.4,178.62,
8 %, 23633 MiB, 24576 MiB,63.95 W,13.5,179.69,
8 %, 23633 MiB, 24576 MiB,62.50 W,14.7,180.76,
8 %, 23633 MiB, 24576 MiB,64.09 W,13.7,181.83,
7 %, 23633 MiB, 24576 MiB,63.86 W,13.8,182.9,
7 %, 23633 MiB, 24576 MiB,62.90 W,13.9,183.96,
7 %, 23633 MiB, 24576 MiB,64.06 W,13.3,185.03,
7 %, 23633 MiB, 24576 MiB,62.89 W,13.5,186.1,
7 %, 23633 MiB, 24576 MiB,62.89 W,13.1,187.17,
7 %, 23633 MiB, 24576 MiB,63.61 W,13.4,188.24,
7 %, 23633 MiB, 24576 MiB,62.94 W,13.4,189.31,
7 %, 23633 MiB, 24576 MiB,63.52 W,13.2,190.37,
7 %, 23633 MiB, 24576 MiB,63.30 W,13.0,191.44,
7 %, 23633 MiB, 24576 MiB,61.14 W,13.3,192.51,
7 %, 23633 MiB, 24576 MiB,63.53 W,13.5,193.58,
7 %, 23633 MiB, 24576 MiB,62.04 W,13.3,194.64,
7 %, 23633 MiB, 24576 MiB,62.63 W,14.3,195.71,
7 %, 23633 MiB, 24576 MiB,63.59 W,13.7,196.78,
8 %, 23633 MiB, 24576 MiB,62.26 W,13.2,197.84,
8 %, 23633 MiB, 24576 MiB,63.45 W,14.0,198.91,
7 %, 23633 MiB, 24576 MiB,63.31 W,13.2,199.98,
8 %, 23633 MiB, 24576 MiB,62.71 W,13.4,201.05,
8 %, 23633 MiB, 24576 MiB,63.68 W,13.6,202.12,
8 %, 23633 MiB, 24576 MiB,63.33 W,13.4,203.19,
8 %, 23633 MiB, 24576 MiB,62.77 W,13.8,204.26,
8 %, 23633 MiB, 24576 MiB,65.11 W,13.5,205.33,
8 %, 23633 MiB, 24576 MiB,63.29 W,13.2,206.39,
7 %, 23633 MiB, 24576 MiB,61.63 W,13.2,207.46,
7 %, 23633 MiB, 24576 MiB,63.49 W,13.4,208.53,
7 %, 23633 MiB, 24576 MiB,62.17 W,13.8,209.61,
7 %, 23633 MiB, 24576 MiB,61.25 W,14.0,210.68,
7 %, 23633 MiB, 24576 MiB,63.45 W,12.5,211.76,
6 %, 23633 MiB, 24576 MiB,63.06 W,8.9,212.83,
7 %, 23633 MiB, 24576 MiB,62.92 W,13.7,213.89,
8 %, 23633 MiB, 24576 MiB,63.76 W,13.0,214.96,
8 %, 23633 MiB, 24576 MiB,63.46 W,13.2,216.03,
7 %, 23633 MiB, 24576 MiB,61.89 W,13.5,217.11,
7 %, 23633 MiB, 24576 MiB,64.14 W,13.4,218.17,
8 %, 23633 MiB, 24576 MiB,63.36 W,13.6,219.24,
8 %, 23633 MiB, 24576 MiB,62.21 W,13.4,220.31,
8 %, 23633 MiB, 24576 MiB,64.96 W,13.2,221.38,
8 %, 23633 MiB, 24576 MiB,63.30 W,13.4,222.45,
8 %, 23633 MiB, 24576 MiB,63.70 W,13.5,223.52,
8 %, 23633 MiB, 24576 MiB,64.04 W,13.5,224.59,
8 %, 23633 MiB, 24576 MiB,63.49 W,13.9,225.66,
8 %, 23633 MiB, 24576 MiB,63.83 W,13.7,226.73,
8 %, 23633 MiB, 24576 MiB,64.13 W,13.2,227.8,
8 %, 23633 MiB, 24576 MiB,63.34 W,13.2,228.86,
8 %, 23633 MiB, 24576 MiB,64.60 W,13.6,229.93,
8 %, 23633 MiB, 24576 MiB,63.53 W,13.3,231.0,
8 %, 23633 MiB, 24576 MiB,63.36 W,13.3,232.07,
8 %, 23633 MiB, 24576 MiB,65.12 W,13.1,233.14,
8 %, 23633 MiB, 24576 MiB,63.91 W,13.4,234.22,
8 %, 23633 MiB, 24576 MiB,63.08 W,13.5,235.28,
8 %, 23633 MiB, 24576 MiB,64.14 W,13.4,236.35,
8 %, 23633 MiB, 24576 MiB,63.68 W,13.3,237.42,
8 %, 23633 MiB, 24576 MiB,61.67 W,13.3,238.49,
8 %, 23633 MiB, 24576 MiB,63.71 W,13.5,239.56,
8 %, 23633 MiB, 24576 MiB,63.51 W,14.0,240.62,
7 %, 23633 MiB, 24576 MiB,63.07 W,13.6,241.69,
8 %, 23633 MiB, 24576 MiB,64.69 W,14.0,242.76,
7 %, 23633 MiB, 24576 MiB,63.26 W,13.4,243.83,
8 %, 23633 MiB, 24576 MiB,62.78 W,13.7,244.89,
8 %, 23633 MiB, 24576 MiB,63.68 W,13.3,245.96,
8 %, 23633 MiB, 24576 MiB,61.71 W,13.0,247.03,
8 %, 23633 MiB, 24576 MiB,63.73 W,13.5,248.1,
8 %, 23633 MiB, 24576 MiB,63.71 W,13.2,249.16,
8 %, 23633 MiB, 24576 MiB,62.97 W,13.2,250.23,
8 %, 23633 MiB, 24576 MiB,63.35 W,13.6,251.3,
7 %, 23633 MiB, 24576 MiB,63.49 W,13.2,252.37,
7 %, 23633 MiB, 24576 MiB,62.93 W,13.3,253.44,
7 %, 23633 MiB, 24576 MiB,63.88 W,13.5,254.51,
7 %, 23633 MiB, 24576 MiB,62.95 W,13.9,255.57,
7 %, 23633 MiB, 24576 MiB,62.93 W,13.6,256.64,
8 %, 23633 MiB, 24576 MiB,63.63 W,13.3,257.71,
7 %, 23633 MiB, 24576 MiB,62.32 W,13.3,258.78,
7 %, 23633 MiB, 24576 MiB,63.83 W,13.8,259.85,
7 %, 23633 MiB, 24576 MiB,63.32 W,13.5,260.92,
7 %, 23633 MiB, 24576 MiB,62.37 W,13.3,261.99,
7 %, 23633 MiB, 24576 MiB,63.61 W,13.3,263.06,
7 %, 23633 MiB, 24576 MiB,63.58 W,13.4,264.13,
8 %, 23633 MiB, 24576 MiB,62.97 W,13.3,265.19,
8 %, 23633 MiB, 24576 MiB,63.52 W,13.4,266.27,
7 %, 23633 MiB, 24576 MiB,63.32 W,13.4,267.34,
7 %, 23633 MiB, 24576 MiB,61.96 W,13.4,268.41,
7 %, 23633 MiB, 24576 MiB,63.64 W,13.2,269.47,
7 %, 23633 MiB, 24576 MiB,63.78 W,14.1,270.54,
7 %, 23633 MiB, 24576 MiB,62.84 W,13.4,271.61,
7 %, 23633 MiB, 24576 MiB,63.49 W,13.6,272.68,
7 %, 23633 MiB, 24576 MiB,63.34 W,13.2,273.75,
7 %, 23633 MiB, 24576 MiB,62.83 W,13.7,274.81,
7 %, 23633 MiB, 24576 MiB,63.68 W,13.3,275.88,
7 %, 23633 MiB, 24576 MiB,63.16 W,13.2,276.95,
7 %, 23633 MiB, 24576 MiB,63.00 W,13.5,278.02,
7 %, 23633 MiB, 24576 MiB,63.98 W,13.5,279.08,
7 %, 23633 MiB, 24576 MiB,63.07 W,13.3,280.15,
7 %, 23633 MiB, 24576 MiB,62.35 W,13.1,281.22,
7 %, 23633 MiB, 24576 MiB,63.50 W,13.5,282.29,
7 %, 23633 MiB, 24576 MiB,63.14 W,13.3,283.36,
7 %, 23633 MiB, 24576 MiB,63.69 W,13.2,284.43,
7 %, 23633 MiB, 24576 MiB,63.65 W,13.8,285.5,
7 %, 23633 MiB, 24576 MiB,63.08 W,13.4,286.57,
7 %, 23633 MiB, 24576 MiB,63.63 W,13.5,287.64,
8 %, 23633 MiB, 24576 MiB,63.65 W,13.4,288.71,
7 %, 23633 MiB, 24576 MiB,62.57 W,13.5,289.77,
7 %, 23633 MiB, 24576 MiB,62.16 W,13.7,290.85,
7 %, 23633 MiB, 24576 MiB,63.21 W,13.4,291.92,
7 %, 23633 MiB, 24576 MiB,62.08 W,13.5,293.0,
7 %, 23633 MiB, 24576 MiB,62.81 W,13.3,294.07,
7 %, 23633 MiB, 24576 MiB,63.58 W,13.4,295.13,
7 %, 23633 MiB, 24576 MiB,62.28 W,13.4,296.2,
7 %, 23633 MiB, 24576 MiB,63.97 W,13.4,297.27,
8 %, 23633 MiB, 24576 MiB,63.92 W,13.2,298.34,
8 %, 23633 MiB, 24576 MiB,63.19 W,13.6,299.41,
7 %, 23633 MiB, 24576 MiB,63.81 W,14.0,300.48,
7 %, 23633 MiB, 24576 MiB,63.43 W,13.5,301.55,
7 %, 23633 MiB, 24576 MiB,62.89 W,14.1,302.62,
7 %, 23633 MiB, 24576 MiB,63.65 W,13.2,303.69,
8 %, 23633 MiB, 24576 MiB,63.75 W,13.3,304.76,
8 %, 23633 MiB, 24576 MiB,62.30 W,13.6,305.83,
8 %, 23633 MiB, 24576 MiB,63.86 W,13.3,306.89,
8 %, 23633 MiB, 24576 MiB,63.59 W,13.3,307.96,
8 %, 23633 MiB, 24576 MiB,63.48 W,13.3,309.03,
8 %, 23633 MiB, 24576 MiB,63.90 W,13.3,310.1,
8 %, 23633 MiB, 24576 MiB,64.07 W,13.3,311.17,
8 %, 23633 MiB, 24576 MiB,63.29 W,13.3,312.25,
8 %, 23633 MiB, 24576 MiB,63.85 W,13.4,313.32,
7 %, 23633 MiB, 24576 MiB,63.59 W,13.2,314.39,
7 %, 23633 MiB, 24576 MiB,62.93 W,13.8,315.46,
7 %, 23633 MiB, 24576 MiB,63.56 W,13.2,316.53,
7 %, 23633 MiB, 24576 MiB,63.50 W,13.6,317.59,
8 %, 23633 MiB, 24576 MiB,61.52 W,13.4,318.67,
7 %, 23633 MiB, 24576 MiB,63.79 W,13.4,319.74,
7 %, 23633 MiB, 24576 MiB,63.94 W,13.6,320.83,
7 %, 23633 MiB, 24576 MiB,62.36 W,13.3,321.89,
7 %, 23633 MiB, 24576 MiB,62.74 W,13.3,322.97,
7 %, 23633 MiB, 24576 MiB,64.38 W,13.3,324.04,
8 %, 23633 MiB, 24576 MiB,63.23 W,13.2,325.11,
8 %, 23633 MiB, 24576 MiB,61.44 W,13.3,326.17,
8 %, 23633 MiB, 24576 MiB,63.88 W,13.2,327.24,
8 %, 23633 MiB, 24576 MiB,63.30 W,13.1,328.31,
8 %, 23633 MiB, 24576 MiB,64.92 W,13.2,329.38,
8 %, 23633 MiB, 24576 MiB,63.71 W,13.8,330.45,
7 %, 23633 MiB, 24576 MiB,63.18 W,13.5,331.51,
8 %, 23633 MiB, 24576 MiB,63.97 W,13.7,332.58,
8 %, 23633 MiB, 24576 MiB,65.00 W,13.1,333.65,
8 %, 23633 MiB, 24576 MiB,63.23 W,13.3,334.72,
8 %, 23633 MiB, 24576 MiB,65.53 W,13.6,335.79,
8 %, 23633 MiB, 24576 MiB,63.83 W,13.1,336.86,
8 %, 23633 MiB, 24576 MiB,61.34 W,13.3,337.92,
8 %, 23633 MiB, 24576 MiB,63.69 W,13.4,338.99,
8 %, 23633 MiB, 24576 MiB,63.63 W,13.3,340.06,
8 %, 23633 MiB, 24576 MiB,63.52 W,13.3,341.13,
8 %, 23633 MiB, 24576 MiB,64.14 W,13.5,342.2,
7 %, 23633 MiB, 24576 MiB,62.27 W,13.4,343.27,
7 %, 23633 MiB, 24576 MiB,62.50 W,13.6,344.33,
7 %, 23633 MiB, 24576 MiB,63.72 W,14.0,345.41,
7 %, 23633 MiB, 24576 MiB,62.32 W,13.4,346.48,
7 %, 23633 MiB, 24576 MiB,62.90 W,13.6,347.55,
7 %, 23633 MiB, 24576 MiB,63.69 W,13.2,348.62,
7 %, 23633 MiB, 24576 MiB,63.51 W,13.5,349.69,
8 %, 23633 MiB, 24576 MiB,63.21 W,13.7,350.76,
8 %, 23633 MiB, 24576 MiB,64.05 W,13.3,351.83,
8 %, 23633 MiB, 24576 MiB,62.90 W,13.3,352.9,
8 %, 23633 MiB, 24576 MiB,63.57 W,13.4,353.97,
8 %, 23633 MiB, 24576 MiB,64.35 W,13.5,355.04,
8 %, 23633 MiB, 24576 MiB,63.08 W,13.3,356.1,
8 %, 23633 MiB, 24576 MiB,63.94 W,13.4,357.17,
7 %, 23633 MiB, 24576 MiB,63.92 W,13.3,358.24,
7 %, 23633 MiB, 24576 MiB,62.45 W,13.2,359.31,
7 %, 23633 MiB, 24576 MiB,61.05 W,14.3,360.39,
7 %, 23633 MiB, 24576 MiB,64.21 W,13.4,361.46,
8 %, 23633 MiB, 24576 MiB,63.47 W,14.0,362.53,
7 %, 23633 MiB, 24576 MiB,62.18 W,13.5,363.6,
7 %, 23633 MiB, 24576 MiB,64.21 W,13.3,364.67,
7 %, 23633 MiB, 24576 MiB,62.38 W,13.3,365.74,
7 %, 23633 MiB, 24576 MiB,61.66 W,13.8,366.81,
7 %, 23633 MiB, 24576 MiB,63.77 W,13.3,367.88,
7 %, 23633 MiB, 24576 MiB,62.00 W,13.4,368.95,
7 %, 23633 MiB, 24576 MiB,64.27 W,13.4,370.02,
7 %, 23633 MiB, 24576 MiB,63.73 W,13.2,371.08,
7 %, 23633 MiB, 24576 MiB,63.17 W,13.1,372.15,
7 %, 23633 MiB, 24576 MiB,63.97 W,13.4,373.22,
7 %, 23633 MiB, 24576 MiB,63.49 W,13.5,374.29,
7 %, 23633 MiB, 24576 MiB,62.98 W,13.8,375.37,
7 %, 23633 MiB, 24576 MiB,64.31 W,13.3,376.44,
7 %, 23633 MiB, 24576 MiB,63.63 W,13.3,377.52,
7 %, 23633 MiB, 24576 MiB,63.05 W,13.6,378.59,
7 %, 23633 MiB, 24576 MiB,64.49 W,13.4,379.65,
7 %, 23633 MiB, 24576 MiB,63.58 W,13.4,380.72,
7 %, 23633 MiB, 24576 MiB,62.92 W,13.9,381.79,
7 %, 23633 MiB, 24576 MiB,63.33 W,13.2,382.86,
7 %, 23633 MiB, 24576 MiB,63.18 W,13.4,383.92,
7 %, 23633 MiB, 24576 MiB,61.22 W,13.3,384.99,
7 %, 23633 MiB, 24576 MiB,63.57 W,13.1,386.06,
7 %, 23633 MiB, 24576 MiB,62.39 W,13.3,387.13,
8 %, 23633 MiB, 24576 MiB,63.31 W,13.4,388.19,
8 %, 23633 MiB, 24576 MiB,63.92 W,13.2,389.26,
8 %, 23633 MiB, 24576 MiB,63.44 W,14.0,390.33,
7 %, 23633 MiB, 24576 MiB,64.18 W,13.3,391.4,
7 %, 23633 MiB, 24576 MiB,64.50 W,13.3,392.47,
7 %, 23633 MiB, 24576 MiB,62.71 W,13.9,393.53,
8 %, 23633 MiB, 24576 MiB,63.87 W,13.3,394.6,
8 %, 23633 MiB, 24576 MiB,63.53 W,13.5,395.67,
8 %, 23633 MiB, 24576 MiB,62.83 W,13.7,396.74,
8 %, 23633 MiB, 24576 MiB,63.80 W,13.3,397.81,
8 %, 23633 MiB, 24576 MiB,63.62 W,13.5,398.88,
8 %, 23633 MiB, 24576 MiB,62.87 W,13.1,399.94,
8 %, 23633 MiB, 24576 MiB,64.53 W,13.3,401.01,
8 %, 23633 MiB, 24576 MiB,63.40 W,13.4,402.08,
8 %, 23633 MiB, 24576 MiB,62.50 W,13.3,403.15,
8 %, 23633 MiB, 24576 MiB,63.77 W,13.3,404.22,
8 %, 23633 MiB, 24576 MiB,62.96 W,13.6,405.29,
8 %, 23633 MiB, 24576 MiB,63.03 W,13.5,406.36,
8 %, 23633 MiB, 24576 MiB,63.71 W,13.3,407.43,
7 %, 23633 MiB, 24576 MiB,62.05 W,13.6,408.5,
7 %, 23633 MiB, 24576 MiB,62.75 W,13.1,409.58,
8 %, 23633 MiB, 24576 MiB,63.81 W,13.4,410.65,
8 %, 23633 MiB, 24576 MiB,63.44 W,13.7,411.72,
8 %, 23633 MiB, 24576 MiB,63.21 W,13.5,412.79,
8 %, 23633 MiB, 24576 MiB,65.22 W,13.4,413.86,
8 %, 23633 MiB, 24576 MiB,63.13 W,13.4,414.93,
7 %, 23633 MiB, 24576 MiB,62.95 W,13.3,416.0,
7 %, 23633 MiB, 24576 MiB,63.40 W,13.3,417.07,
7 %, 23633 MiB, 24576 MiB,62.97 W,13.4,418.13,
7 %, 23633 MiB, 24576 MiB,62.55 W,13.4,419.2,
8 %, 23633 MiB, 24576 MiB,63.91 W,14.0,420.27,
8 %, 23633 MiB, 24576 MiB,63.12 W,13.7,421.34,
8 %, 23633 MiB, 24576 MiB,62.76 W,14.8,422.42,
