utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,9.61 W,16.5,96.64,
0 %, 3 MiB, 24576 MiB,10.28 W,16.3,97.69,
0 %, 3 MiB, 24576 MiB,10.43 W,16.1,98.73,
0 %, 3 MiB, 24576 MiB,9.90 W,16.3,99.77,
0 %, 3 MiB, 24576 MiB,9.74 W,16.5,100.81,
0 %, 3 MiB, 24576 MiB,9.99 W,16.3,101.85,
0 %, 3 MiB, 24576 MiB,9.88 W,15.7,102.89,
0 %, 3 MiB, 24576 MiB,9.90 W,16.3,103.93,
0 %, 3 MiB, 24576 MiB,10.16 W,16.1,104.96,
0 %, 3 MiB, 24576 MiB,9.85 W,15.9,106.0,
0 %, 3 MiB, 24576 MiB,9.46 W,15.9,107.04,
0 %, 3 MiB, 24576 MiB,10.01 W,16.2,108.08,
0 %, 3 MiB, 24576 MiB,10.08 W,16.3,109.13,
0 %, 3 MiB, 24576 MiB,10.63 W,16.5,110.17,
0 %, 3 MiB, 24576 MiB,10.08 W,16.3,111.21,
0 %, 3 MiB, 24576 MiB,9.93 W,16.2,112.25,
0 %, 3 MiB, 24576 MiB,9.95 W,16.1,113.29,
0 %, 3 MiB, 24576 MiB,10.16 W,16.8,114.33,
0 %, 3 MiB, 24576 MiB,10.19 W,16.0,115.37,
0 %, 3 MiB, 24576 MiB,9.80 W,16.9,116.41,
0 %, 3 MiB, 24576 MiB,9.73 W,16.4,117.45,
0 %, 3 MiB, 24576 MiB,10.01 W,16.1,118.49,
0 %, 3 MiB, 24576 MiB,10.22 W,16.1,119.53,
0 %, 3 MiB, 24576 MiB,10.00 W,16.7,120.57,
0 %, 3 MiB, 24576 MiB,9.84 W,17.2,121.61,
0 %, 3 MiB, 24576 MiB,9.79 W,16.2,122.65,
0 %, 3 MiB, 24576 MiB,9.95 W,16.4,123.68,
0 %, 3 MiB, 24576 MiB,9.89 W,15.9,124.72,
0 %, 3 MiB, 24576 MiB,10.92 W,16.5,125.76,
0 %, 3 MiB, 24576 MiB,10.77 W,16.1,126.8,
0 %, 3 MiB, 24576 MiB,9.64 W,16.3,127.84,
0 %, 3 MiB, 24576 MiB,9.77 W,16.8,128.89,
0 %, 3 MiB, 24576 MiB,9.83 W,16.4,129.93,
0 %, 3 MiB, 24576 MiB,10.00 W,16.6,130.97,
0 %, 3 MiB, 24576 MiB,10.21 W,16.2,132.01,
0 %, 3 MiB, 24576 MiB,9.73 W,16.2,133.05,
0 %, 3 MiB, 24576 MiB,9.94 W,16.1,134.09,
0 %, 3 MiB, 24576 MiB,10.12 W,16.4,135.13,
0 %, 3 MiB, 24576 MiB,10.19 W,16.0,136.17,
0 %, 3 MiB, 24576 MiB,10.11 W,16.0,137.21,
0 %, 3 MiB, 24576 MiB,10.06 W,16.0,138.25,
0 %, 3 MiB, 24576 MiB,10.02 W,16.1,139.29,
0 %, 3 MiB, 24576 MiB,10.22 W,16.2,140.34,
0 %, 3 MiB, 24576 MiB,10.20 W,16.3,141.38,
0 %, 3 MiB, 24576 MiB,10.23 W,16.3,142.42,
0 %, 3 MiB, 24576 MiB,10.26 W,16.3,143.46,
0 %, 3 MiB, 24576 MiB,9.86 W,16.8,144.5,
0 %, 3 MiB, 24576 MiB,9.80 W,16.4,145.54,
0 %, 3 MiB, 24576 MiB,10.19 W,16.4,146.58,
0 %, 3 MiB, 24576 MiB,10.11 W,15.9,147.62,
0 %, 3 MiB, 24576 MiB,10.24 W,15.8,148.65,
0 %, 3 MiB, 24576 MiB,9.89 W,16.1,149.69,
0 %, 3 MiB, 24576 MiB,10.09 W,15.9,150.75,
0 %, 3 MiB, 24576 MiB,9.97 W,15.9,151.79,
0 %, 3 MiB, 24576 MiB,10.74 W,16.1,152.82,
0 %, 3 MiB, 24576 MiB,10.89 W,16.2,153.86,
0 %, 3 MiB, 24576 MiB,9.86 W,16.1,154.9,
0 %, 3 MiB, 24576 MiB,10.25 W,16.6,155.94,
0 %, 3 MiB, 24576 MiB,10.11 W,16.0,156.98,
0 %, 3 MiB, 24576 MiB,10.06 W,16.3,158.02,
0 %, 3 MiB, 24576 MiB,9.92 W,17.7,159.06,
0 %, 3 MiB, 24576 MiB,9.99 W,16.8,160.11,
0 %, 3 MiB, 24576 MiB,10.41 W,16.2,161.15,
0 %, 3 MiB, 24576 MiB,10.01 W,16.9,162.18,
0 %, 3 MiB, 24576 MiB,10.41 W,16.3,163.22,
0 %, 3 MiB, 24576 MiB,10.28 W,16.3,164.26,
0 %, 3 MiB, 24576 MiB,10.06 W,15.8,165.3,
0 %, 3 MiB, 24576 MiB,9.72 W,16.0,166.34,
0 %, 3 MiB, 24576 MiB,9.81 W,16.0,167.38,
0 %, 3 MiB, 24576 MiB,9.94 W,16.2,168.42,
0 %, 3 MiB, 24576 MiB,9.50 W,16.2,169.47,
0 %, 3 MiB, 24576 MiB,10.00 W,15.8,170.51,
0 %, 3 MiB, 24576 MiB,9.74 W,16.2,171.55,
0 %, 3 MiB, 24576 MiB,9.76 W,16.3,172.58,
0 %, 3 MiB, 24576 MiB,9.55 W,16.2,173.63,
0 %, 3 MiB, 24576 MiB,9.95 W,17.2,174.67,
0 %, 3 MiB, 24576 MiB,10.02 W,16.0,175.71,
0 %, 3 MiB, 24576 MiB,10.27 W,16.4,176.75,
0 %, 3 MiB, 24576 MiB,10.35 W,16.3,177.78,
0 %, 3 MiB, 24576 MiB,10.02 W,16.3,178.82,
0 %, 3 MiB, 24576 MiB,10.89 W,16.0,179.86,
0 %, 3 MiB, 24576 MiB,10.87 W,16.2,180.9,
0 %, 3 MiB, 24576 MiB,10.76 W,16.3,181.95,
0 %, 3 MiB, 24576 MiB,9.90 W,16.2,182.99,
0 %, 3 MiB, 24576 MiB,10.05 W,16.4,184.03,
0 %, 3 MiB, 24576 MiB,10.27 W,16.3,185.07,
0 %, 3 MiB, 24576 MiB,9.92 W,16.4,186.11,
0 %, 3 MiB, 24576 MiB,9.67 W,16.4,187.15,
0 %, 3 MiB, 24576 MiB,9.78 W,16.2,188.19,
0 %, 3 MiB, 24576 MiB,9.78 W,17.1,189.23,
