utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,9.94 W,10.8,1.07,0.1359,2052567059,
0 %, 3 MiB, 24576 MiB,10.51 W,11.1,2.1,
0 %, 3 MiB, 24576 MiB,10.22 W,11.0,66.18,
0 %, 3 MiB, 24576 MiB,10.26 W,10.7,67.22,
0 %, 3 MiB, 24576 MiB,10.75 W,11.0,68.25,
0 %, 3 MiB, 24576 MiB,10.73 W,11.8,69.29,
0 %, 3 MiB, 24576 MiB,10.39 W,11.0,70.32,
0 %, 3 MiB, 24576 MiB,10.48 W,11.3,71.35,
0 %, 3 MiB, 24576 MiB,10.19 W,10.7,72.39,
0 %, 3 MiB, 24576 MiB,10.70 W,10.7,73.42,
0 %, 3 MiB, 24576 MiB,10.77 W,10.8,74.46,
0 %, 3 MiB, 24576 MiB,10.55 W,10.8,75.49,
0 %, 3 MiB, 24576 MiB,10.49 W,10.8,76.52,
0 %, 3 MiB, 24576 MiB,10.72 W,10.7,77.56,
0 %, 3 MiB, 24576 MiB,10.13 W,11.0,78.59,
0 %, 3 MiB, 24576 MiB,10.09 W,11.1,79.62,
0 %, 3 MiB, 24576 MiB,10.52 W,10.8,80.66,
0 %, 3 MiB, 24576 MiB,10.71 W,10.7,81.69,
0 %, 3 MiB, 24576 MiB,11.09 W,10.6,82.73,
0 %, 3 MiB, 24576 MiB,10.76 W,11.5,83.76,
0 %, 3 MiB, 24576 MiB,10.73 W,11.3,84.79,
0 %, 3 MiB, 24576 MiB,10.67 W,11.4,85.83,
0 %, 3 MiB, 24576 MiB,10.64 W,10.9,86.86,
0 %, 3 MiB, 24576 MiB,10.59 W,10.9,87.9,
0 %, 3 MiB, 24576 MiB,10.59 W,10.7,88.93,
0 %, 3 MiB, 24576 MiB,10.68 W,10.6,89.96,
0 %, 3 MiB, 24576 MiB,11.37 W,10.9,91.0,
0 %, 3 MiB, 24576 MiB,10.78 W,10.8,92.03,
0 %, 3 MiB, 24576 MiB,10.57 W,10.7,93.06,
0 %, 3 MiB, 24576 MiB,10.64 W,10.9,94.1,
0 %, 3 MiB, 24576 MiB,10.98 W,11.0,95.13,
0 %, 3 MiB, 24576 MiB,10.82 W,10.9,96.17,
0 %, 3 MiB, 24576 MiB,10.70 W,10.6,97.2,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,98.24,
0 %, 3 MiB, 24576 MiB,10.48 W,11.7,99.27,
0 %, 3 MiB, 24576 MiB,10.58 W,11.4,100.31,
0 %, 3 MiB, 24576 MiB,10.27 W,10.6,101.34,
0 %, 3 MiB, 24576 MiB,9.94 W,10.8,102.38,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,103.41,
0 %, 3 MiB, 24576 MiB,9.90 W,10.8,104.45,
0 %, 3 MiB, 24576 MiB,10.16 W,10.8,105.48,
0 %, 3 MiB, 24576 MiB,9.57 W,10.7,106.51,
0 %, 3 MiB, 24576 MiB,10.13 W,10.8,107.55,
0 %, 3 MiB, 24576 MiB,10.49 W,10.8,108.58,
0 %, 3 MiB, 24576 MiB,10.31 W,11.0,109.61,
0 %, 3 MiB, 24576 MiB,10.68 W,10.8,110.65,
0 %, 3 MiB, 24576 MiB,10.78 W,10.9,111.68,
0 %, 3 MiB, 24576 MiB,10.36 W,10.9,112.71,
0 %, 3 MiB, 24576 MiB,10.41 W,12.3,113.75,
0 %, 3 MiB, 24576 MiB,10.34 W,11.0,114.78,
0 %, 3 MiB, 24576 MiB,10.21 W,11.3,115.82,
0 %, 3 MiB, 24576 MiB,10.77 W,10.8,116.85,
0 %, 3 MiB, 24576 MiB,10.16 W,10.8,117.88,
0 %, 3 MiB, 24576 MiB,9.84 W,10.8,118.92,
0 %, 3 MiB, 24576 MiB,10.28 W,10.8,119.95,
0 %, 3 MiB, 24576 MiB,10.52 W,10.7,120.98,
0 %, 3 MiB, 24576 MiB,10.34 W,11.0,122.02,
0 %, 3 MiB, 24576 MiB,10.46 W,11.0,123.05,
0 %, 3 MiB, 24576 MiB,10.14 W,10.9,124.09,
0 %, 3 MiB, 24576 MiB,9.93 W,11.4,125.12,
0 %, 3 MiB, 24576 MiB,9.88 W,10.8,126.16,
0 %, 3 MiB, 24576 MiB,10.48 W,11.0,127.19,
0 %, 3 MiB, 24576 MiB,10.34 W,10.9,128.22,
0 %, 3 MiB, 24576 MiB,9.88 W,11.4,129.26,
0 %, 3 MiB, 24576 MiB,9.86 W,11.3,130.29,
0 %, 3 MiB, 24576 MiB,9.85 W,10.9,131.32,
0 %, 3 MiB, 24576 MiB,10.03 W,11.0,132.36,
0 %, 3 MiB, 24576 MiB,9.85 W,10.9,133.39,
0 %, 3 MiB, 24576 MiB,9.90 W,10.9,134.42,
0 %, 3 MiB, 24576 MiB,10.28 W,10.7,135.46,
0 %, 3 MiB, 24576 MiB,10.01 W,10.9,136.49,
0 %, 3 MiB, 24576 MiB,9.91 W,10.8,137.53,
0 %, 3 MiB, 24576 MiB,9.84 W,10.7,138.56,
0 %, 3 MiB, 24576 MiB,10.12 W,11.1,139.59,
0 %, 3 MiB, 24576 MiB,10.32 W,10.5,140.63,
0 %, 3 MiB, 24576 MiB,10.06 W,10.9,141.66,
0 %, 3 MiB, 24576 MiB,10.20 W,11.1,142.69,
0 %, 3 MiB, 24576 MiB,10.09 W,11.9,143.73,
0 %, 3 MiB, 24576 MiB,10.27 W,11.0,144.76,
0 %, 3 MiB, 24576 MiB,9.90 W,11.9,145.79,
0 %, 3 MiB, 24576 MiB,9.41 W,10.9,146.83,
0 %, 3 MiB, 24576 MiB,9.73 W,10.9,147.86,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,148.9,
0 %, 3 MiB, 24576 MiB,10.15 W,10.8,149.93,
0 %, 3 MiB, 24576 MiB,9.36 W,10.7,150.96,
0 %, 3 MiB, 24576 MiB,9.88 W,10.6,152.0,
0 %, 3 MiB, 24576 MiB,10.01 W,10.8,153.03,
0 %, 3 MiB, 24576 MiB,10.27 W,10.8,154.06,
0 %, 3 MiB, 24576 MiB,10.41 W,12.3,155.1,
0 %, 3 MiB, 24576 MiB,10.40 W,10.9,156.13,
0 %, 3 MiB, 24576 MiB,9.66 W,11.0,157.16,
0 %, 3 MiB, 24576 MiB,9.53 W,10.8,158.2,
0 %, 3 MiB, 24576 MiB,9.65 W,11.4,159.23,
0 %, 3 MiB, 24576 MiB,10.16 W,10.8,160.26,
0 %, 3 MiB, 24576 MiB,10.10 W,11.3,161.3,
0 %, 3 MiB, 24576 MiB,10.18 W,10.9,162.33,
0 %, 3 MiB, 24576 MiB,10.01 W,10.6,163.36,
0 %, 3 MiB, 24576 MiB,9.06 W,10.9,164.4,
0 %, 3 MiB, 24576 MiB,9.51 W,11.0,165.43,
0 %, 3 MiB, 24576 MiB,9.47 W,10.9,166.47,
0 %, 3 MiB, 24576 MiB,9.66 W,10.7,167.5,
0 %, 3 MiB, 24576 MiB,9.68 W,10.8,168.53,
0 %, 3 MiB, 24576 MiB,9.55 W,11.0,169.57,
0 %, 3 MiB, 24576 MiB,9.51 W,11.2,170.6,
0 %, 3 MiB, 24576 MiB,9.56 W,10.9,171.64,
0 %, 3 MiB, 24576 MiB,10.03 W,10.8,172.67,
0 %, 3 MiB, 24576 MiB,9.53 W,11.1,173.7,
0 %, 3 MiB, 24576 MiB,10.01 W,10.8,174.74,
0 %, 3 MiB, 24576 MiB,9.54 W,11.1,175.77,
0 %, 3 MiB, 24576 MiB,9.97 W,11.0,176.8,
0 %, 3 MiB, 24576 MiB,9.47 W,10.8,177.84,
0 %, 3 MiB, 24576 MiB,9.99 W,10.8,178.87,
0 %, 3 MiB, 24576 MiB,9.80 W,10.7,179.91,
0 %, 3 MiB, 24576 MiB,10.30 W,10.7,180.94,
0 %, 3 MiB, 24576 MiB,10.16 W,11.0,181.98,
0 %, 3 MiB, 24576 MiB,10.33 W,10.6,183.01,
0 %, 3 MiB, 24576 MiB,9.70 W,10.7,184.04,
0 %, 3 MiB, 24576 MiB,9.44 W,11.0,185.08,
0 %, 3 MiB, 24576 MiB,9.51 W,10.9,186.11,
0 %, 3 MiB, 24576 MiB,10.06 W,10.8,187.14,
0 %, 3 MiB, 24576 MiB,9.63 W,10.9,188.18,
0 %, 3 MiB, 24576 MiB,9.93 W,11.4,189.21,
0 %, 3 MiB, 24576 MiB,10.09 W,10.6,190.24,
0 %, 3 MiB, 24576 MiB,9.43 W,11.3,191.28,
0 %, 3 MiB, 24576 MiB,9.43 W,10.7,192.31,
0 %, 3 MiB, 24576 MiB,9.83 W,11.0,193.34,
0 %, 3 MiB, 24576 MiB,10.18 W,10.8,194.38,
0 %, 3 MiB, 24576 MiB,10.32 W,10.7,195.41,
0 %, 3 MiB, 24576 MiB,9.86 W,10.6,196.44,
0 %, 3 MiB, 24576 MiB,9.85 W,10.8,197.48,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,198.51,
0 %, 3 MiB, 24576 MiB,9.49 W,11.0,199.54,
0 %, 3 MiB, 24576 MiB,9.83 W,11.2,200.58,
0 %, 3 MiB, 24576 MiB,9.76 W,10.7,201.61,
0 %, 3 MiB, 24576 MiB,10.14 W,10.9,202.64,
0 %, 3 MiB, 24576 MiB,10.60 W,11.8,203.68,
0 %, 3 MiB, 24576 MiB,9.86 W,11.1,204.71,
0 %, 3 MiB, 24576 MiB,9.91 W,11.3,205.74,
0 %, 3 MiB, 24576 MiB,10.20 W,12.2,206.78,
0 %, 3 MiB, 24576 MiB,10.21 W,11.1,207.81,
0 %, 3 MiB, 24576 MiB,10.15 W,10.8,208.85,
0 %, 3 MiB, 24576 MiB,10.07 W,11.5,209.88,
0 %, 3 MiB, 24576 MiB,9.69 W,10.9,210.91,
0 %, 3 MiB, 24576 MiB,9.93 W,10.9,211.95,
0 %, 3 MiB, 24576 MiB,9.92 W,10.7,212.98,
0 %, 3 MiB, 24576 MiB,10.24 W,10.9,214.02,
0 %, 3 MiB, 24576 MiB,9.97 W,10.9,215.05,
0 %, 3 MiB, 24576 MiB,10.33 W,10.8,216.08,
0 %, 3 MiB, 24576 MiB,10.04 W,10.7,217.12,
0 %, 3 MiB, 24576 MiB,10.14 W,10.8,218.15,
0 %, 3 MiB, 24576 MiB,9.92 W,11.6,219.18,
0 %, 3 MiB, 24576 MiB,9.78 W,11.0,220.22,
0 %, 3 MiB, 24576 MiB,11.20 W,10.8,221.25,
0 %, 3 MiB, 24576 MiB,10.56 W,11.2,222.28,
0 %, 3 MiB, 24576 MiB,10.37 W,10.6,223.32,
0 %, 3 MiB, 24576 MiB,9.72 W,10.8,224.35,
0 %, 3 MiB, 24576 MiB,10.35 W,10.9,225.38,
0 %, 3 MiB, 24576 MiB,10.43 W,10.7,226.42,
0 %, 3 MiB, 24576 MiB,9.34 W,10.8,227.45,
0 %, 3 MiB, 24576 MiB,10.36 W,10.8,228.49,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,229.52,
0 %, 3 MiB, 24576 MiB,10.24 W,10.9,230.56,
0 %, 3 MiB, 24576 MiB,9.86 W,10.9,231.59,
0 %, 3 MiB, 24576 MiB,9.55 W,10.7,232.62,
0 %, 3 MiB, 24576 MiB,10.22 W,11.4,233.65,
0 %, 3 MiB, 24576 MiB,9.86 W,11.0,234.69,
0 %, 3 MiB, 24576 MiB,9.65 W,10.9,235.72,
0 %, 3 MiB, 24576 MiB,9.60 W,11.2,236.75,
0 %, 3 MiB, 24576 MiB,10.23 W,10.6,237.79,
0 %, 3 MiB, 24576 MiB,9.82 W,10.8,238.82,
0 %, 3 MiB, 24576 MiB,9.44 W,10.7,239.86,
0 %, 3 MiB, 24576 MiB,10.25 W,10.7,240.89,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,241.93,
0 %, 3 MiB, 24576 MiB,9.88 W,10.8,242.96,
0 %, 3 MiB, 24576 MiB,9.70 W,11.0,243.99,
0 %, 3 MiB, 24576 MiB,9.80 W,10.7,245.03,
0 %, 3 MiB, 24576 MiB,10.21 W,11.3,246.06,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,247.09,
0 %, 3 MiB, 24576 MiB,10.47 W,10.8,248.13,
0 %, 3 MiB, 24576 MiB,10.16 W,11.6,249.16,
0 %, 3 MiB, 24576 MiB,9.55 W,10.9,250.19,
0 %, 3 MiB, 24576 MiB,9.67 W,11.0,251.23,
0 %, 3 MiB, 24576 MiB,9.58 W,11.2,252.26,
0 %, 3 MiB, 24576 MiB,9.34 W,10.8,253.29,
0 %, 3 MiB, 24576 MiB,9.39 W,10.7,254.33,
0 %, 3 MiB, 24576 MiB,10.01 W,11.0,255.36,
0 %, 3 MiB, 24576 MiB,9.91 W,10.7,256.4,
0 %, 3 MiB, 24576 MiB,9.60 W,10.7,257.43,
0 %, 3 MiB, 24576 MiB,9.78 W,10.9,258.46,
0 %, 3 MiB, 24576 MiB,9.05 W,10.8,259.5,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,260.53,
0 %, 3 MiB, 24576 MiB,9.56 W,11.2,261.56,
0 %, 3 MiB, 24576 MiB,9.59 W,10.8,262.6,
0 %, 3 MiB, 24576 MiB,9.20 W,11.5,263.64,
0 %, 3 MiB, 24576 MiB,9.82 W,10.8,264.67,
0 %, 3 MiB, 24576 MiB,9.67 W,11.2,265.7,
0 %, 3 MiB, 24576 MiB,9.53 W,11.0,266.74,
0 %, 3 MiB, 24576 MiB,9.71 W,11.1,267.77,
0 %, 3 MiB, 24576 MiB,9.72 W,10.6,268.81,
0 %, 3 MiB, 24576 MiB,9.59 W,10.7,269.84,
0 %, 3 MiB, 24576 MiB,9.96 W,10.8,270.87,
0 %, 3 MiB, 24576 MiB,9.33 W,10.7,271.91,
0 %, 3 MiB, 24576 MiB,9.50 W,10.6,272.94,
0 %, 3 MiB, 24576 MiB,9.28 W,11.0,273.97,
0 %, 3 MiB, 24576 MiB,8.44 W,10.8,275.01,
0 %, 3 MiB, 24576 MiB,8.96 W,11.2,276.04,
0 %, 3 MiB, 24576 MiB,9.05 W,10.9,277.08,
0 %, 3 MiB, 24576 MiB,9.02 W,10.9,278.11,
0 %, 3 MiB, 24576 MiB,9.04 W,11.7,279.14,
0 %, 3 MiB, 24576 MiB,9.06 W,10.6,280.18,
0 %, 3 MiB, 24576 MiB,9.64 W,10.9,281.21,
0 %, 3 MiB, 24576 MiB,9.25 W,11.4,282.24,
0 %, 3 MiB, 24576 MiB,9.77 W,10.8,283.28,
0 %, 3 MiB, 24576 MiB,9.68 W,11.0,284.31,
0 %, 3 MiB, 24576 MiB,8.92 W,10.8,285.34,
0 %, 3 MiB, 24576 MiB,9.74 W,10.8,286.38,
0 %, 3 MiB, 24576 MiB,10.21 W,10.7,287.41,
0 %, 3 MiB, 24576 MiB,9.86 W,10.8,288.45,
0 %, 3 MiB, 24576 MiB,9.65 W,10.9,289.48,
0 %, 3 MiB, 24576 MiB,9.54 W,10.6,290.51,
0 %, 3 MiB, 24576 MiB,9.79 W,11.2,291.55,
0 %, 3 MiB, 24576 MiB,9.39 W,10.8,292.58,
0 %, 3 MiB, 24576 MiB,9.55 W,11.4,293.61,
0 %, 3 MiB, 24576 MiB,9.10 W,10.9,294.65,
0 %, 3 MiB, 24576 MiB,9.10 W,10.9,295.68,
0 %, 3 MiB, 24576 MiB,9.27 W,10.9,296.71,
0 %, 3 MiB, 24576 MiB,9.25 W,11.1,297.75,
0 %, 3 MiB, 24576 MiB,9.30 W,11.0,298.78,
0 %, 3 MiB, 24576 MiB,9.04 W,10.9,299.82,
0 %, 3 MiB, 24576 MiB,9.43 W,10.7,300.86,
0 %, 3 MiB, 24576 MiB,9.46 W,10.8,301.89,
0 %, 3 MiB, 24576 MiB,9.44 W,10.8,302.92,
0 %, 3 MiB, 24576 MiB,9.72 W,10.8,303.96,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,304.99,
0 %, 3 MiB, 24576 MiB,9.69 W,10.8,306.02,
0 %, 3 MiB, 24576 MiB,9.37 W,11.0,307.06,
0 %, 3 MiB, 24576 MiB,9.52 W,11.0,308.1,
0 %, 3 MiB, 24576 MiB,9.58 W,11.5,309.13,
0 %, 3 MiB, 24576 MiB,9.23 W,11.0,310.17,
0 %, 3 MiB, 24576 MiB,9.65 W,10.9,311.2,
0 %, 3 MiB, 24576 MiB,9.78 W,10.8,312.23,
0 %, 3 MiB, 24576 MiB,9.43 W,11.1,313.27,
0 %, 3 MiB, 24576 MiB,9.57 W,10.9,314.3,
0 %, 3 MiB, 24576 MiB,8.93 W,10.6,315.33,
0 %, 3 MiB, 24576 MiB,9.57 W,10.9,316.37,
0 %, 3 MiB, 24576 MiB,8.90 W,10.8,317.4,
0 %, 3 MiB, 24576 MiB,9.72 W,10.9,318.43,
0 %, 3 MiB, 24576 MiB,9.72 W,10.9,319.47,
0 %, 3 MiB, 24576 MiB,9.26 W,10.7,320.5,
0 %, 3 MiB, 24576 MiB,9.69 W,11.2,321.53,
0 %, 3 MiB, 24576 MiB,9.98 W,10.7,322.57,
0 %, 3 MiB, 24576 MiB,9.49 W,11.1,323.6,
0 %, 3 MiB, 24576 MiB,9.81 W,10.9,324.63,
0 %, 3 MiB, 24576 MiB,9.29 W,10.8,325.67,
0 %, 3 MiB, 24576 MiB,9.77 W,11.5,326.7,
0 %, 3 MiB, 24576 MiB,9.41 W,11.2,327.73,
0 %, 3 MiB, 24576 MiB,9.44 W,10.9,328.77,
0 %, 3 MiB, 24576 MiB,10.01 W,10.7,329.8,
0 %, 3 MiB, 24576 MiB,10.11 W,10.9,330.83,
0 %, 3 MiB, 24576 MiB,10.00 W,10.7,331.87,
0 %, 3 MiB, 24576 MiB,9.21 W,10.9,332.9,
0 %, 3 MiB, 24576 MiB,9.53 W,10.7,333.94,
0 %, 3 MiB, 24576 MiB,9.39 W,10.8,334.97,
0 %, 3 MiB, 24576 MiB,9.53 W,10.8,336.01,
0 %, 3 MiB, 24576 MiB,9.69 W,11.2,337.04,
0 %, 3 MiB, 24576 MiB,9.89 W,10.8,338.07,
0 %, 3 MiB, 24576 MiB,9.06 W,11.5,339.11,
0 %, 3 MiB, 24576 MiB,8.68 W,10.7,340.14,
0 %, 3 MiB, 24576 MiB,8.85 W,10.8,341.17,
0 %, 3 MiB, 24576 MiB,9.57 W,10.7,342.21,
0 %, 3 MiB, 24576 MiB,9.26 W,11.4,343.24,
0 %, 3 MiB, 24576 MiB,9.28 W,10.8,344.27,
0 %, 3 MiB, 24576 MiB,9.69 W,10.8,345.31,
0 %, 3 MiB, 24576 MiB,8.95 W,10.9,346.34,
0 %, 3 MiB, 24576 MiB,8.68 W,10.8,347.38,
0 %, 3 MiB, 24576 MiB,8.80 W,10.8,348.41,
0 %, 3 MiB, 24576 MiB,9.38 W,10.7,349.44,
0 %, 3 MiB, 24576 MiB,9.26 W,10.7,350.48,
0 %, 3 MiB, 24576 MiB,9.08 W,10.7,351.51,
0 %, 3 MiB, 24576 MiB,9.80 W,11.1,352.54,
0 %, 3 MiB, 24576 MiB,9.82 W,11.2,353.58,
0 %, 3 MiB, 24576 MiB,9.65 W,11.0,354.61,
0 %, 3 MiB, 24576 MiB,9.79 W,10.9,355.65,
0 %, 3 MiB, 24576 MiB,9.65 W,10.7,356.68,
0 %, 3 MiB, 24576 MiB,9.42 W,10.7,357.71,
0 %, 3 MiB, 24576 MiB,8.80 W,11.1,358.75,
0 %, 3 MiB, 24576 MiB,9.09 W,10.8,359.78,
0 %, 3 MiB, 24576 MiB,8.98 W,11.0,360.82,
0 %, 3 MiB, 24576 MiB,8.81 W,10.9,361.85,
0 %, 3 MiB, 24576 MiB,9.40 W,11.0,362.89,
0 %, 3 MiB, 24576 MiB,9.19 W,10.8,363.93,
0 %, 3 MiB, 24576 MiB,9.18 W,11.0,364.97,
0 %, 3 MiB, 24576 MiB,8.67 W,10.7,366.01,
0 %, 3 MiB, 24576 MiB,9.22 W,11.0,367.04,
0 %, 3 MiB, 24576 MiB,9.53 W,10.8,368.07,
0 %, 3 MiB, 24576 MiB,9.75 W,11.4,369.11,
0 %, 3 MiB, 24576 MiB,9.49 W,10.8,370.15,
0 %, 3 MiB, 24576 MiB,9.47 W,10.8,371.18,
0 %, 3 MiB, 24576 MiB,9.03 W,10.7,372.22,
0 %, 3 MiB, 24576 MiB,8.94 W,11.0,373.26,
0 %, 3 MiB, 24576 MiB,9.17 W,11.0,374.3,
0 %, 3 MiB, 24576 MiB,9.49 W,10.9,375.33,
0 %, 3 MiB, 24576 MiB,9.68 W,11.0,376.37,
0 %, 3 MiB, 24576 MiB,9.40 W,10.8,377.41,
0 %, 3 MiB, 24576 MiB,9.52 W,10.9,378.44,
0 %, 3 MiB, 24576 MiB,9.62 W,10.7,379.48,
0 %, 3 MiB, 24576 MiB,9.85 W,10.6,380.51,
0 %, 3 MiB, 24576 MiB,10.25 W,10.8,381.55,
0 %, 3 MiB, 24576 MiB,9.83 W,11.2,382.59,
0 %, 3 MiB, 24576 MiB,9.74 W,11.4,383.62,
0 %, 3 MiB, 24576 MiB,9.49 W,15.8,384.66,
0 %, 3 MiB, 24576 MiB,10.16 W,11.6,385.7,
0 %, 3 MiB, 24576 MiB,10.29 W,10.6,386.74,
0 %, 3 MiB, 24576 MiB,10.30 W,10.9,387.77,
0 %, 3 MiB, 24576 MiB,10.13 W,11.1,388.81,
0 %, 3 MiB, 24576 MiB,9.64 W,10.8,389.85,
0 %, 3 MiB, 24576 MiB,9.85 W,11.0,390.89,
0 %, 3 MiB, 24576 MiB,9.83 W,10.9,391.92,
0 %, 3 MiB, 24576 MiB,9.92 W,10.9,392.96,
0 %, 3 MiB, 24576 MiB,9.92 W,10.6,393.99,
0 %, 3 MiB, 24576 MiB,10.12 W,10.9,395.03,
0 %, 3 MiB, 24576 MiB,10.30 W,10.6,396.06,
0 %, 3 MiB, 24576 MiB,9.71 W,10.8,397.09,
0 %, 3 MiB, 24576 MiB,9.86 W,11.0,398.13,
0 %, 3 MiB, 24576 MiB,9.89 W,11.5,399.16,
0 %, 3 MiB, 24576 MiB,9.81 W,10.7,400.19,
0 %, 3 MiB, 24576 MiB,9.79 W,11.0,401.23,
0 %, 3 MiB, 24576 MiB,9.59 W,10.9,402.26,
0 %, 3 MiB, 24576 MiB,9.81 W,10.7,403.29,
0 %, 3 MiB, 24576 MiB,9.58 W,11.1,404.33,
0 %, 3 MiB, 24576 MiB,9.85 W,10.8,405.36,
0 %, 3 MiB, 24576 MiB,9.97 W,10.8,406.4,
0 %, 3 MiB, 24576 MiB,9.88 W,10.9,407.43,
0 %, 3 MiB, 24576 MiB,9.25 W,10.6,408.46,
0 %, 3 MiB, 24576 MiB,8.88 W,10.9,409.5,
0 %, 3 MiB, 24576 MiB,9.34 W,10.8,410.53,
0 %, 3 MiB, 24576 MiB,9.37 W,10.8,411.56,
0 %, 3 MiB, 24576 MiB,9.88 W,11.4,412.6,
0 %, 3 MiB, 24576 MiB,9.91 W,11.2,413.63,
0 %, 3 MiB, 24576 MiB,10.08 W,10.9,414.66,
0 %, 3 MiB, 24576 MiB,9.74 W,10.7,415.7,
0 %, 3 MiB, 24576 MiB,10.12 W,10.9,416.73,
0 %, 3 MiB, 24576 MiB,9.53 W,10.8,417.76,
0 %, 3 MiB, 24576 MiB,9.65 W,10.9,418.8,
0 %, 3 MiB, 24576 MiB,9.57 W,11.0,419.83,
