utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,9.58 W,12.2,1123.11,
0 %, 3 MiB, 24576 MiB,9.46 W,11.9,1124.14,
0 %, 3 MiB, 24576 MiB,9.23 W,11.9,1125.18,
0 %, 3 MiB, 24576 MiB,9.76 W,11.9,1126.22,
0 %, 3 MiB, 24576 MiB,9.46 W,11.8,1127.27,
0 %, 3 MiB, 24576 MiB,9.33 W,12.1,1128.3,
0 %, 3 MiB, 24576 MiB,9.62 W,11.9,1129.34,
0 %, 3 MiB, 24576 MiB,9.45 W,12.1,1130.38,
0 %, 3 MiB, 24576 MiB,9.69 W,12.2,1131.41,
0 %, 3 MiB, 24576 MiB,9.80 W,12.2,1132.45,
0 %, 3 MiB, 24576 MiB,9.78 W,12.0,1133.48,
0 %, 3 MiB, 24576 MiB,9.81 W,11.8,1134.52,
0 %, 3 MiB, 24576 MiB,9.80 W,12.6,1135.56,
0 %, 3 MiB, 24576 MiB,9.90 W,12.3,1136.6,
0 %, 3 MiB, 24576 MiB,9.49 W,12.5,1137.63,
0 %, 3 MiB, 24576 MiB,9.32 W,12.3,1138.66,
0 %, 3 MiB, 24576 MiB,9.69 W,11.9,1139.7,
0 %, 3 MiB, 24576 MiB,10.03 W,12.1,1140.74,
0 %, 3 MiB, 24576 MiB,10.33 W,11.7,1141.77,
0 %, 3 MiB, 24576 MiB,9.76 W,12.1,1142.81,
0 %, 3 MiB, 24576 MiB,9.77 W,11.9,1143.84,
0 %, 3 MiB, 24576 MiB,10.04 W,11.7,1144.88,
0 %, 3 MiB, 24576 MiB,9.99 W,12.1,1145.92,
0 %, 3 MiB, 24576 MiB,9.80 W,13.8,1146.95,
0 %, 3 MiB, 24576 MiB,9.80 W,11.7,1147.99,
0 %, 3 MiB, 24576 MiB,9.44 W,11.9,1149.03,
0 %, 3 MiB, 24576 MiB,9.44 W,11.7,1150.06,
0 %, 3 MiB, 24576 MiB,9.43 W,12.8,1151.1,
0 %, 3 MiB, 24576 MiB,9.80 W,11.9,1152.14,
0 %, 3 MiB, 24576 MiB,9.98 W,11.9,1153.18,
0 %, 3 MiB, 24576 MiB,9.61 W,12.2,1154.22,
0 %, 3 MiB, 24576 MiB,9.48 W,11.8,1155.26,
0 %, 3 MiB, 24576 MiB,9.56 W,12.0,1156.3,
0 %, 3 MiB, 24576 MiB,9.44 W,12.0,1157.33,
0 %, 3 MiB, 24576 MiB,10.03 W,11.7,1158.37,
0 %, 3 MiB, 24576 MiB,10.17 W,12.0,1159.42,
0 %, 3 MiB, 24576 MiB,10.24 W,11.9,1160.45,
0 %, 3 MiB, 24576 MiB,10.11 W,12.0,1161.49,
0 %, 3 MiB, 24576 MiB,10.49 W,12.5,1162.53,
0 %, 3 MiB, 24576 MiB,9.64 W,11.7,1163.56,
0 %, 3 MiB, 24576 MiB,9.76 W,11.7,1164.61,
0 %, 3 MiB, 24576 MiB,10.04 W,12.5,1165.65,
0 %, 3 MiB, 24576 MiB,9.40 W,12.1,1166.69,
0 %, 3 MiB, 24576 MiB,9.66 W,11.9,1167.72,
0 %, 3 MiB, 24576 MiB,9.59 W,12.0,1168.75,
0 %, 3 MiB, 24576 MiB,10.12 W,11.8,1169.79,
0 %, 3 MiB, 24576 MiB,9.47 W,12.1,1170.83,
0 %, 3 MiB, 24576 MiB,9.51 W,12.0,1171.87,
0 %, 3 MiB, 24576 MiB,9.83 W,11.8,1172.91,
0 %, 3 MiB, 24576 MiB,10.15 W,11.8,1173.95,
0 %, 3 MiB, 24576 MiB,9.90 W,12.0,1174.99,
0 %, 3 MiB, 24576 MiB,9.93 W,11.9,1176.03,
0 %, 3 MiB, 24576 MiB,9.72 W,12.2,1177.06,
0 %, 3 MiB, 24576 MiB,9.74 W,12.1,1178.09,
0 %, 3 MiB, 24576 MiB,9.23 W,11.7,1179.13,
0 %, 3 MiB, 24576 MiB,9.81 W,11.8,1180.16,
0 %, 3 MiB, 24576 MiB,9.69 W,12.7,1181.2,
0 %, 3 MiB, 24576 MiB,9.95 W,11.8,1182.24,
0 %, 3 MiB, 24576 MiB,9.81 W,11.9,1183.27,
0 %, 3 MiB, 24576 MiB,9.46 W,12.2,1184.3,
0 %, 3 MiB, 24576 MiB,9.30 W,11.7,1185.34,
0 %, 3 MiB, 24576 MiB,9.78 W,11.8,1186.38,
0 %, 3 MiB, 24576 MiB,10.29 W,11.9,1187.41,
0 %, 3 MiB, 24576 MiB,10.15 W,11.9,1188.45,
0 %, 3 MiB, 24576 MiB,9.69 W,12.0,1189.49,
0 %, 3 MiB, 24576 MiB,10.06 W,12.1,1190.52,
0 %, 3 MiB, 24576 MiB,10.31 W,11.8,1191.56,
0 %, 3 MiB, 24576 MiB,10.61 W,12.2,1192.59,
0 %, 3 MiB, 24576 MiB,9.88 W,11.9,1193.63,
0 %, 3 MiB, 24576 MiB,9.94 W,11.9,1194.67,
0 %, 3 MiB, 24576 MiB,10.05 W,12.9,1195.7,
0 %, 3 MiB, 24576 MiB,9.17 W,11.8,1196.74,
0 %, 3 MiB, 24576 MiB,9.39 W,13.3,1197.77,
0 %, 3 MiB, 24576 MiB,9.32 W,12.5,1198.82,
0 %, 3 MiB, 24576 MiB,9.92 W,12.0,1199.85,
0 %, 3 MiB, 24576 MiB,9.90 W,12.4,1200.9,
0 %, 3 MiB, 24576 MiB,9.81 W,12.1,1201.94,
0 %, 3 MiB, 24576 MiB,9.56 W,11.9,1202.98,
0 %, 3 MiB, 24576 MiB,9.39 W,11.6,1204.01,
0 %, 3 MiB, 24576 MiB,9.65 W,11.8,1205.05,
0 %, 3 MiB, 24576 MiB,9.98 W,11.9,1206.08,
0 %, 3 MiB, 24576 MiB,9.55 W,11.8,1207.12,
0 %, 3 MiB, 24576 MiB,9.12 W,12.4,1208.16,
0 %, 3 MiB, 24576 MiB,9.81 W,12.0,1209.2,
0 %, 3 MiB, 24576 MiB,9.74 W,11.9,1210.23,
0 %, 3 MiB, 24576 MiB,9.44 W,12.7,1211.27,
0 %, 3 MiB, 24576 MiB,9.60 W,12.1,1212.31,
0 %, 3 MiB, 24576 MiB,9.80 W,11.8,1213.35,
0 %, 3 MiB, 24576 MiB,9.83 W,12.2,1214.39,
0 %, 3 MiB, 24576 MiB,9.81 W,11.7,1215.42,
0 %, 3 MiB, 24576 MiB,9.97 W,11.9,1216.46,
0 %, 3 MiB, 24576 MiB,10.67 W,11.9,1217.5,
0 %, 3 MiB, 24576 MiB,10.22 W,12.0,1218.53,
0 %, 3 MiB, 24576 MiB,10.33 W,11.8,1219.57,
0 %, 3 MiB, 24576 MiB,10.40 W,12.1,1220.61,
0 %, 3 MiB, 24576 MiB,10.35 W,11.8,1221.65,
0 %, 3 MiB, 24576 MiB,10.30 W,12.0,1222.69,
0 %, 3 MiB, 24576 MiB,10.16 W,12.2,1223.72,
0 %, 3 MiB, 24576 MiB,10.40 W,11.8,1224.76,
0 %, 3 MiB, 24576 MiB,9.44 W,12.4,1225.8,
0 %, 3 MiB, 24576 MiB,9.56 W,12.1,1226.84,
0 %, 3 MiB, 24576 MiB,9.88 W,11.9,1227.88,
0 %, 3 MiB, 24576 MiB,9.64 W,12.0,1228.92,
0 %, 3 MiB, 24576 MiB,9.33 W,12.3,1229.96,
0 %, 3 MiB, 24576 MiB,9.51 W,11.9,1230.99,
0 %, 3 MiB, 24576 MiB,9.72 W,12.1,1232.03,
0 %, 3 MiB, 24576 MiB,9.94 W,12.1,1233.07,
0 %, 3 MiB, 24576 MiB,10.07 W,11.8,1234.1,
0 %, 3 MiB, 24576 MiB,10.33 W,11.9,1235.14,
0 %, 3 MiB, 24576 MiB,9.90 W,12.0,1236.18,
0 %, 3 MiB, 24576 MiB,9.75 W,11.6,1237.21,
0 %, 3 MiB, 24576 MiB,9.88 W,12.1,1238.25,
0 %, 3 MiB, 24576 MiB,9.93 W,12.1,1239.29,
0 %, 3 MiB, 24576 MiB,9.41 W,11.7,1240.33,
0 %, 3 MiB, 24576 MiB,9.38 W,12.8,1241.37,
0 %, 3 MiB, 24576 MiB,10.06 W,11.9,1242.41,
0 %, 3 MiB, 24576 MiB,9.35 W,11.8,1243.45,
0 %, 3 MiB, 24576 MiB,9.35 W,12.1,1244.49,
0 %, 3 MiB, 24576 MiB,9.36 W,11.9,1245.53,
0 %, 3 MiB, 24576 MiB,10.00 W,11.9,1246.57,
0 %, 3 MiB, 24576 MiB,10.20 W,11.9,1247.61,
0 %, 3 MiB, 24576 MiB,9.83 W,11.9,1248.65,
0 %, 3 MiB, 24576 MiB,9.87 W,11.9,1249.69,
0 %, 3 MiB, 24576 MiB,9.78 W,12.0,1250.72,
0 %, 3 MiB, 24576 MiB,9.85 W,11.8,1251.75,
0 %, 3 MiB, 24576 MiB,10.38 W,11.8,1252.79,
0 %, 3 MiB, 24576 MiB,10.56 W,12.6,1253.83,
0 %, 3 MiB, 24576 MiB,9.58 W,11.9,1254.86,
0 %, 3 MiB, 24576 MiB,9.42 W,12.4,1255.9,
0 %, 3 MiB, 24576 MiB,9.88 W,12.0,1256.94,
0 %, 3 MiB, 24576 MiB,10.20 W,12.5,1257.98,
0 %, 3 MiB, 24576 MiB,9.86 W,11.7,1259.02,
0 %, 3 MiB, 24576 MiB,10.06 W,12.2,1260.06,
0 %, 3 MiB, 24576 MiB,10.17 W,12.1,1261.11,
0 %, 3 MiB, 24576 MiB,9.66 W,11.8,1262.15,
0 %, 3 MiB, 24576 MiB,10.11 W,11.8,1263.18,
0 %, 3 MiB, 24576 MiB,10.65 W,11.8,1264.22,
0 %, 3 MiB, 24576 MiB,10.33 W,11.7,1265.26,
0 %, 3 MiB, 24576 MiB,9.80 W,12.1,1266.29,
0 %, 3 MiB, 24576 MiB,9.81 W,12.0,1267.33,
0 %, 3 MiB, 24576 MiB,10.54 W,12.1,1268.37,
0 %, 3 MiB, 24576 MiB,9.86 W,12.4,1269.4,
0 %, 3 MiB, 24576 MiB,10.37 W,11.6,1270.44,
0 %, 3 MiB, 24576 MiB,10.01 W,12.5,1271.48,
0 %, 3 MiB, 24576 MiB,9.43 W,12.0,1272.51,
0 %, 3 MiB, 24576 MiB,9.97 W,11.8,1273.54,
0 %, 3 MiB, 24576 MiB,9.41 W,12.0,1274.58,
0 %, 3 MiB, 24576 MiB,10.22 W,12.0,1275.62,
0 %, 3 MiB, 24576 MiB,9.97 W,11.7,1276.66,
0 %, 3 MiB, 24576 MiB,10.40 W,11.9,1277.7,
0 %, 3 MiB, 24576 MiB,10.03 W,11.9,1278.73,
0 %, 3 MiB, 24576 MiB,10.26 W,11.8,1279.77,
0 %, 3 MiB, 24576 MiB,9.81 W,11.8,1280.8,
0 %, 3 MiB, 24576 MiB,10.23 W,12.0,1281.84,
0 %, 3 MiB, 24576 MiB,10.65 W,12.0,1282.88,
0 %, 3 MiB, 24576 MiB,10.38 W,12.1,1283.91,
0 %, 3 MiB, 24576 MiB,9.53 W,12.0,1284.95,
0 %, 3 MiB, 24576 MiB,9.17 W,12.8,1285.99,
0 %, 3 MiB, 24576 MiB,9.34 W,11.7,1287.03,
0 %, 3 MiB, 24576 MiB,9.58 W,11.9,1288.07,
0 %, 3 MiB, 24576 MiB,9.95 W,11.8,1289.1,
0 %, 3 MiB, 24576 MiB,9.77 W,12.0,1290.14,
0 %, 3 MiB, 24576 MiB,9.55 W,12.0,1291.18,
0 %, 3 MiB, 24576 MiB,9.35 W,11.9,1292.22,
0 %, 3 MiB, 24576 MiB,10.11 W,11.8,1293.25,
0 %, 3 MiB, 24576 MiB,10.00 W,11.9,1294.29,
0 %, 3 MiB, 24576 MiB,9.99 W,11.9,1295.33,
0 %, 3 MiB, 24576 MiB,9.79 W,12.0,1296.37,
0 %, 3 MiB, 24576 MiB,9.85 W,11.9,1297.41,
0 %, 3 MiB, 24576 MiB,9.84 W,12.0,1298.45,
0 %, 3 MiB, 24576 MiB,9.95 W,12.5,1299.48,
0 %, 3 MiB, 24576 MiB,9.99 W,12.4,1300.52,
0 %, 3 MiB, 24576 MiB,9.98 W,12.0,1301.55,
0 %, 3 MiB, 24576 MiB,9.71 W,12.0,1302.59,
0 %, 3 MiB, 24576 MiB,9.72 W,11.9,1303.63,
0 %, 3 MiB, 24576 MiB,9.44 W,11.9,1304.66,
0 %, 3 MiB, 24576 MiB,9.97 W,12.2,1305.69,
0 %, 3 MiB, 24576 MiB,10.11 W,11.9,1306.74,
0 %, 3 MiB, 24576 MiB,10.33 W,12.0,1307.78,
0 %, 3 MiB, 24576 MiB,9.87 W,12.0,1308.81,
0 %, 3 MiB, 24576 MiB,10.07 W,12.0,1309.86,
0 %, 3 MiB, 24576 MiB,10.27 W,11.7,1310.89,
0 %, 3 MiB, 24576 MiB,10.12 W,12.1,1311.93,
0 %, 3 MiB, 24576 MiB,10.44 W,11.9,1312.96,
0 %, 3 MiB, 24576 MiB,10.20 W,11.8,1313.99,
0 %, 3 MiB, 24576 MiB,9.53 W,12.2,1315.03,
0 %, 3 MiB, 24576 MiB,9.46 W,13.0,1316.06,
0 %, 3 MiB, 24576 MiB,9.74 W,11.8,1317.1,
0 %, 3 MiB, 24576 MiB,9.88 W,12.6,1318.13,
0 %, 3 MiB, 24576 MiB,10.07 W,12.0,1319.17,
0 %, 3 MiB, 24576 MiB,10.65 W,12.1,1320.21,
0 %, 3 MiB, 24576 MiB,9.58 W,12.0,1321.25,
0 %, 3 MiB, 24576 MiB,9.86 W,11.9,1322.29,
0 %, 3 MiB, 24576 MiB,9.91 W,11.8,1323.33,
0 %, 3 MiB, 24576 MiB,9.86 W,11.8,1324.36,
0 %, 3 MiB, 24576 MiB,9.60 W,11.7,1325.4,
0 %, 3 MiB, 24576 MiB,9.98 W,11.7,1326.43,
0 %, 3 MiB, 24576 MiB,9.73 W,11.9,1327.47,
0 %, 3 MiB, 24576 MiB,9.75 W,11.8,1328.51,
0 %, 3 MiB, 24576 MiB,10.06 W,12.4,1329.54,
0 %, 3 MiB, 24576 MiB,10.08 W,12.7,1330.57,
0 %, 3 MiB, 24576 MiB,10.12 W,11.7,1331.61,
0 %, 3 MiB, 24576 MiB,9.85 W,11.8,1332.64,
0 %, 3 MiB, 24576 MiB,9.67 W,11.8,1333.68,
0 %, 3 MiB, 24576 MiB,9.95 W,11.9,1334.71,
0 %, 3 MiB, 24576 MiB,9.94 W,12.3,1335.75,
0 %, 3 MiB, 24576 MiB,9.70 W,11.9,1336.78,
0 %, 3 MiB, 24576 MiB,9.79 W,11.7,1337.82,
0 %, 3 MiB, 24576 MiB,9.67 W,11.9,1338.86,
0 %, 3 MiB, 24576 MiB,9.58 W,11.8,1339.9,
0 %, 3 MiB, 24576 MiB,9.43 W,11.9,1340.93,
0 %, 3 MiB, 24576 MiB,10.46 W,11.9,1341.98,
0 %, 3 MiB, 24576 MiB,9.62 W,12.0,1343.01,
0 %, 3 MiB, 24576 MiB,9.55 W,11.8,1344.05,
0 %, 3 MiB, 24576 MiB,9.47 W,12.3,1345.09,
0 %, 3 MiB, 24576 MiB,9.39 W,12.7,1346.13,
0 %, 3 MiB, 24576 MiB,9.39 W,11.8,1347.16,
0 %, 3 MiB, 24576 MiB,9.57 W,11.9,1348.2,
0 %, 3 MiB, 24576 MiB,9.93 W,11.8,1349.23,
0 %, 3 MiB, 24576 MiB,9.87 W,12.1,1350.27,
0 %, 3 MiB, 24576 MiB,9.64 W,12.4,1351.31,
0 %, 3 MiB, 24576 MiB,9.86 W,11.9,1352.34,
0 %, 3 MiB, 24576 MiB,9.85 W,11.8,1353.38,
0 %, 3 MiB, 24576 MiB,9.20 W,11.9,1354.43,
0 %, 3 MiB, 24576 MiB,9.17 W,11.6,1355.47,
0 %, 3 MiB, 24576 MiB,9.30 W,11.8,1356.5,
0 %, 3 MiB, 24576 MiB,9.40 W,12.1,1357.54,
0 %, 3 MiB, 24576 MiB,8.95 W,11.8,1358.58,
0 %, 3 MiB, 24576 MiB,10.20 W,11.9,1359.61,
0 %, 3 MiB, 24576 MiB,10.00 W,13.1,1360.66,
0 %, 3 MiB, 24576 MiB,9.81 W,11.9,1361.69,
0 %, 3 MiB, 24576 MiB,9.80 W,11.6,1362.72,
0 %, 3 MiB, 24576 MiB,9.90 W,12.1,1363.75,
0 %, 3 MiB, 24576 MiB,9.46 W,11.9,1364.79,
0 %, 3 MiB, 24576 MiB,9.76 W,12.4,1365.83,
0 %, 3 MiB, 24576 MiB,10.12 W,11.8,1366.87,
0 %, 3 MiB, 24576 MiB,10.41 W,12.0,1367.91,
0 %, 3 MiB, 24576 MiB,9.74 W,12.0,1368.95,
0 %, 3 MiB, 24576 MiB,9.95 W,11.9,1369.98,
0 %, 3 MiB, 24576 MiB,9.78 W,11.6,1371.02,
0 %, 3 MiB, 24576 MiB,10.05 W,11.9,1372.05,
0 %, 3 MiB, 24576 MiB,10.18 W,11.7,1373.1,
0 %, 3 MiB, 24576 MiB,10.45 W,11.7,1374.14,
0 %, 3 MiB, 24576 MiB,9.72 W,12.1,1375.17,
0 %, 3 MiB, 24576 MiB,9.55 W,12.6,1376.21,
0 %, 3 MiB, 24576 MiB,10.18 W,12.6,1377.25,
0 %, 3 MiB, 24576 MiB,9.33 W,12.1,1378.29,
0 %, 3 MiB, 24576 MiB,9.53 W,12.0,1379.32,
0 %, 3 MiB, 24576 MiB,9.61 W,11.9,1380.36,
0 %, 3 MiB, 24576 MiB,9.48 W,12.3,1381.39,
0 %, 3 MiB, 24576 MiB,9.35 W,11.9,1382.43,
0 %, 3 MiB, 24576 MiB,9.41 W,11.9,1383.47,
0 %, 3 MiB, 24576 MiB,9.37 W,11.9,1384.51,
0 %, 3 MiB, 24576 MiB,9.70 W,11.7,1385.54,
0 %, 3 MiB, 24576 MiB,9.37 W,12.0,1386.59,
0 %, 3 MiB, 24576 MiB,9.36 W,11.7,1387.62,
0 %, 3 MiB, 24576 MiB,9.32 W,12.0,1388.65,
0 %, 3 MiB, 24576 MiB,9.88 W,11.8,1389.69,
0 %, 3 MiB, 24576 MiB,9.80 W,13.1,1390.73,
0 %, 3 MiB, 24576 MiB,9.62 W,12.0,1391.77,
0 %, 3 MiB, 24576 MiB,9.52 W,11.8,1392.81,
0 %, 3 MiB, 24576 MiB,9.67 W,12.0,1393.84,
0 %, 3 MiB, 24576 MiB,9.24 W,11.9,1394.88,
0 %, 3 MiB, 24576 MiB,10.09 W,12.2,1395.92,
0 %, 3 MiB, 24576 MiB,9.98 W,11.9,1396.96,
0 %, 3 MiB, 24576 MiB,9.36 W,12.0,1398.01,
0 %, 3 MiB, 24576 MiB,9.38 W,11.8,1399.04,
0 %, 3 MiB, 24576 MiB,9.69 W,11.7,1400.09,
0 %, 3 MiB, 24576 MiB,9.43 W,11.9,1401.12,
0 %, 3 MiB, 24576 MiB,9.47 W,11.9,1402.16,
0 %, 3 MiB, 24576 MiB,10.06 W,11.9,1403.19,
0 %, 3 MiB, 24576 MiB,9.64 W,11.8,1404.23,
0 %, 3 MiB, 24576 MiB,9.54 W,11.5,1405.27,
0 %, 3 MiB, 24576 MiB,9.43 W,13.1,1406.3,
0 %, 3 MiB, 24576 MiB,9.98 W,12.1,1407.34,
0 %, 3 MiB, 24576 MiB,10.06 W,12.0,1408.38,
0 %, 3 MiB, 24576 MiB,9.28 W,12.0,1409.42,
0 %, 3 MiB, 24576 MiB,9.35 W,12.0,1410.45,
0 %, 3 MiB, 24576 MiB,9.96 W,11.9,1411.49,
0 %, 3 MiB, 24576 MiB,9.71 W,12.3,1412.53,
0 %, 3 MiB, 24576 MiB,9.63 W,11.9,1413.56,
0 %, 3 MiB, 24576 MiB,9.74 W,12.0,1414.6,
0 %, 3 MiB, 24576 MiB,9.91 W,12.1,1415.64,
0 %, 3 MiB, 24576 MiB,9.48 W,12.2,1416.67,
0 %, 3 MiB, 24576 MiB,9.71 W,12.0,1417.71,
0 %, 3 MiB, 24576 MiB,9.81 W,11.9,1418.76,
0 %, 3 MiB, 24576 MiB,9.60 W,11.8,1419.79,
0 %, 3 MiB, 24576 MiB,9.61 W,12.7,1420.83,
0 %, 3 MiB, 24576 MiB,9.33 W,12.1,1421.87,
0 %, 3 MiB, 24576 MiB,9.08 W,11.9,1422.9,
0 %, 3 MiB, 24576 MiB,9.49 W,11.9,1423.94,
0 %, 3 MiB, 24576 MiB,10.30 W,11.7,1424.97,
0 %, 3 MiB, 24576 MiB,10.07 W,11.8,1426.0,
0 %, 3 MiB, 24576 MiB,9.78 W,12.1,1427.04,
0 %, 3 MiB, 24576 MiB,9.62 W,12.1,1428.08,
0 %, 3 MiB, 24576 MiB,9.88 W,12.0,1429.12,
0 %, 3 MiB, 24576 MiB,9.98 W,12.0,1430.16,
0 %, 3 MiB, 24576 MiB,10.61 W,11.8,1431.2,
0 %, 3 MiB, 24576 MiB,10.33 W,11.9,1432.23,
0 %, 3 MiB, 24576 MiB,10.32 W,11.7,1433.27,
0 %, 3 MiB, 24576 MiB,9.38 W,12.1,1434.31,
0 %, 3 MiB, 24576 MiB,9.80 W,11.8,1435.35,
0 %, 3 MiB, 24576 MiB,9.73 W,12.8,1436.38,
0 %, 3 MiB, 24576 MiB,10.01 W,12.6,1437.42,
0 %, 3 MiB, 24576 MiB,9.75 W,11.8,1438.45,
0 %, 3 MiB, 24576 MiB,9.28 W,11.6,1439.5,
0 %, 3 MiB, 24576 MiB,9.83 W,11.8,1440.53,
0 %, 3 MiB, 24576 MiB,9.49 W,12.1,1441.58,
0 %, 3 MiB, 24576 MiB,9.30 W,12.0,1442.62,
0 %, 3 MiB, 24576 MiB,9.43 W,12.3,1443.66,
0 %, 3 MiB, 24576 MiB,9.53 W,11.9,1444.69,
0 %, 3 MiB, 24576 MiB,9.59 W,11.8,1445.72,
0 %, 3 MiB, 24576 MiB,9.30 W,12.0,1446.76,
0 %, 3 MiB, 24576 MiB,9.63 W,12.0,1447.8,
0 %, 3 MiB, 24576 MiB,9.97 W,11.9,1448.83,
0 %, 3 MiB, 24576 MiB,9.91 W,11.8,1449.87,
0 %, 3 MiB, 24576 MiB,10.05 W,12.5,1450.9,
0 %, 3 MiB, 24576 MiB,10.00 W,12.3,1451.93,
0 %, 3 MiB, 24576 MiB,9.74 W,11.9,1452.96,
0 %, 3 MiB, 24576 MiB,9.63 W,12.1,1454.0,
0 %, 3 MiB, 24576 MiB,10.19 W,11.8,1455.04,
0 %, 3 MiB, 24576 MiB,10.34 W,11.9,1456.08,
0 %, 3 MiB, 24576 MiB,10.15 W,12.0,1457.11,
0 %, 3 MiB, 24576 MiB,9.98 W,11.9,1458.15,
0 %, 3 MiB, 24576 MiB,10.00 W,11.8,1459.18,
0 %, 3 MiB, 24576 MiB,9.72 W,11.9,1460.22,
0 %, 3 MiB, 24576 MiB,10.35 W,11.9,1461.26,
0 %, 3 MiB, 24576 MiB,10.37 W,11.8,1462.29,
0 %, 3 MiB, 24576 MiB,10.17 W,11.6,1463.33,
0 %, 3 MiB, 24576 MiB,9.36 W,11.8,1464.37,
0 %, 3 MiB, 24576 MiB,9.44 W,12.0,1465.4,
0 %, 3 MiB, 24576 MiB,9.39 W,13.1,1466.44,
0 %, 3 MiB, 24576 MiB,9.95 W,11.9,1467.48,
0 %, 3 MiB, 24576 MiB,9.79 W,12.0,1468.52,
0 %, 3 MiB, 24576 MiB,9.58 W,11.8,1469.56,
0 %, 3 MiB, 24576 MiB,9.83 W,11.7,1470.59,
0 %, 3 MiB, 24576 MiB,9.76 W,11.9,1471.63,
0 %, 3 MiB, 24576 MiB,9.81 W,12.1,1472.67,
0 %, 3 MiB, 24576 MiB,10.41 W,11.8,1473.71,
0 %, 3 MiB, 24576 MiB,10.22 W,12.0,1474.74,
0 %, 3 MiB, 24576 MiB,10.24 W,12.0,1475.78,
0 %, 3 MiB, 24576 MiB,10.32 W,12.0,1476.82,
0 %, 3 MiB, 24576 MiB,10.25 W,12.3,1477.85,
0 %, 3 MiB, 24576 MiB,10.17 W,11.9,1478.89,
0 %, 3 MiB, 24576 MiB,10.25 W,11.9,1479.94,
0 %, 3 MiB, 24576 MiB,10.15 W,12.5,1480.97,
0 %, 3 MiB, 24576 MiB,10.22 W,12.3,1482.01,
0 %, 3 MiB, 24576 MiB,9.95 W,11.8,1483.04,
0 %, 3 MiB, 24576 MiB,9.93 W,12.0,1484.08,
0 %, 3 MiB, 24576 MiB,10.26 W,11.8,1485.11,
0 %, 3 MiB, 24576 MiB,10.10 W,12.1,1486.14,
0 %, 3 MiB, 24576 MiB,9.80 W,12.2,1487.18,
0 %, 3 MiB, 24576 MiB,10.06 W,11.7,1488.22,
0 %, 3 MiB, 24576 MiB,9.73 W,11.7,1489.26,
0 %, 3 MiB, 24576 MiB,9.68 W,12.1,1490.3,
0 %, 3 MiB, 24576 MiB,10.20 W,11.9,1491.34,
0 %, 3 MiB, 24576 MiB,10.21 W,11.9,1492.38,
0 %, 3 MiB, 24576 MiB,9.65 W,11.8,1493.42,
0 %, 3 MiB, 24576 MiB,9.74 W,11.9,1494.46,
0 %, 3 MiB, 24576 MiB,9.73 W,12.5,1495.5,
0 %, 3 MiB, 24576 MiB,9.79 W,12.3,1496.54,
0 %, 3 MiB, 24576 MiB,10.18 W,13.0,1497.57,
0 %, 3 MiB, 24576 MiB,10.03 W,12.7,1498.61,
0 %, 3 MiB, 24576 MiB,9.67 W,12.2,1499.65,
0 %, 3 MiB, 24576 MiB,9.60 W,12.0,1500.69,
0 %, 3 MiB, 24576 MiB,9.97 W,12.4,1501.73,
0 %, 3 MiB, 24576 MiB,9.97 W,12.0,1502.76,
0 %, 3 MiB, 24576 MiB,9.72 W,11.8,1503.8,
0 %, 3 MiB, 24576 MiB,9.97 W,12.0,1504.84,
0 %, 3 MiB, 24576 MiB,10.35 W,11.9,1505.87,
0 %, 3 MiB, 24576 MiB,9.94 W,11.8,1506.91,
0 %, 3 MiB, 24576 MiB,9.96 W,11.9,1507.95,
0 %, 3 MiB, 24576 MiB,10.11 W,12.0,1508.99,
0 %, 3 MiB, 24576 MiB,10.20 W,11.8,1510.03,
0 %, 3 MiB, 24576 MiB,9.69 W,12.6,1511.07,
0 %, 3 MiB, 24576 MiB,9.99 W,12.5,1512.1,
0 %, 3 MiB, 24576 MiB,9.66 W,12.0,1513.14,
0 %, 3 MiB, 24576 MiB,10.28 W,11.9,1514.18,
0 %, 3 MiB, 24576 MiB,10.28 W,12.0,1515.21,
0 %, 3 MiB, 24576 MiB,10.46 W,11.8,1516.26,
0 %, 3 MiB, 24576 MiB,10.14 W,12.2,1517.29,
0 %, 3 MiB, 24576 MiB,10.00 W,11.9,1518.33,
0 %, 3 MiB, 24576 MiB,9.59 W,11.9,1519.36,
0 %, 3 MiB, 24576 MiB,9.96 W,11.8,1520.4,
0 %, 3 MiB, 24576 MiB,10.05 W,12.0,1521.44,
0 %, 3 MiB, 24576 MiB,10.36 W,11.7,1522.47,
0 %, 3 MiB, 24576 MiB,10.04 W,12.0,1523.51,
0 %, 3 MiB, 24576 MiB,9.96 W,11.7,1524.54,
0 %, 3 MiB, 24576 MiB,10.06 W,12.9,1525.58,
0 %, 3 MiB, 24576 MiB,9.95 W,12.1,1526.63,
0 %, 3 MiB, 24576 MiB,9.52 W,12.1,1527.67,
0 %, 3 MiB, 24576 MiB,9.33 W,11.9,1528.71,
0 %, 3 MiB, 24576 MiB,9.42 W,11.9,1529.74,
0 %, 3 MiB, 24576 MiB,9.32 W,11.9,1530.78,
0 %, 3 MiB, 24576 MiB,9.65 W,12.1,1531.83,
0 %, 3 MiB, 24576 MiB,10.32 W,12.2,1532.87,
0 %, 3 MiB, 24576 MiB,9.69 W,11.9,1533.91,
0 %, 3 MiB, 24576 MiB,9.62 W,11.8,1534.95,
