utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,
0 , 3 MiB, 24576 MiB,12.91 W,27.9,1.09,0.2631,
0 , 3 MiB, 24576 MiB,13.56 W,21.5,2.12,
0 , 3 MiB, 24576 MiB,13.59 W,26.4,3.15,
0 , 3 MiB, 24576 MiB,13.54 W,28.0,4.19,
0 , 3 MiB, 24576 MiB,13.85 W,27.7,5.23,
0 , 3 MiB, 24576 MiB,13.38 W,28.1,6.26,
0 , 3 MiB, 24576 MiB,13.46 W,27.9,7.3,
0 , 3 MiB, 24576 MiB,13.07 W,27.8,8.34,
0 , 3 MiB, 24576 MiB,12.71 W,27.7,9.38,
0 , 3 MiB, 24576 MiB,12.50 W,21.6,10.42,
0 , 3 MiB, 24576 MiB,12.66 W,26.9,11.45,
0 , 3 MiB, 24576 MiB,12.80 W,26.2,12.49,
0 , 3 MiB, 24576 MiB,12.56 W,27.6,13.52,
0 , 3 MiB, 24576 MiB,12.47 W,27.7,14.55,
0 , 3 MiB, 24576 MiB,12.28 W,27.3,15.59,
0 , 3 MiB, 24576 MiB,12.06 W,28.2,16.63,
0 , 3 MiB, 24576 MiB,12.69 W,28.3,17.69,
0 , 3 MiB, 24576 MiB,11.82 W,24.8,18.72,
0 , 3 MiB, 24576 MiB,11.88 W,28.4,19.75,
0 , 3 MiB, 24576 MiB,12.35 W,29.0,20.79,
0 , 3 MiB, 24576 MiB,12.33 W,29.0,21.82,
0 , 3 MiB, 24576 MiB,12.39 W,28.9,22.86,
0 , 3 MiB, 24576 MiB,11.71 W,28.9,23.89,
0 , 3 MiB, 24576 MiB,11.99 W,28.8,24.93,
0 , 3 MiB, 24576 MiB,11.73 W,25.9,25.96,
0 , 3 MiB, 24576 MiB,11.43 W,25.0,26.99,
0 , 3 MiB, 24576 MiB,12.06 W,29.2,28.03,
0 , 3 MiB, 24576 MiB,11.80 W,28.8,29.06,
0 , 3 MiB, 24576 MiB,11.95 W,29.1,30.1,
0 , 3 MiB, 24576 MiB,11.36 W,29.3,31.13,
0 , 3 MiB, 24576 MiB,11.39 W,29.4,32.17,
0 , 3 MiB, 24576 MiB,11.74 W,28.6,33.2,
0 , 3 MiB, 24576 MiB,11.15 W,25.8,34.24,
0 , 3 MiB, 24576 MiB,11.55 W,22.8,35.28,
